PPI_1,PPI_2,Prot_1A,Prot_1B,Prot_2A,Prot_2B,distance
RFS1:MUP1,FLC2:MUP1,RFS1,MUP1,FLC2,MUP1,0.0
RFS1:MUP1,MUP1:FLC1,RFS1,MUP1,MUP1,FLC1,0.0
RFS1:MUP1,MUP1:LSP1,RFS1,MUP1,MUP1,LSP1,0.0
RFS1:MUP1,MUP1:QDR2,RFS1,MUP1,MUP1,QDR2,0.0
YCR043C:SCS7,YCR043C:TVP15,YCR043C,SCS7,YCR043C,TVP15,0.0
YCR043C:SCS7,YCR043C:COS4,YCR043C,SCS7,YCR043C,COS4,0.0
YCR043C:SCS7,YCR043C:RBD2,YCR043C,SCS7,YCR043C,RBD2,0.0
YCR043C:SCS7,SSH1:SCS7,YCR043C,SCS7,SSH1,SCS7,0.0
YCR043C:SCS7,YCR043C:AKR1,YCR043C,SCS7,YCR043C,AKR1,0.0
YCR043C:SCS7,PHO88:SCS7,YCR043C,SCS7,PHO88,SCS7,0.0
YCR043C:SCS7,ORM2:SCS7,YCR043C,SCS7,ORM2,SCS7,0.0
YCR043C:SCS7,YCR043C:SWP1,YCR043C,SCS7,YCR043C,SWP1,0.0
YCR043C:SCS7,ERG11:SCS7,YCR043C,SCS7,ERG11,SCS7,0.0
YDR541C:LAC1,ERG11:LAC1,YDR541C,LAC1,ERG11,LAC1,0.0
YDR541C:LAC1,LAG1:LAC1,YDR541C,LAC1,LAG1,LAC1,0.0
YDR541C:LAC1,LAC1:ALG5,YDR541C,LAC1,LAC1,ALG5,0.0
SSL2:INO1,SSL2:ALO1,SSL2,INO1,SSL2,ALO1,0.0
SSL2:INO1,SEC27:INO1,SSL2,INO1,SEC27,INO1,0.0
SSL2:INO1,ARC40:SSL2,SSL2,INO1,ARC40,SSL2,0.0
SSL2:INO1,BNA3:INO1,SSL2,INO1,BNA3,INO1,0.0
SSL2:INO1,INO1:HUG1,SSL2,INO1,INO1,HUG1,0.0
SSL2:INO1,SSL2:ADE16,SSL2,INO1,SSL2,ADE16,0.0
SSL2:INO1,ARP2:INO1,SSL2,INO1,ARP2,INO1,0.0
SSL2:INO1,SSL2:PGM2,SSL2,INO1,SSL2,PGM2,0.0
SSL2:INO1,INO1:ALO1,SSL2,INO1,INO1,ALO1,0.0
SHR3:ERV25,ERV25:ERG11,SHR3,ERV25,ERV25,ERG11,0.0
SHR3:ERV25,COS4:ERV25,SHR3,ERV25,COS4,ERV25,0.0
SHR3:ERV25,ERP5:ERV25,SHR3,ERV25,ERP5,ERV25,0.0
SHR3:ERV25,ERV25:CPT1,SHR3,ERV25,ERV25,CPT1,0.0
SHR3:ERV25,SHR3:SUR2,SHR3,ERV25,SHR3,SUR2,0.0
SHR3:ERV25,ERV25:SEY1,SHR3,ERV25,ERV25,SEY1,0.0
SHR3:ERV25,GTT1:ERV25,SHR3,ERV25,GTT1,ERV25,0.0
SHR3:ERV25,ERV25:VHS3,SHR3,ERV25,ERV25,VHS3,0.0
SHR3:ERV25,ERV25:RBD2,SHR3,ERV25,ERV25,RBD2,0.0
SHR3:ERV25,BAP2:SHR3,SHR3,ERV25,BAP2,SHR3,0.0
SHR3:ERV25,SHR3:DIP5,SHR3,ERV25,SHR3,DIP5,0.0
SHR3:ERV25,ERV25:YDC1,SHR3,ERV25,ERV25,YDC1,0.0
SHR3:ERV25,PHO88:SHR3,SHR3,ERV25,PHO88,SHR3,0.0
SHR3:ERV25,SHR3:SOP4,SHR3,ERV25,SHR3,SOP4,0.0
SHR3:ERV25,ERV25:SWP1,SHR3,ERV25,ERV25,SWP1,0.0
SHR3:ERV25,SHR3:ORM2,SHR3,ERV25,SHR3,ORM2,0.0
SHR3:ERV25,KRE27:ERV25,SHR3,ERV25,KRE27,ERV25,0.0
SHR3:ERV25,ERP1:ERV25,SHR3,ERV25,ERP1,ERV25,0.0
SHR3:ERV25,EMP47:ERV25,SHR3,ERV25,EMP47,ERV25,0.0
SHR3:ERV25,ERV25:UIP4,SHR3,ERV25,ERV25,UIP4,0.0
SHR3:ERV25,SHR3:ERG11,SHR3,ERV25,SHR3,ERG11,0.0
SHR3:ERV25,WBP1:ERV25,SHR3,ERV25,WBP1,ERV25,0.0
SHR3:ERV25,ERV25:ALG5,SHR3,ERV25,ERV25,ALG5,0.0
SHR3:ERV25,PIS1:ERV25,SHR3,ERV25,PIS1,ERV25,0.0
SHR3:ERV25,YBR241C:ERV25,SHR3,ERV25,YBR241C,ERV25,0.0
SHR3:ERV25,ERG3:ERV25,SHR3,ERV25,ERG3,ERV25,0.0
FAT1:SNA3,SNA3:YIM1,FAT1,SNA3,SNA3,YIM1,0.0
FAT1:SNA3,SNA3:RET2,FAT1,SNA3,SNA3,RET2,0.0
FAT1:SNA3,SEC27:SNA3,FAT1,SNA3,SEC27,SNA3,0.0
FAT1:SNA3,VMA7:SNA3,FAT1,SNA3,VMA7,SNA3,0.0
FAT1:SNA3,SNA3:TGL1,FAT1,SNA3,SNA3,TGL1,0.0
FAT1:SNA3,VAC8:SNA3,FAT1,SNA3,VAC8,SNA3,0.0
FAT1:SNA3,KRE27:SNA3,FAT1,SNA3,KRE27,SNA3,0.0
FAT1:SNA3,SNA3:YJU3,FAT1,SNA3,SNA3,YJU3,0.0
FAT1:SNA3,RER2:FAT1,FAT1,SNA3,RER2,FAT1,0.0
FAT1:SNA3,FAT1:ACF2,FAT1,SNA3,FAT1,ACF2,0.0
FAT1:SNA3,FAT1:EHT1,FAT1,SNA3,FAT1,EHT1,0.0
FAT1:SNA3,SNA3:SEC21,FAT1,SNA3,SNA3,SEC21,0.0
FAT1:SNA3,SNA3:ERG27,FAT1,SNA3,SNA3,ERG27,0.0
FAT1:SNA3,AYR1:SNA3,FAT1,SNA3,AYR1,SNA3,0.0
FAT1:SNA3,SNA3:VPS35,FAT1,SNA3,SNA3,VPS35,0.0
FAT1:SNA3,FAT1:ERG7,FAT1,SNA3,FAT1,ERG7,0.0
FAT1:SNA3,FAT1:KES1,FAT1,SNA3,FAT1,KES1,0.0
FAT1:SNA3,PLM2:SNA3,FAT1,SNA3,PLM2,SNA3,0.0
FAT1:SNA3,ARF1:SNA3,FAT1,SNA3,ARF1,SNA3,0.0
HHF1:HIF1,HIF1:HHT2,HHF1,HIF1,HIF1,HHT2,0.0
HHF1:HIF1,HHF1:ASF1,HHF1,HIF1,HHF1,ASF1,0.0
HHF1:HIF1,HHF1:FPR4,HHF1,HIF1,HHF1,FPR4,0.0
SMI1:MID2,MID2:LSP1,SMI1,MID2,MID2,LSP1,0.0
SMI1:MID2,QDR2:MID2,SMI1,MID2,QDR2,MID2,0.0
SMI1:MID2,SMI1:CHS5,SMI1,MID2,SMI1,CHS5,0.0
SMI1:MID2,MAM33:MID2,SMI1,MID2,MAM33,MID2,0.0
SMI1:MID2,VHT1:MID2,SMI1,MID2,VHT1,MID2,0.0
SMI1:MID2,YOR1:MID2,SMI1,MID2,YOR1,MID2,0.0
SMI1:MID2,GIN4:MID2,SMI1,MID2,GIN4,MID2,0.0
SMI1:MID2,HXT1:MID2,SMI1,MID2,HXT1,MID2,0.0
SMI1:MID2,HNM1:SMI1,SMI1,MID2,HNM1,SMI1,0.0
SMI1:MID2,FPS1:MID2,SMI1,MID2,FPS1,MID2,0.0
SMI1:MID2,MID2:PPZ1,SMI1,MID2,MID2,PPZ1,0.0
SMI1:MID2,YGL108C:MID2,SMI1,MID2,YGL108C,MID2,0.0
SMI1:MID2,MID2:PDR12,SMI1,MID2,MID2,PDR12,0.0
SMI1:MID2,MID2:DYN3,SMI1,MID2,MID2,DYN3,0.0
SMI1:MID2,MID2:LCB1,SMI1,MID2,MID2,LCB1,0.0
SMI1:MID2,FLC2:SMI1,SMI1,MID2,FLC2,SMI1,0.0
SMI1:MID2,MUP1:MID2,SMI1,MID2,MUP1,MID2,0.0
SMI1:MID2,SDS23:MID2,SMI1,MID2,SDS23,MID2,0.0
SMI1:MID2,MID2:TCB3,SMI1,MID2,MID2,TCB3,0.0
SMI1:MID2,MID2:RTS1,SMI1,MID2,MID2,RTS1,0.0
SMI1:MID2,OLE1:MID2,SMI1,MID2,OLE1,MID2,0.0
SMI1:MID2,SLM1:MID2,SMI1,MID2,SLM1,MID2,0.0
SMI1:MID2,DNF1:SMI1,SMI1,MID2,DNF1,SMI1,0.0
SMI1:MID2,SYP1:MID2,SMI1,MID2,SYP1,MID2,0.0
SMI1:MID2,FMP45:MID2,SMI1,MID2,FMP45,MID2,0.0
SMI1:MID2,BBC1:MID2,SMI1,MID2,BBC1,MID2,0.0
SMI1:MID2,SEC26:SMI1,SMI1,MID2,SEC26,SMI1,0.0
SMI1:MID2,MID2:MYO5,SMI1,MID2,MID2,MYO5,0.0
SMI1:MID2,FTR1:MID2,SMI1,MID2,FTR1,MID2,0.0
SMI1:MID2,TPO1:MID2,SMI1,MID2,TPO1,MID2,0.0
MID2:LSP1,QDR2:MID2,MID2,LSP1,QDR2,MID2,0.0
MID2:LSP1,BNA3:LSP1,MID2,LSP1,BNA3,LSP1,0.0
MID2:LSP1,MAM33:MID2,MID2,LSP1,MAM33,MID2,0.0
MID2:LSP1,VHT1:MID2,MID2,LSP1,VHT1,MID2,0.0
MID2:LSP1,YOR1:MID2,MID2,LSP1,YOR1,MID2,0.0
MID2:LSP1,DLD3:LSP1,MID2,LSP1,DLD3,LSP1,0.0
MID2:LSP1,SIS1:LSP1,MID2,LSP1,SIS1,LSP1,0.0
MID2:LSP1,GIN4:MID2,MID2,LSP1,GIN4,MID2,0.0
MID2:LSP1,YLR326W:LSP1,MID2,LSP1,YLR326W,LSP1,0.0
MID2:LSP1,HXT1:MID2,MID2,LSP1,HXT1,MID2,0.0
MID2:LSP1,HNM1:LSP1,MID2,LSP1,HNM1,LSP1,0.0
MID2:LSP1,FPS1:MID2,MID2,LSP1,FPS1,MID2,0.0
MID2:LSP1,MID2:PPZ1,MID2,LSP1,MID2,PPZ1,0.0
MID2:LSP1,YGL108C:MID2,MID2,LSP1,YGL108C,MID2,0.0
MID2:LSP1,MID2:PDR12,MID2,LSP1,MID2,PDR12,0.0
MID2:LSP1,MID2:DYN3,MID2,LSP1,MID2,DYN3,0.0
MID2:LSP1,MID2:LCB1,MID2,LSP1,MID2,LCB1,0.0
MID2:LSP1,LSP1:FLC1,MID2,LSP1,LSP1,FLC1,0.0
MID2:LSP1,MUP1:MID2,MID2,LSP1,MUP1,MID2,0.0
MID2:LSP1,SDS23:MID2,MID2,LSP1,SDS23,MID2,0.0
MID2:LSP1,MID2:TCB3,MID2,LSP1,MID2,TCB3,0.0
MID2:LSP1,MID2:RTS1,MID2,LSP1,MID2,RTS1,0.0
MID2:LSP1,OLE1:MID2,MID2,LSP1,OLE1,MID2,0.0
MID2:LSP1,SLM1:MID2,MID2,LSP1,SLM1,MID2,0.0
MID2:LSP1,ALO1:LSP1,MID2,LSP1,ALO1,LSP1,0.0
MID2:LSP1,ARC40:LSP1,MID2,LSP1,ARC40,LSP1,0.0
MID2:LSP1,SYP1:MID2,MID2,LSP1,SYP1,MID2,0.0
MID2:LSP1,FMP45:MID2,MID2,LSP1,FMP45,MID2,0.0
MID2:LSP1,BBC1:MID2,MID2,LSP1,BBC1,MID2,0.0
MID2:LSP1,PPZ1:LSP1,MID2,LSP1,PPZ1,LSP1,0.0
MID2:LSP1,MID2:MYO5,MID2,LSP1,MID2,MYO5,0.0
MID2:LSP1,FTR1:MID2,MID2,LSP1,FTR1,MID2,0.0
MID2:LSP1,TPO1:MID2,MID2,LSP1,TPO1,MID2,0.0
MID2:LSP1,MUP1:LSP1,MID2,LSP1,MUP1,LSP1,0.0
MID2:LSP1,YGR054W:LSP1,MID2,LSP1,YGR054W,LSP1,0.0
PXR1:YMR269W,NHP2:PXR1,PXR1,YMR269W,NHP2,PXR1,0.0
PXR1:YMR269W,RPA34:YMR269W,PXR1,YMR269W,RPA34,YMR269W,0.0
PXR1:YMR269W,PXR1:SRP40,PXR1,YMR269W,PXR1,SRP40,0.0
PXR1:YMR269W,GAR1:YMR269W,PXR1,YMR269W,GAR1,YMR269W,0.0
SNA4:KES1,FTH1:SNA4,SNA4,KES1,FTH1,SNA4,0.0
SNA4:KES1,EHT1:KES1,SNA4,KES1,EHT1,KES1,0.0
SNA4:KES1,SNA4:VMA7,SNA4,KES1,SNA4,VMA7,0.0
SNA4:KES1,SNA4:PIB2,SNA4,KES1,SNA4,PIB2,0.0
SNA4:KES1,SNA4:VAC8,SNA4,KES1,SNA4,VAC8,0.0
SNA4:KES1,ERG11:KES1,SNA4,KES1,ERG11,KES1,0.0
SNA4:KES1,SLC1:KES1,SNA4,KES1,SLC1,KES1,0.0
SNA4:KES1,FAT1:KES1,SNA4,KES1,FAT1,KES1,0.0
YVH1:PEX11,PEX15:PEX11,YVH1,PEX11,PEX15,PEX11,0.0
YVH1:PEX11,QCR9:PEX11,YVH1,PEX11,QCR9,PEX11,0.0
YVH1:PEX11,PEX11:PEX25,YVH1,PEX11,PEX11,PEX25,0.0
YVH1:PEX11,PEX12:PEX11,YVH1,PEX11,PEX12,PEX11,0.0
YVH1:PEX11,PEX11:ARF3,YVH1,PEX11,PEX11,ARF3,0.0
YVH1:PEX11,HXT1:YVH1,YVH1,PEX11,HXT1,YVH1,0.0
YVH1:PEX11,YVH1:PDR12,YVH1,PEX11,YVH1,PDR12,0.0
YVH1:PEX11,MUP1:YVH1,YVH1,PEX11,MUP1,YVH1,0.0
YVH1:PEX11,ARF1:PEX11,YVH1,PEX11,ARF1,PEX11,0.0
YVH1:PEX11,YVH1:DIP5,YVH1,PEX11,YVH1,DIP5,0.0
YJL207C:CHS5,SMI1:CHS5,YJL207C,CHS5,SMI1,CHS5,0.0
YJL207C:CHS5,DNF1:CHS5,YJL207C,CHS5,DNF1,CHS5,0.0
YJL207C:CHS5,CHS5:YMR010W,YJL207C,CHS5,CHS5,YMR010W,0.0
YJL207C:CHS5,KEX1:CHS5,YJL207C,CHS5,KEX1,CHS5,0.0
YJL207C:CHS5,APL6:CHS5,YJL207C,CHS5,APL6,CHS5,0.0
YJL207C:CHS5,SEC7:CHS5,YJL207C,CHS5,SEC7,CHS5,0.0
ERG25:ILM1,ERG25:RBD2,ERG25,ILM1,ERG25,RBD2,0.0
ERG25:ILM1,ERG25:PHO86,ERG25,ILM1,ERG25,PHO86,0.0
ERG25:ILM1,OLE1:ILM1,ERG25,ILM1,OLE1,ILM1,0.0
ERG25:ILM1,ERG25:KRE27,ERG25,ILM1,ERG25,KRE27,0.0
ERG25:ILM1,ERP1:ERG25,ERG25,ILM1,ERP1,ERG25,0.0
ERG25:ILM1,PHO88:ILM1,ERG25,ILM1,PHO88,ILM1,0.0
ERG25:ILM1,ERG25:ALG5,ERG25,ILM1,ERG25,ALG5,0.0
ERG25:ILM1,YBR241C:ERG25,ERG25,ILM1,YBR241C,ERG25,0.0
ERG25:ILM1,ERG25:ERG3,ERG25,ILM1,ERG25,ERG3,0.0
ERG25:ILM1,ERG25:YMR134W,ERG25,ILM1,ERG25,YMR134W,0.0
ERG25:ILM1,ILM1:CUE4,ERG25,ILM1,ILM1,CUE4,0.0
ERG25:ILM1,ERG11:ILM1,ERG25,ILM1,ERG11,ILM1,0.0
ERG25:ILM1,ERG25:SEC61,ERG25,ILM1,ERG25,SEC61,0.0
ERV25:ERG11,ERG11:NDI1,ERV25,ERG11,ERG11,NDI1,0.0
ERV25:ERG11,COS4:ERV25,ERV25,ERG11,COS4,ERV25,0.0
ERV25:ERG11,ERP5:ERV25,ERV25,ERG11,ERP5,ERV25,0.0
ERV25:ERG11,ERG11:OSH6,ERV25,ERG11,ERG11,OSH6,0.0
ERV25:ERG11,ERG11:LAC1,ERV25,ERG11,ERG11,LAC1,0.0
ERV25:ERG11,ERV25:CPT1,ERV25,ERG11,ERV25,CPT1,0.0
ERV25:ERG11,ERV25:SEY1,ERV25,ERG11,ERV25,SEY1,0.0
ERV25:ERG11,SUR2:ERG11,ERV25,ERG11,SUR2,ERG11,0.0
ERV25:ERG11,OLE1:ERG11,ERV25,ERG11,OLE1,ERG11,0.0
ERV25:ERG11,GTT1:ERV25,ERV25,ERG11,GTT1,ERV25,0.0
ERV25:ERG11,ERV25:VHS3,ERV25,ERG11,ERV25,VHS3,0.0
ERV25:ERG11,ERV25:RBD2,ERV25,ERG11,ERV25,RBD2,0.0
ERV25:ERG11,ERG11:ACF2,ERV25,ERG11,ERG11,ACF2,0.0
ERV25:ERG11,EHT1:ERG11,ERV25,ERG11,EHT1,ERG11,0.0
ERV25:ERG11,ERG11:SSH1,ERV25,ERG11,ERG11,SSH1,0.0
ERV25:ERG11,ERV25:YDC1,ERV25,ERG11,ERV25,YDC1,0.0
ERV25:ERG11,CHO2:ERG11,ERV25,ERG11,CHO2,ERG11,0.0
ERV25:ERG11,ERG11:SPC1,ERV25,ERG11,ERG11,SPC1,0.0
ERV25:ERG11,ERG11:EPT1,ERV25,ERG11,ERG11,EPT1,0.0
ERV25:ERG11,PHO88:ERG11,ERV25,ERG11,PHO88,ERG11,0.0
ERV25:ERG11,ERG11:SOP4,ERV25,ERG11,ERG11,SOP4,0.0
ERV25:ERG11,ERV25:SWP1,ERV25,ERG11,ERV25,SWP1,0.0
ERV25:ERG11,KRE27:ERV25,ERV25,ERG11,KRE27,ERV25,0.0
ERV25:ERG11,ERG11:ORM2,ERV25,ERG11,ERG11,ORM2,0.0
ERV25:ERG11,ERP1:ERV25,ERV25,ERG11,ERP1,ERV25,0.0
ERV25:ERG11,EMP47:ERV25,ERV25,ERG11,EMP47,ERV25,0.0
ERV25:ERG11,GPI17:ERG11,ERV25,ERG11,GPI17,ERG11,0.0
ERV25:ERG11,ERG11:KES1,ERV25,ERG11,ERG11,KES1,0.0
ERV25:ERG11,ERV25:UIP4,ERV25,ERG11,ERV25,UIP4,0.0
ERV25:ERG11,ERG11:SCS7,ERV25,ERG11,ERG11,SCS7,0.0
ERV25:ERG11,ERG11:SPC2,ERV25,ERG11,ERG11,SPC2,0.0
ERV25:ERG11,SHR3:ERG11,ERV25,ERG11,SHR3,ERG11,0.0
ERV25:ERG11,COS4:ERG11,ERV25,ERG11,COS4,ERG11,0.0
ERV25:ERG11,ERG11:SEC62,ERV25,ERG11,ERG11,SEC62,0.0
ERV25:ERG11,SHU1:ERG11,ERV25,ERG11,SHU1,ERG11,0.0
ERV25:ERG11,ERG11:CPT1,ERV25,ERG11,ERG11,CPT1,0.0
ERV25:ERG11,WBP1:ERV25,ERV25,ERG11,WBP1,ERV25,0.0
ERV25:ERG11,ERV25:ALG5,ERV25,ERG11,ERV25,ALG5,0.0
ERV25:ERG11,PIS1:ERV25,ERV25,ERG11,PIS1,ERV25,0.0
ERV25:ERG11,YBR241C:ERV25,ERV25,ERG11,YBR241C,ERV25,0.0
ERV25:ERG11,ERG3:ERV25,ERV25,ERG11,ERG3,ERV25,0.0
ERV25:ERG11,ERG11:SEY1,ERV25,ERG11,ERG11,SEY1,0.0
ERV25:ERG11,ERG11:TPO4,ERV25,ERG11,ERG11,TPO4,0.0
ERV25:ERG11,SLC1:ERG11,ERV25,ERG11,SLC1,ERG11,0.0
ERV25:ERG11,ERG11:GTT1,ERV25,ERG11,ERG11,GTT1,0.0
ERV25:ERG11,ERG11:VHS3,ERV25,ERG11,ERG11,VHS3,0.0
ERV25:ERG11,ERG11:HYR1,ERV25,ERG11,ERG11,HYR1,0.0
ERV25:ERG11,ERG11:ILM1,ERV25,ERG11,ERG11,ILM1,0.0
ERV25:ERG11,ERG11:STE24,ERV25,ERG11,ERG11,STE24,0.0
ERV25:ERG11,ERG11:PHO86,ERV25,ERG11,ERG11,PHO86,0.0
ALG7:ADE4,ALG7:RPB2,ALG7,ADE4,ALG7,RPB2,0.0
ALG7:ADE4,ALO1:ADE4,ALG7,ADE4,ALO1,ADE4,0.0
NOT3:POP2,RIM1:POP2,NOT3,POP2,RIM1,POP2,0.0
NOT3:POP2,CAF40:POP2,NOT3,POP2,CAF40,POP2,0.0
NOT3:POP2,WHI4:NOT3,NOT3,POP2,WHI4,NOT3,0.0
NOT3:POP2,MOT2:POP2,NOT3,POP2,MOT2,POP2,0.0
NOT3:POP2,CDC39:NOT3,NOT3,POP2,CDC39,NOT3,0.0
NOT3:POP2,CCR4:NOT3,NOT3,POP2,CCR4,NOT3,0.0
NOT3:POP2,NOT3:NST1,NOT3,POP2,NOT3,NST1,0.0
NOT3:POP2,MPT5:POP2,NOT3,POP2,MPT5,POP2,0.0
HNM1:SWP1,HNM1:YJU3,HNM1,SWP1,HNM1,YJU3,0.0
HNM1:SWP1,SWP1:ALG5,HNM1,SWP1,SWP1,ALG5,0.0
HNM1:SWP1,YKL088W:SWP1,HNM1,SWP1,YKL088W,SWP1,0.0
HNM1:SWP1,AYR1:SWP1,HNM1,SWP1,AYR1,SWP1,0.0
HNM1:SWP1,RIM1:HNM1,HNM1,SWP1,RIM1,HNM1,0.0
HNM1:SWP1,HNM1:MEP1,HNM1,SWP1,HNM1,MEP1,0.0
HNM1:SWP1,HNM1:MSC3,HNM1,SWP1,HNM1,MSC3,0.0
HNM1:SWP1,HNM1:YLR326W,HNM1,SWP1,HNM1,YLR326W,0.0
HNM1:SWP1,SWP1:KRE1,HNM1,SWP1,SWP1,KRE1,0.0
HNM1:SWP1,DOP1:HNM1,HNM1,SWP1,DOP1,HNM1,0.0
HNM1:SWP1,PST2:HNM1,HNM1,SWP1,PST2,HNM1,0.0
HNM1:SWP1,HNM1:WSC2,HNM1,SWP1,HNM1,WSC2,0.0
HNM1:SWP1,GPX2:HNM1,HNM1,SWP1,GPX2,HNM1,0.0
HNM1:SWP1,MSC7:SWP1,HNM1,SWP1,MSC7,SWP1,0.0
HNM1:SWP1,FLC2:HNM1,HNM1,SWP1,FLC2,HNM1,0.0
HNM1:SWP1,SEC61:SWP1,HNM1,SWP1,SEC61,SWP1,0.0
HNM1:SWP1,HNM1:SMI1,HNM1,SWP1,HNM1,SMI1,0.0
HNM1:SWP1,HNM1:FLC1,HNM1,SWP1,HNM1,FLC1,0.0
HNM1:SWP1,HNM1:LSP1,HNM1,SWP1,HNM1,LSP1,0.0
HNM1:SWP1,HNM1:QDR2,HNM1,SWP1,HNM1,QDR2,0.0
HNM1:SWP1,SIS2:SWP1,HNM1,SWP1,SIS2,SWP1,0.0
HNM1:SWP1,ARF1:SWP1,HNM1,SWP1,ARF1,SWP1,0.0
HNM1:SWP1,PPZ1:SWP1,HNM1,SWP1,PPZ1,SWP1,0.0
HNM1:SWP1,ERV25:SWP1,HNM1,SWP1,ERV25,SWP1,0.0
HNM1:SWP1,MAM33:HNM1,HNM1,SWP1,MAM33,HNM1,0.0
HNM1:SWP1,HNM1:VHT1,HNM1,SWP1,HNM1,VHT1,0.0
HNM1:SWP1,YCR043C:SWP1,HNM1,SWP1,YCR043C,SWP1,0.0
HNM1:SWP1,HNM1:YOR1,HNM1,SWP1,HNM1,YOR1,0.0
HNM1:SWP1,PLM2:HNM1,HNM1,SWP1,PLM2,HNM1,0.0
HNM1:SWP1,HNM1:HXT5,HNM1,SWP1,HNM1,HXT5,0.0
HNM1:SWP1,HNM1:HXT1,HNM1,SWP1,HNM1,HXT1,0.0
HNM1:SWP1,RER2:SWP1,HNM1,SWP1,RER2,SWP1,0.0
HNM1:SWP1,HNM1:HXT2,HNM1,SWP1,HNM1,HXT2,0.0
HNM1:SWP1,HNM1:PPZ1,HNM1,SWP1,HNM1,PPZ1,0.0
HNM1:SWP1,HNM1:YGL108C,HNM1,SWP1,HNM1,YGL108C,0.0
HNM1:SWP1,HNM1:YMR010W,HNM1,SWP1,HNM1,YMR010W,0.0
HNM1:SWP1,HNM1:PDR12,HNM1,SWP1,HNM1,PDR12,0.0
HNM1:SWP1,SSH1:SWP1,HNM1,SWP1,SSH1,SWP1,0.0
HNM1:SWP1,HNM1:YLR413W,HNM1,SWP1,HNM1,YLR413W,0.0
HNM1:SWP1,SWP1:DIP5,HNM1,SWP1,SWP1,DIP5,0.0
HNM1:SWP1,SNQ2:HNM1,HNM1,SWP1,SNQ2,HNM1,0.0
HNM1:SWP1,HNM1:MUP1,HNM1,SWP1,HNM1,MUP1,0.0
HNM1:SWP1,SDS23:HNM1,HNM1,SWP1,SDS23,HNM1,0.0
HNM1:SWP1,HNM1:TCB3,HNM1,SWP1,HNM1,TCB3,0.0
HNM1:SWP1,HNM1:SLM1,HNM1,SWP1,HNM1,SLM1,0.0
PHO88:SSH1,ORM2:SSH1,PHO88,SSH1,ORM2,SSH1,0.0
PHO88:SSH1,PHO88:SPC1,PHO88,SSH1,PHO88,SPC1,0.0
PHO88:SSH1,PHO88:SOP4,PHO88,SSH1,PHO88,SOP4,0.0
PHO88:SSH1,SSH1:SCS7,PHO88,SSH1,SSH1,SCS7,0.0
PHO88:SSH1,PHO88:ORM2,PHO88,SSH1,PHO88,ORM2,0.0
PHO88:SSH1,ERG11:SSH1,PHO88,SSH1,ERG11,SSH1,0.0
PHO88:SSH1,PHO88:SCS7,PHO88,SSH1,PHO88,SCS7,0.0
PHO88:SSH1,PHO88:SPC2,PHO88,SSH1,PHO88,SPC2,0.0
PHO88:SSH1,SSH1:VHS3,PHO88,SSH1,SSH1,VHS3,0.0
PHO88:SSH1,PHO88:SHR3,PHO88,SSH1,PHO88,SHR3,0.0
PHO88:SSH1,PHO88:ERG11,PHO88,SSH1,PHO88,ERG11,0.0
PHO88:SSH1,PHO88:COS4,PHO88,SSH1,PHO88,COS4,0.0
PHO88:SSH1,PHO88:SEC62,PHO88,SSH1,PHO88,SEC62,0.0
PHO88:SSH1,PHO88:SEY1,PHO88,SSH1,PHO88,SEY1,0.0
PHO88:SSH1,PHO88:VHS3,PHO88,SSH1,PHO88,VHS3,0.0
PHO88:SSH1,PHO88:ILM1,PHO88,SSH1,PHO88,ILM1,0.0
PHO88:SSH1,PHO88:STE24,PHO88,SSH1,PHO88,STE24,0.0
PHO88:SSH1,PHO88:TPO2,PHO88,SSH1,PHO88,TPO2,0.0
PHO88:SSH1,SSH1:SWP1,PHO88,SSH1,SSH1,SWP1,0.0
PHO88:SSH1,ERP1:SSH1,PHO88,SSH1,ERP1,SSH1,0.0
QDR2:MID2,QDR2:PDR5,QDR2,MID2,QDR2,PDR5,0.0
QDR2:MID2,MAM33:MID2,QDR2,MID2,MAM33,MID2,0.0
QDR2:MID2,VHT1:MID2,QDR2,MID2,VHT1,MID2,0.0
QDR2:MID2,YOR1:MID2,QDR2,MID2,YOR1,MID2,0.0
QDR2:MID2,GIN4:MID2,QDR2,MID2,GIN4,MID2,0.0
QDR2:MID2,YBL029C-A:QDR2,QDR2,MID2,YBL029C-A,QDR2,0.0
QDR2:MID2,HXT1:MID2,QDR2,MID2,HXT1,MID2,0.0
QDR2:MID2,FPS1:MID2,QDR2,MID2,FPS1,MID2,0.0
QDR2:MID2,HNM1:QDR2,QDR2,MID2,HNM1,QDR2,0.0
QDR2:MID2,MID2:PPZ1,QDR2,MID2,MID2,PPZ1,0.0
QDR2:MID2,YGL108C:MID2,QDR2,MID2,YGL108C,MID2,0.0
QDR2:MID2,MID2:PDR12,QDR2,MID2,MID2,PDR12,0.0
QDR2:MID2,MID2:DYN3,QDR2,MID2,MID2,DYN3,0.0
QDR2:MID2,MID2:LCB1,QDR2,MID2,MID2,LCB1,0.0
QDR2:MID2,MUP1:MID2,QDR2,MID2,MUP1,MID2,0.0
QDR2:MID2,SDS23:MID2,QDR2,MID2,SDS23,MID2,0.0
QDR2:MID2,MID2:TCB3,QDR2,MID2,MID2,TCB3,0.0
QDR2:MID2,MID2:RTS1,QDR2,MID2,MID2,RTS1,0.0
QDR2:MID2,OLE1:MID2,QDR2,MID2,OLE1,MID2,0.0
