strain_id,B_noMTX_Trifluoperazine.PMC1_CTR2,B_noMTX_Trifluoperazine.MID2_PIN2,B_noMTX_Trifluoperazine.HUG1_PGM2,B_noMTX_Trifluoperazine.SSH1_PIS1,B_noMTX_Trifluoperazine.DHH1_LSM3,B_noMTX_Trifluoperazine.SNA4_VAC8,B_noMTX_Trifluoperazine.MID2_MAM33,B_noMTX_Trifluoperazine.ALO1_ADE17,B_noMTX_Trifluoperazine.HNM1_TPO1,B_noMTX_Trifluoperazine.SSH1_ERV25,B_noMTX_Trifluoperazine.HNM1_TPO4,B_noMTX_Trifluoperazine.ALO1_UIP4,B_noMTX_Trifluoperazine.GTR1_SLM4,B_noMTX_Trifluoperazine.HNM1_MID2,B_noMTX_Trifluoperazine.RET2_EMP47,B_noMTX_Trifluoperazine.FMP45_MID2,B_noMTX_Trifluoperazine.RET2_SNA3,B_noMTX_Trifluoperazine.ERV25_ERG5,B_noMTX_Trifluoperazine.PMC1_GTR2,B_noMTX_Trifluoperazine.HNM1_TPO2,B_noMTX_Trifluoperazine.ERG11_MID2,B_noMTX_Trifluoperazine.ERV25_RBD2,B_noMTX_Trifluoperazine.SSH1_ERG11,B_noMTX_Trifluoperazine.SRO9_DHH1,B_noMTX_Trifluoperazine.ADE17_HYR1,B_noMTX_Trifluoperazine.noPPI_reference,B_noMTX_Trifluoperazine.HNM1_MAM33,B_noMTX_Trifluoperazine.MID2_WSC2,B_noMTX_Trifluoperazine.HUG1_ADE17,B_noMTX_Trifluoperazine.ADE17_GIS2,B_noMTX_Trifluoperazine.TPO1_MID2,B_noMTX_Trifluoperazine.ERG11_ERG5,B_noMTX_Trifluoperazine.ERG11_ACF2,B_noMTX_Trifluoperazine.ADE17_PGM2,B_noMTX_Trifluoperazine.ERV25_UIP4,B_noMTX_Trifluoperazine.ERG11_ERV25,B_noMTX_Trifluoperazine.FMP45_HNM1,B_noMTX_Trifluoperazine.HUG1_ALO1,B_noMTX_Trifluoperazine.TPO1_TCB2,B_noMTX_Trifluoperazine.ERV25_ORM2,B_noMTX_Trifluoperazine.ERG11_PIS1,B_noMTX_Trifluoperazine.FMP45_MEP1,B_noMTX_Trifluoperazine.HNM1_ERG11,B_noMTX_Trifluoperazine.ERG27_ACF2,B_noMTX_Trifluoperazine.MID2_RSN1,B_noMTX_Trifluoperazine.ERV25_EMP47,B_noMTX_Trifluoperazine.ERG11_TPO4,B_noMTX_Trifluoperazine.PLM2_SNA3,B_noMTX_Trifluoperazine.MID2_TPO2,B_noMTX_Trifluoperazine.ALO1_HYR1,B_noMTX_Trifluoperazine.SNA4_GTR2,B_noMTX_Trifluoperazine.MID2_TPO4,B_noMTX_Trifluoperazine.SSH1_ORM2,B_noMTX_Trifluoperazine.RET2_EMP70,B_noMTX_Trifluoperazine.HNM1_RBD2,B_noMTX_Trifluoperazine.SRO9_SGN1,B_noMTX_Trifluoperazine.ERV25_PIS1,B_noMTX_Trifluoperazine.ERG11_ORM2,B_noMTX_Trifluoperazine.ERG11_HYR1,B_noMTX_Trifluoperazine.PLM2_HNM1,B_noMTX_Trifluoperazine.SRO9_GIS2,B_noMTX_Trifluoperazine.TPO1_TPO2
539,91.0,1395,187.0,468.0,756.0,28.0,586.0,508.0,203.0,893.0,108.0,114.0,61.0,129.0,15.0,667,16.0,349.0,88.0,286.0,1230.0,46.0,485.0,795.0,15.0,215.0,214.0,466.0,372.0,229.0,13.0,251.0,833.0,11.0,210,3851,253.0,151.0,13.0,542.0,588.0,195.0,464.0,202.0,1224.0,53.0,336.0,110.0,187.0,81,346.0,285.0,2396.0,59.0,17.0,1173.0,55.0,441.0,912.0,61.0,406.0,25.0
540,956.0,5029,1103.0,2345.0,1606.0,435.0,1500.0,206.0,1290.0,47.0,176.0,57.0,8642.0,290.0,38.0,311,51.0,1457.0,3319.0,1053.0,248.0,198.0,37.0,812.0,141.0,831.0,391.0,1006.0,2264.0,125.0,365.0,427.0,1074.0,888.0,1451,622,158.0,1479.0,834.0,963.0,1954.0,178.0,784.0,1753.0,4534.0,59.0,60.0,66.0,513.0,1026,1094.0,1077.0,467.0,115.0,664.0,790.0,69.0,84.0,425.0,97.0,277.0,537.0
541,56.0,302,127.0,80.0,29.0,1.0,83.0,115.0,5.0,88.0,4.0,65.0,1354.0,87.0,10.0,686,32.0,62.0,170.0,2.0,108.0,878.0,27.0,49.0,9.0,206.0,8.0,6.0,53.0,7.0,99.0,23.0,53.0,5.0,169,22,90.0,200.0,246.0,933.0,306.0,38.0,75.0,36.0,86.0,23.0,12.0,9.0,53.0,10,77.0,16.0,301.0,144.0,933.0,44.0,49.0,28.0,78.0,26.0,38.0,182.0
543,2.0,125,11.0,33.0,3.0,22.0,52.0,2.0,4.0,1.0,5.0,2.0,11.0,26.0,6.0,5,2.0,36.0,0.0,15.0,54.0,3.0,2.0,45.0,2.0,111.0,10.0,2.0,8.0,0.0,2.0,6.0,11.0,0.0,8,13,5.0,8.0,7.0,73.0,11.0,4.0,26.0,69.0,111.0,3.0,1.0,40.0,19.0,4,4.0,26.0,3.0,4.0,35.0,25.0,2.0,0.0,2.0,11.0,4.0,8.0
545,26.0,302,23.0,111.0,19.0,15.0,5.0,376.0,25.0,22.0,47.0,83.0,14.0,67.0,11.0,644,95.0,154.0,79.0,44.0,129.0,2.0,42.0,333.0,7.0,153.0,123.0,4.0,43.0,7.0,65.0,72.0,215.0,7.0,335,505,75.0,26.0,64.0,201.0,432.0,35.0,294.0,16.0,111.0,36.0,103.0,3.0,29.0,503,171.0,122.0,54.0,271.0,14.0,362.0,155.0,57.0,24.0,9.0,83.0,89.0
546,73.0,1514,258.0,307.0,1369.0,99.0,457.0,335.0,767.0,815.0,218.0,136.0,38.0,133.0,22.0,230,18.0,715.0,30.0,717.0,933.0,298.0,607.0,687.0,26.0,742.0,272.0,770.0,278.0,562.0,169.0,161.0,739.0,28.0,1757,417,71.0,116.0,279.0,90.0,890.0,402.0,260.0,744.0,852.0,134.0,1036.0,1012.0,156.0,41,913.0,191.0,980.0,45.0,241.0,752.0,30.0,308.0,352.0,49.0,362.0,433.0
557,82.0,253,482.0,95.0,155.0,23.0,31.0,5.0,8.0,36.0,4.0,93.0,29.0,40.0,10.0,196,5.0,831.0,49.0,11.0,108.0,41.0,12.0,226.0,54.0,1351.0,26.0,7.0,750.0,63.0,8.0,36.0,94.0,220.0,319,265,50.0,257.0,3.0,149.0,263.0,62.0,80.0,455.0,214.0,15.0,142.0,5.0,28.0,51,50.0,13.0,652.0,22.0,23.0,68.0,38.0,52.0,108.0,22.0,20.0,16.0
559,1.0,122,9.0,121.0,5.0,7.0,7.0,9.0,165.0,7.0,33.0,12.0,13.0,7.0,2.0,14,3.0,141.0,3.0,891.0,7.0,120.0,758.0,18.0,76.0,18879.0,8.0,16.0,9.0,4.0,8.0,3.0,102.0,11.0,22,133,11.0,4.0,4.0,136.0,48.0,13.0,24.0,10.0,52.0,11.0,9.0,2.0,74.0,40,10.0,8.0,753.0,7.0,9.0,50.0,8.0,10.0,9.0,60.0,11.0,56.0
564,7.0,117,30.0,36.0,9.0,12.0,47.0,6.0,20.0,150.0,25.0,8.0,37.0,10.0,4.0,68,11.0,103.0,21.0,18.0,104.0,61.0,83.0,130.0,9.0,414.0,17.0,11.0,22.0,11.0,9.0,25.0,57.0,15.0,55,61,10.0,128.0,22.0,351.0,263.0,53.0,24.0,11.0,92.0,32.0,10.0,107.0,18.0,62,83.0,24.0,27.0,6.0,14.0,91.0,8.0,116.0,55.0,9.0,34.0,93.0
567,120.0,170,20.0,285.0,44.0,25.0,139.0,36.0,20.0,108.0,72.0,32.0,50.0,35.0,39.0,848,67.0,235.0,202.0,22.0,221.0,16.0,97.0,291.0,10.0,206.0,33.0,12.0,12.0,16.0,153.0,102.0,153.0,5.0,188,290,227.0,8.0,236.0,355.0,368.0,148.0,118.0,258.0,131.0,47.0,130.0,8.0,20.0,253,57.0,63.0,61.0,27.0,27.0,123.0,21.0,244.0,730.0,40.0,79.0,456.0
57,73.0,307,7.0,11.0,5.0,7.0,207.0,11.0,244.0,145.0,97.0,72.0,7.0,22.0,4.0,189,1.0,56.0,75.0,23.0,15.0,2.0,134.0,79.0,22.0,221.0,2.0,673.0,7.0,104.0,5.0,31.0,36.0,8.0,23,25,20.0,14.0,8.0,77.0,27.0,10.0,65.0,58.0,327.0,11.0,6.0,6.0,47.0,26,127.0,176.0,49.0,4.0,135.0,24.0,27.0,7.0,8.0,5.0,146.0,2.0
571,41.0,289,235.0,110.0,24.0,12.0,42.0,78.0,285.0,199.0,202.0,19.0,22.0,61.0,13.0,73,8.0,27.0,51.0,208.0,208.0,14.0,68.0,72.0,110.0,878.0,87.0,580.0,262.0,53.0,226.0,53.0,153.0,441.0,42,15,17.0,729.0,202.0,153.0,81.0,141.0,159.0,1580.0,247.0,12.0,27.0,8.0,20.0,6,210.0,61.0,152.0,34.0,8.0,19.0,5.0,19.0,13.0,33.0,38.0,146.0
574,27.0,152,55.0,30.0,156.0,9.0,40.0,29.0,403.0,10.0,13.0,48.0,20.0,56.0,3.0,14,6.0,22.0,74.0,13.0,4.0,481.0,16.0,17.0,4.0,161.0,7.0,0.0,14.0,0.0,14.0,7.0,20.0,3.0,182,20,12.0,49.0,8.0,23.0,25.0,10.0,38.0,8.0,27.0,6.0,1.0,4.0,6.0,178,50.0,12.0,14.0,1.0,4.0,117.0,4.0,56.0,15.0,7.0,39.0,28.0
576,15.0,199,53.0,1.0,11.0,2.0,20.0,8.0,3.0,159.0,2.0,31.0,13.0,16.0,2.0,86,1.0,36.0,52.0,20.0,12.0,7.0,2.0,106.0,5.0,96.0,13.0,1.0,25.0,2.0,4.0,14.0,6.0,2.0,74,70,5.0,45.0,22.0,21.0,41.0,27.0,16.0,63.0,46.0,10.0,3.0,4.0,12.0,62,72.0,53.0,16.0,4.0,5.0,79.0,2.0,13.0,3.0,2.0,19.0,26.0
578,176.0,1213,359.0,512.0,970.0,428.0,452.0,201.0,2497.0,792.0,689.0,852.0,69.0,635.0,25.0,1447,45.0,3190.0,425.0,1362.0,897.0,42.0,226.0,366.0,152.0,1438.0,747.0,196.0,146.0,604.0,137.0,988.0,3358.0,209.0,3142,444,363.0,337.0,82.0,1234.0,3412.0,622.0,1340.0,621.0,1292.0,310.0,1503.0,508.0,174.0,3245,672.0,426.0,1664.0,39.0,3332.0,729.0,166.0,374.0,1235.0,87.0,260.0,153.0
58,9.0,251,5.0,133.0,48.0,44.0,310.0,4.0,4.0,10.0,4.0,3.0,3.0,55.0,3.0,7,1.0,142.0,92.0,12.0,159.0,5.0,29.0,36.0,10.0,30.0,26.0,1229.0,38.0,120.0,42.0,15.0,17.0,1376.0,28,31,6.0,4.0,37.0,183.0,32.0,20.0,57.0,3.0,257.0,8.0,3.0,16.0,57.0,4,80.0,65.0,19.0,4.0,44.0,13.0,18.0,2.0,8.0,1.0,10.0,42.0
581,209.0,589,128.0,349.0,36.0,13.0,123.0,62.0,6.0,425.0,7.0,71.0,3118.0,186.0,5.0,583,11.0,33.0,287.0,2.0,279.0,540.0,191.0,24.0,9.0,184.0,63.0,4.0,27.0,11.0,2.0,17.0,53.0,9.0,148,116,220.0,189.0,9.0,1365.0,600.0,52.0,424.0,91.0,292.0,27.0,47.0,26.0,21.0,286,253.0,186.0,550.0,22.0,10.0,56.0,53.0,58.0,457.0,26.0,50.0,4.0
586,48.0,635,186.0,1133.0,123.0,34.0,415.0,194.0,934.0,305.0,186.0,47.0,35.0,179.0,49.0,262,17.0,647.0,153.0,163.0,257.0,750.0,253.0,243.0,34.0,241.0,182.0,1271.0,337.0,9.0,51.0,39.0,325.0,160.0,297,69,118.0,605.0,57.0,755.0,209.0,51.0,322.0,361.0,719.0,55.0,183.0,540.0,147.0,353,86.0,192.0,173.0,27.0,20.0,183.0,412.0,27.0,484.0,41.0,41.0,115.0
588,6.0,91,8.0,25.0,9.0,21.0,30.0,8.0,9.0,18.0,3.0,6.0,22.0,39.0,2.0,150,9.0,275.0,12.0,14.0,10.0,12.0,24.0,69.0,14.0,124.0,9.0,6.0,15.0,12.0,5.0,13.0,42.0,5.0,78,71,18.0,8.0,5.0,143.0,138.0,18.0,114.0,19.0,49.0,10.0,69.0,9.0,9.0,90,17.0,23.0,89.0,13.0,21.0,78.0,10.0,7.0,37.0,8.0,11.0,3.0
589,65.0,586,404.0,496.0,137.0,102.0,333.0,19.0,421.0,792.0,250.0,93.0,3137.0,255.0,2682.0,560,2412.0,211.0,101.0,134.0,799.0,97.0,404.0,183.0,22.0,402.0,245.0,34.0,202.0,1442.0,258.0,104.0,256.0,314.0,539,1919,203.0,617.0,239.0,845.0,484.0,282.0,504.0,1379.0,609.0,74.0,81.0,590.0,128.0,660,212.0,257.0,906.0,4598.0,361.0,264.0,156.0,248.0,1859.0,101.0,152.0,436.0
590,52.0,385,62.0,181.0,67.0,15.0,222.0,37.0,262.0,62.0,11.0,49.0,34.0,26.0,11.0,223,60.0,86.0,44.0,13.0,144.0,11.0,30.0,100.0,4.0,199.0,51.0,9.0,84.0,3.0,9.0,24.0,220.0,16.0,162,89,11.0,50.0,5.0,102.0,50.0,30.0,52.0,217.0,381.0,22.0,33.0,106.0,61.0,33,78.0,54.0,48.0,345.0,14.0,280.0,6.0,284.0,24.0,11.0,101.0,7.0
596,10.0,901,35.0,77.0,13.0,19.0,6.0,12.0,19.0,24.0,11.0,183.0,31.0,83.0,10.0,21,20.0,347.0,171.0,70.0,1718.0,33.0,136.0,1567.0,24.0,3760.0,75.0,36.0,14.0,22.0,9.0,412.0,176.0,98.0,200,172,79.0,15.0,5.0,176.0,183.0,310.0,500.0,19.0,116.0,16.0,294.0,23.0,39.0,135,51.0,33.0,2974.0,64.0,36.0,96.0,19.0,121.0,27.0,30.0,22.0,12.0
598,44.0,229,211.0,2300.0,682.0,1507.0,274.0,8.0,330.0,187.0,263.0,118.0,21.0,74.0,24.0,786,7.0,613.0,53.0,321.0,689.0,28.0,285.0,123.0,105.0,1030.0,279.0,455.0,47.0,1243.0,126.0,152.0,329.0,901.0,196,125,248.0,317.0,156.0,1723.0,637.0,187.0,407.0,18.0,241.0,48.0,619.0,23.0,16.0,21,270.0,35.0,287.0,9.0,70.0,630.0,127.0,215.0,187.0,121.0,28.0,544.0
599,124.0,1754,805.0,479.0,604.0,211.0,564.0,128.0,514.0,540.0,185.0,148.0,6742.0,180.0,27.0,906,26.0,264.0,295.0,324.0,737.0,38.0,474.0,535.0,214.0,866.0,275.0,263.0,935.0,34.0,728.0,391.0,918.0,349.0,338,1117,331.0,1143.0,728.0,382.0,1300.0,396.0,218.0,1223.0,727.0,109.0,553.0,55.0,164.0,37,495.0,298.0,1048.0,80.0,517.0,1019.0,36.0,417.0,303.0,71.0,187.0,933.0
599_ref1,16.0,196,14.0,53.0,209.0,98.0,48.0,3.0,184.0,61.0,250.0,26.0,2566.0,32.0,38.0,93,62.0,16.0,33.0,150.0,67.0,1012.0,33.0,212.0,260.0,7.0,81.0,269.0,66.0,117.0,42.0,155.0,13.0,1325.0,264,291,45.0,66.0,37.0,23.0,2031.0,40.0,92.0,43.0,73.0,88.0,19.0,126.0,74.0,80,119.0,22.0,23.0,173.0,1604.0,268.0,6.0,102.0,4165.0,24.0,80.0,34.0
599_ref2,15.0,174,3.0,83.0,166.0,136.0,9.0,23.0,194.0,77.0,311.0,25.0,3337.0,75.0,36.0,159,65.0,11.0,15.0,167.0,48.0,427.0,45.0,130.0,223.0,8.0,147.0,320.0,8.0,115.0,45.0,98.0,9.0,603.0,266,336,61.0,16.0,20.0,51.0,1004.0,23.0,98.0,39.0,36.0,209.0,15.0,154.0,48.0,114,162.0,14.0,5.0,197.0,1431.0,368.0,7.0,115.0,8004.0,30.0,110.0,27.0
6,39.0,100,15.0,1348.0,6.0,13.0,22.0,32.0,25.0,52.0,8.0,35.0,7.0,8.0,9.0,6,8.0,49.0,10.0,11.0,84.0,3.0,153.0,67.0,17.0,547.0,10.0,730.0,9.0,31.0,12.0,11.0,90.0,14.0,39,58,7.0,6.0,18.0,35.0,73.0,21.0,5.0,19.0,82.0,4.0,65.0,8.0,40.0,85,14.0,45.0,440.0,8.0,13.0,35.0,15.0,35.0,15.0,6.0,103.0,47.0
60,406.0,1739,670.0,64.0,90.0,59.0,206.0,340.0,797.0,382.0,887.0,150.0,95.0,2737.0,20.0,1585,24.0,1449.0,673.0,765.0,1253.0,856.0,236.0,656.0,18.0,213.0,499.0,14.0,114.0,64.0,18.0,601.0,590.0,1165.0,557,2315,835.0,1401.0,23.0,704.0,1488.0,124.0,6712.0,1673.0,529.0,222.0,1432.0,85.0,118.0,2220,513.0,324.0,814.0,60.0,29.0,346.0,498.0,317.0,725.0,193.0,125.0,23.0
607,3.0,25,2.0,2.0,0.0,1.0,3.0,1.0,1.0,48.0,0.0,8.0,9.0,4.0,341.0,7,739.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,15.0,0.0,2.0,2.0,1.0,9.0,3.0,9.0,2.0,13,12,2.0,3.0,8.0,7.0,6.0,8.0,5.0,18.0,35.0,3.0,23.0,1.0,3.0,10,2.0,12.0,81.0,1289.0,2.0,5.0,1.0,4.0,19.0,0.0,1.0,11.0
61,1.0,7,2.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,9,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,13,22,0.0,1.0,0.0,7.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,0.0,10,3.0,1.0,1.0,2.0,1.0,8.0,3.0,2.0,5.0,1.0,0.0,0.0
611,44.0,441,235.0,12.0,80.0,625.0,160.0,60.0,34.0,119.0,50.0,12.0,14.0,121.0,4.0,354,12.0,229.0,191.0,50.0,214.0,19.0,25.0,361.0,26.0,429.0,72.0,4.0,239.0,37.0,293.0,227.0,69.0,228.0,285,1183,169.0,348.0,222.0,103.0,381.0,187.0,222.0,84.0,419.0,14.0,85.0,13.0,72.0,19,116.0,69.0,27.0,29.0,9.0,201.0,10.0,71.0,234.0,18.0,64.0,403.0
616,22.0,166,174.0,773.0,162.0,211.0,109.0,88.0,94.0,185.0,67.0,280.0,21.0,260.0,2121.0,113,5140.0,143.0,4.0,127.0,320.0,9.0,133.0,177.0,6.0,334.0,97.0,5.0,80.0,15.0,76.0,251.0,904.0,7.0,395,243,118.0,323.0,59.0,1464.0,796.0,90.0,292.0,577.0,196.0,50.0,205.0,329.0,54.0,1038,316.0,132.0,556.0,7237.0,12.0,356.0,17.0,505.0,248.0,10.0,94.0,57.0
619,11.0,63,7.0,23.0,8.0,16.0,9.0,3.0,5.0,12.0,4.0,7.0,19.0,8.0,3.0,60,3.0,26.0,11.0,4.0,10.0,4.0,5.0,33.0,6.0,6.0,10.0,13.0,10.0,14.0,2.0,6.0,18.0,8.0,21,25,10.0,2.0,6.0,28.0,44.0,10.0,13.0,4.0,40.0,10.0,5.0,8.0,7.0,19,27.0,10.0,7.0,7.0,17.0,61.0,6.0,7.0,27.0,6.0,8.0,2.0
622,54.0,1157,133.0,515.0,253.0,26.0,498.0,471.0,83.0,543.0,97.0,59.0,39.0,151.0,35.0,350,13.0,420.0,58.0,99.0,226.0,18.0,326.0,83.0,44.0,179.0,231.0,248.0,189.0,276.0,48.0,157.0,240.0,21.0,365,485,130.0,126.0,21.0,777.0,481.0,42.0,432.0,282.0,751.0,53.0,23.0,17.0,183.0,37,155.0,180.0,486.0,20.0,64.0,470.0,648.0,116.0,73.0,83.0,30.0,42.0
627,12.0,156,33.0,26.0,33.0,13.0,33.0,54.0,5.0,44.0,6.0,13.0,18.0,11.0,10.0,171,8.0,22.0,22.0,6.0,226.0,7.0,52.0,76.0,7.0,256.0,17.0,25.0,14.0,11.0,7.0,32.0,100.0,14.0,65,431,31.0,40.0,4.0,131.0,84.0,19.0,26.0,40.0,87.0,7.0,52.0,81.0,9.0,295,36.0,20.0,111.0,30.0,9.0,93.0,10.0,113.0,59.0,14.0,45.0,3.0
631,126.0,1262,114.0,2545.0,1021.0,52.0,1302.0,214.0,772.0,1082.0,812.0,559.0,669.0,273.0,73.0,906,53.0,482.0,218.0,956.0,2033.0,23.0,969.0,993.0,42.0,404.0,1215.0,103.0,84.0,69.0,106.0,532.0,1753.0,796.0,636,5491,404.0,55.0,72.0,731.0,2159.0,861.0,514.0,1308.0,1186.0,111.0,671.0,740.0,371.0,1270,587.0,561.0,3030.0,102.0,48.0,4923.0,598.0,1031.0,5247.0,99.0,563.0,158.0
632,14.0,447,323.0,808.0,63.0,58.0,75.0,20.0,37.0,65.0,15.0,169.0,103.0,128.0,21.0,106,35.0,357.0,39.0,33.0,34.0,23.0,31.0,328.0,26.0,583.0,65.0,37.0,189.0,26.0,49.0,69.0,262.0,30.0,274,1081,96.0,201.0,90.0,297.0,388.0,87.0,105.0,224.0,448.0,72.0,92.0,17.0,30.0,295,201.0,118.0,1231.0,49.0,67.0,458.0,31.0,178.0,92.0,19.0,41.0,66.0
636,90.0,356,23.0,836.0,1077.0,28.0,352.0,11.0,25.0,333.0,69.0,43.0,66.0,76.0,12.0,153,15.0,284.0,97.0,194.0,510.0,757.0,60.0,349.0,24.0,606.0,335.0,48.0,19.0,17.0,87.0,558.0,448.0,538.0,701,109,141.0,15.0,103.0,96.0,1095.0,301.0,52.0,14.0,376.0,27.0,926.0,13.0,35.0,84,217.0,30.0,573.0,16.0,12.0,284.0,18.0,240.0,299.0,25.0,177.0,151.0
638,11.0,116,12.0,50.0,5.0,2.0,89.0,47.0,2.0,19.0,2.0,21.0,101.0,25.0,1.0,274,1.0,14.0,31.0,2.0,18.0,4.0,8.0,98.0,4.0,97.0,8.0,7.0,22.0,1.0,3.0,7.0,15.0,42.0,37,28,16.0,36.0,4.0,52.0,74.0,3.0,66.0,53.0,59.0,4.0,102.0,5.0,4.0,14,10.0,16.0,38.0,4.0,1.0,61.0,2.0,23.0,10.0,9.0,26.0,15.0
639,9.0,104,10.0,18.0,91.0,8.0,18.0,65.0,23.0,31.0,6.0,24.0,47.0,38.0,8.0,41,10.0,49.0,19.0,7.0,65.0,9.0,12.0,50.0,21.0,148.0,20.0,234.0,25.0,15.0,10.0,14.0,99.0,9.0,43,75,13.0,45.0,6.0,54.0,228.0,22.0,48.0,24.0,132.0,16.0,20.0,5.0,15.0,334,22.0,23.0,17.0,11.0,17.0,39.0,6.0,143.0,39.0,4.0,14.0,3.0
64,42.0,139,121.0,20.0,50.0,22.0,41.0,688.0,46.0,16.0,94.0,417.0,10.0,58.0,10.0,172,21.0,743.0,100.0,40.0,26.0,552.0,72.0,675.0,9.0,661.0,61.0,9.0,37.0,6.0,170.0,65.0,68.0,81.0,1863,82,122.0,21.0,192.0,134.0,420.0,82.0,110.0,53.0,143.0,380.0,47.0,23.0,37.0,4078,101.0,25.0,106.0,24.0,9.0,892.0,99.0,92.0,714.0,5.0,221.0,388.0
640,16.0,357,26.0,1033.0,403.0,285.0,255.0,14.0,416.0,239.0,49.0,17.0,43.0,66.0,10.0,116,27.0,80.0,43.0,93.0,286.0,9.0,162.0,116.0,10.0,239.0,92.0,202.0,78.0,16.0,39.0,18.0,131.0,281.0,73,16,44.0,89.0,36.0,239.0,313.0,56.0,253.0,469.0,313.0,19.0,75.0,2.0,29.0,9,383.0,80.0,170.0,22.0,9.0,87.0,11.0,22.0,73.0,17.0,14.0,47.0
642,66.0,208,177.0,1242.0,299.0,27.0,78.0,81.0,147.0,584.0,294.0,83.0,44.0,169.0,24.0,138,35.0,321.0,74.0,272.0,440.0,3171.0,226.0,165.0,37.0,265.0,223.0,8.0,183.0,14.0,49.0,75.0,137.0,254.0,572,569,29.0,236.0,35.0,325.0,422.0,136.0,334.0,2184.0,130.0,53.0,22.0,14.0,29.0,90,434.0,153.0,203.0,96.0,20.0,214.0,16.0,195.0,122.0,30.0,25.0,71.0
648,8.0,320,17.0,290.0,45.0,14.0,251.0,3.0,153.0,102.0,38.0,10.0,18.0,34.0,6.0,238,10.0,43.0,12.0,12.0,502.0,10.0,57.0,27.0,200.0,114.0,23.0,391.0,5.0,170.0,10.0,20.0,33.0,173.0,20,67,38.0,20.0,17.0,54.0,98.0,99.0,59.0,5.0,161.0,7.0,9.0,105.0,37.0,25,90.0,24.0,166.0,5.0,184.0,174.0,12.0,12.0,295.0,20.0,19.0,27.0
649,164.0,1760,798.0,733.0,1552.0,69.0,439.0,64.0,156.0,77.0,95.0,113.0,107.0,208.0,37.0,2322,59.0,371.0,515.0,152.0,463.0,70.0,178.0,482.0,43.0,1064.0,341.0,771.0,681.0,41.0,585.0,310.0,799.0,27.0,1407,499,347.0,392.0,883.0,281.0,1130.0,226.0,583.0,1582.0,1002.0,65.0,530.0,41.0,184.0,805,710.0,364.0,155.0,75.0,72.0,456.0,29.0,299.0,330.0,97.0,140.0,866.0
65,6.0,34,4.0,62.0,4.0,9.0,4.0,2.0,4.0,1.0,0.0,5.0,104.0,4.0,4.0,41,4.0,30.0,1.0,4.0,6.0,4.0,1.0,15.0,2.0,12.0,9.0,7.0,6.0,3.0,3.0,4.0,11.0,5.0,25,30,4.0,6.0,0.0,36.0,25.0,6.0,6.0,6.0,31.0,6.0,5.0,1.0,1.0,12,6.0,6.0,9.0,6.0,3.0,30.0,6.0,0.0,29.0,5.0,5.0,5.0
651,436.0,357,280.0,297.0,281.0,16.0,72.0,194.0,14.0,28.0,11.0,187.0,1619.0,48.0,5.0,64,21.0,235.0,571.0,94.0,17.0,23.0,48.0,315.0,8.0,856.0,25.0,17.0,73.0,9.0,41.0,70.0,60.0,25.0,3684,64,65.0,243.0,115.0,206.0,313.0,103.0,40.0,93.0,211.0,201.0,98.0,16.0,54.0,595,36.0,124.0,26.0,6.0,12.0,910.0,24.0,162.0,31.0,18.0,92.0,63.0
652,863.0,1597,172.0,331.0,869.0,474.0,353.0,1208.0,112.0,189.0,219.0,617.0,50.0,212.0,13.0,1186,31.0,1181.0,1509.0,233.0,75.0,903.0,336.0,414.0,57.0,618.0,199.0,456.0,300.0,90.0,284.0,136.0,495.0,165.0,4774,996,470.0,375.0,236.0,1794.0,397.0,143.0,496.0,509.0,742.0,653.0,126.0,110.0,316.0,4234,650.0,440.0,603.0,33.0,41.0,1686.0,133.0,273.0,296.0,34.0,127.0,237.0
653,18.0,284,167.0,975.0,30.0,135.0,98.0,13.0,166.0,34.0,96.0,22.0,38.0,46.0,21.0,134,28.0,330.0,14.0,107.0,113.0,46.0,62.0,171.0,44.0,1747.0,136.0,313.0,45.0,145.0,60.0,20.0,165.0,184.0,227,338,36.0,135.0,78.0,191.0,235.0,80.0,49.0,499.0,168.0,33.0,15.0,25.0,62.0,253,82.0,66.0,130.0,30.0,58.0,177.0,29.0,57.0,60.0,33.0,47.0,120.0
657,51.0,529,51.0,906.0,128.0,54.0,110.0,55.0,29.0,107.0,38.0,89.0,53.0,110.0,32.0,548,37.0,328.0,122.0,65.0,368.0,232.0,99.0,724.0,25.0,286.0,174.0,289.0,49.0,49.0,72.0,296.0,524.0,53.0,280,624,283.0,34.0,108.0,312.0,1542.0,251.0,200.0,75.0,305.0,71.0,260.0,58.0,35.0,213,196.0,99.0,380.0,37.0,76.0,1043.0,79.0,389.0,623.0,65.0,454.0,102.0
