strain_id,B_MTX_Trifluoperazine.ERV25_RBD2,B_MTX_Trifluoperazine.TPO1_TPO2,B_MTX_Trifluoperazine.HUG1_ADE17,B_MTX_Trifluoperazine.HUG1_ALO1,B_MTX_Trifluoperazine.MID2_WSC2,B_MTX_Trifluoperazine.MID2_TPO4,B_MTX_Trifluoperazine.MID2_MAM33,B_MTX_Trifluoperazine.SNA4_VAC8,B_MTX_Trifluoperazine.ERG11_HYR1,B_MTX_Trifluoperazine.PMC1_GTR2,B_MTX_Trifluoperazine.ERG11_ORM2,B_MTX_Trifluoperazine.ERV25_EMP47,B_MTX_Trifluoperazine.ERG11_ERV25,B_MTX_Trifluoperazine.ERV25_ERG5,B_MTX_Trifluoperazine.HNM1_TPO4,B_MTX_Trifluoperazine.ERG11_MID2,B_MTX_Trifluoperazine.FMP45_MEP1,B_MTX_Trifluoperazine.SRO9_SGN1,B_MTX_Trifluoperazine.ALO1_HYR1,B_MTX_Trifluoperazine.SRO9_GIS2,B_MTX_Trifluoperazine.FMP45_MID2,B_MTX_Trifluoperazine.ALO1_UIP4,B_MTX_Trifluoperazine.ERG11_TPO4,B_MTX_Trifluoperazine.ERV25_UIP4,B_MTX_Trifluoperazine.ERV25_ORM2,B_MTX_Trifluoperazine.SSH1_ORM2,B_MTX_Trifluoperazine.ERG27_ACF2,B_MTX_Trifluoperazine.TPO1_TCB2,B_MTX_Trifluoperazine.RET2_EMP47,B_MTX_Trifluoperazine.ADE17_GIS2,B_MTX_Trifluoperazine.TPO1_MID2,B_MTX_Trifluoperazine.PLM2_SNA3,B_MTX_Trifluoperazine.HNM1_MAM33,B_MTX_Trifluoperazine.HNM1_ERG11,B_MTX_Trifluoperazine.HNM1_RBD2,B_MTX_Trifluoperazine.RET2_SNA3,B_MTX_Trifluoperazine.ERG11_PIS1,B_MTX_Trifluoperazine.HNM1_TPO2,B_MTX_Trifluoperazine.ADE17_PGM2,B_MTX_Trifluoperazine.MID2_TPO2,B_MTX_Trifluoperazine.MID2_RSN1,B_MTX_Trifluoperazine.SSH1_ERG11,B_MTX_Trifluoperazine.ADE17_HYR1,B_MTX_Trifluoperazine.SSH1_PIS1,B_MTX_Trifluoperazine.ERV25_PIS1,B_MTX_Trifluoperazine.PMC1_CTR2,B_MTX_Trifluoperazine.ERG11_ACF2,B_MTX_Trifluoperazine.SRO9_DHH1,B_MTX_Trifluoperazine.SSH1_ERV25,B_MTX_Trifluoperazine.noPPI_reference,B_MTX_Trifluoperazine.SNA4_GTR2,B_MTX_Trifluoperazine.ALO1_ADE17,B_MTX_Trifluoperazine.RET2_EMP70,B_MTX_Trifluoperazine.MID2_PIN2,B_MTX_Trifluoperazine.PLM2_HNM1,B_MTX_Trifluoperazine.FMP45_HNM1,B_MTX_Trifluoperazine.GTR1_SLM4,B_MTX_Trifluoperazine.HNM1_TPO1,B_MTX_Trifluoperazine.ERG11_ERG5,B_MTX_Trifluoperazine.DHH1_LSM3,B_MTX_Trifluoperazine.HUG1_PGM2,B_MTX_Trifluoperazine.HNM1_MID2
586,16.0,4.0,24.0,14.0,5.0,13.0,13.0,29.0,13.0,10.0,13.0,29.0,23.0,8.0,16.0,15.0,7.0,27.0,14.0,48.0,8.0,12.0,9.0,18.0,25.0,3.0,4.0,4.0,3.0,4.0,4.0,11.0,19.0,19.0,7.0,0.0,24.0,18.0,12.0,21.0,12.0,26.0,14.0,4.0,11.0,6.0,9.0,19.0,13.0,6.0,28.0,12.0,5.0,29.0,10.0,7.0,29.0,17.0,14.0,90.0,17.0,12.0
588,13.0,4.0,7.0,9.0,3.0,5.0,2.0,7.0,3.0,7.0,6.0,6.0,39.0,115.0,5.0,5.0,9.0,11.0,6.0,7.0,3.0,8.0,2.0,2.0,17.0,45.0,0.0,1.0,1.0,0.0,2.0,4.0,6.0,116.0,1.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,8.0,11.0,2.0,6.0,7.0,3.0,4.0,1154.0,5.0,0.0,3.0,4.0,4.0,7.0,16.0,7.0,5.0,13.0,15.0,24.0
589,2.0,0.0,12.0,1.0,0.0,3.0,3.0,21.0,21.0,2.0,13.0,3.0,242.0,3.0,2.0,14.0,0.0,6.0,5.0,91.0,2.0,5.0,6.0,3.0,7.0,5.0,0.0,0.0,5.0,18.0,0.0,4.0,6.0,0.0,2.0,0.0,15.0,0.0,4.0,3.0,2.0,7.0,9.0,1.0,1.0,2.0,0.0,7.0,2.0,0.0,12.0,4.0,0.0,5.0,4.0,3.0,28.0,5.0,18.0,17.0,6.0,6.0
590,5.0,3.0,6.0,7.0,7.0,2.0,5.0,18.0,5.0,3.0,4.0,12.0,3.0,8.0,2.0,2.0,4.0,22.0,6.0,21.0,7.0,2.0,6.0,3.0,20.0,6.0,2.0,2.0,0.0,4.0,2.0,6.0,7.0,3.0,6.0,0.0,5.0,13.0,5.0,7.0,6.0,6.0,12.0,23.0,4.0,1.0,4.0,11.0,1.0,2.0,28.0,3.0,0.0,11.0,3.0,7.0,96.0,6.0,6.0,22.0,2.0,2.0
596,5.0,3.0,9.0,2.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0,1.0,10.0,1.0,2.0,9.0,4.0,0.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,81.0,1.0,1.0,0.0
598,139.0,929.0,13920.0,312.0,135.0,29.0,962.0,202.0,205.0,79.0,56.0,227.0,107.0,583.0,572.0,568.0,302.0,331.0,77.0,41.0,51.0,27.0,968.0,67.0,244.0,12.0,28.0,14.0,61.0,6792.0,1226.0,43.0,130.0,1009.0,113.0,12.0,257.0,2004.0,52.0,107.0,37.0,827.0,149.0,88.0,161.0,139.0,40.0,300.0,97.0,209.0,297.0,14.0,34.0,72.0,103.0,53.0,82.0,2463.0,295.0,6128.0,119.0,483.0
599,145.0,2090.0,674.0,352.0,605.0,2989.0,665.0,3339.0,294.0,294.0,1294.0,1651.0,2445.0,914.0,1059.0,1696.0,621.0,1882.0,85.0,1502.0,965.0,326.0,1355.0,255.0,868.0,1761.0,134.0,52.0,177.0,52.0,4548.0,385.0,225.0,1179.0,1456.0,46.0,804.0,3764.0,102.0,4754.0,427.0,2495.0,309.0,70.0,55.0,98.0,167.0,1408.0,1474.0,275.0,1555.0,59.0,105.0,1200.0,417.0,973.0,48381.0,1618.0,696.0,10950.0,547.0,568.0
599_ref1,11.0,1.0,15.0,3.0,64.0,3.0,331.0,3.0,1.0,10.0,6.0,148.0,40.0,2.0,5.0,1.0,12.0,7.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,27.0,13.0,0.0,333.0,3.0,6.0,4.0,11.0,8.0,8.0,6.0,37.0,20.0,2.0,9.0,1.0,2.0,3.0,2.0,9.0,0.0,21.0,6.0,4.0,4.0,19.0,4.0,4.0,9.0,5.0,2.0
599_ref2,2.0,0.0,15.0,0.0,122.0,1.0,9.0,1.0,12.0,0.0,4.0,117.0,10.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,15.0,2.0,212.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,10.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,17.0,6.0,0.0,1.0,0.0,1.0
6,5.0,2.0,4.0,0.0,11.0,0.0,8.0,6.0,0.0,0.0,3.0,3.0,19.0,4.0,13.0,2.0,11.0,8.0,6.0,107.0,2.0,5.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,1.0,9.0,4.0,3.0,1.0,1.0,6.0,4.0,8.0,5.0,1.0,6.0,26.0,1.0,0.0,1.0,0.0,6.0,7.0,2.0,5.0,5.0,1.0,2.0,6.0,7.0,8.0,6.0,2.0,5.0,0.0,0.0
60,22.0,13.0,62.0,130.0,4.0,470.0,16.0,56.0,103.0,286.0,40.0,628.0,7652.0,2365.0,3108.0,1578.0,109.0,100.0,420.0,364.0,86.0,138.0,1200.0,107.0,129.0,58.0,284.0,1.0,9.0,32.0,8.0,56.0,142.0,3291.0,6.0,26.0,498.0,235.0,2.0,147.0,43.0,336.0,23.0,53.0,242.0,95.0,58.0,129.0,711.0,39.0,153.0,32.0,29.0,106.0,85.0,112.0,250.0,1522.0,776.0,9.0,70.0,3748.0
607,6.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,2.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,16.0,3.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,1.0,1.0,0.0,19.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,585.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0
61,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
611,1.0,1.0,19.0,2.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,5.0,203.0,0.0,3.0,1.0,5.0,19.0,0.0,8.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,5.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,35.0,12.0,1.0,2.0
616,63.0,4.0,6536.0,200.0,3.0,120.0,46.0,834.0,47.0,12.0,783.0,673.0,3643.0,180.0,252.0,276.0,65.0,205.0,395.0,388.0,30.0,391.0,237.0,409.0,178.0,258.0,90.0,4.0,37.0,6.0,12.0,19.0,106.0,130.0,10.0,14.0,375.0,189.0,10.0,230.0,26.0,684.0,19.0,154.0,28.0,25.0,228.0,135.0,222.0,76.0,275.0,11.0,49.0,105.0,51.0,46.0,56.0,461.0,247.0,604.0,474.0,127.0
619,8.0,3.0,47.0,4.0,5.0,4.0,3.0,9.0,2.0,1.0,3.0,8.0,8.0,1.0,1.0,4.0,1.0,6.0,5.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,7.0,0.0,2.0,4.0,5.0,2.0,1.0,3.0,6.0,0.0,6.0,3.0,10.0,3.0,1.0,1.0,12.0,1.0,7.0,1.0,1.0,6.0,1.0,0.0,10.0,2.0,3.0,4.0,4.0,2.0,37.0,3.0,4.0
622,15.0,1.0,1054.0,17.0,6.0,12.0,13.0,21.0,10.0,4.0,6.0,14.0,15.0,7.0,9.0,10.0,6.0,28.0,11.0,4.0,4.0,6.0,4.0,5.0,22.0,6.0,1.0,3.0,0.0,19.0,5.0,1.0,11.0,14.0,3.0,0.0,3.0,8.0,2.0,24.0,7.0,13.0,9.0,1.0,5.0,8.0,2.0,13.0,9.0,2.0,18.0,5.0,2.0,27.0,6.0,2.0,39.0,10.0,28.0,61.0,9.0,3.0
627,15.0,1.0,347.0,18.0,3.0,1.0,10.0,22.0,7.0,41.0,40.0,19.0,783.0,9.0,7.0,97.0,6.0,40.0,6.0,23.0,4.0,6.0,36.0,23.0,34.0,16.0,101.0,0.0,2.0,1.0,3.0,25.0,6.0,10.0,7.0,1.0,65.0,3.0,0.0,10.0,7.0,49.0,12.0,2.0,8.0,24.0,20.0,173.0,59.0,539.0,55.0,21.0,6.0,4.0,11.0,2.0,10.0,11.0,15.0,45.0,34.0,2.0
631,19.0,8.0,70.0,18.0,10.0,382.0,53.0,26.0,326.0,29.0,1207.0,126.0,3556.0,197.0,222.0,247.0,26.0,1687.0,103.0,374.0,20.0,63.0,307.0,34.0,351.0,185.0,24.0,1.0,3.0,28.0,33.0,22.0,73.0,133.0,11.0,4.0,243.0,502.0,27.0,234.0,43.0,917.0,12.0,16.0,74.0,15.0,4.0,160.0,305.0,4.0,165.0,24.0,11.0,76.0,14.0,38.0,1449.0,137.0,249.0,1505.0,19.0,66.0
632,52.0,28.0,101.0,66.0,35.0,69.0,35.0,135.0,31.0,53.0,45.0,84.0,404.0,66.0,59.0,67.0,184.0,111.0,75.0,57.0,61.0,83.0,60.0,81.0,46.0,78.0,23.0,17.0,22.0,80.0,24.0,34.0,77.0,69.0,67.0,25.0,95.0,49.0,53.0,65.0,75.0,57.0,131.0,63.0,76.0,39.0,52.0,53.0,49.0,33.0,200.0,33.0,38.0,104.0,67.0,98.0,448.0,86.0,63.0,119.0,92.0,67.0
636,4.0,0.0,14.0,4.0,3.0,4.0,1.0,19.0,14.0,4.0,4.0,6.0,612.0,5.0,3.0,13.0,8.0,3.0,16.0,132.0,1.0,3.0,5.0,5.0,3.0,7.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,8.0,4.0,2.0,7.0,9.0,10.0,8.0,2.0,7.0,3.0,2.0,13.0,4.0,0.0,13.0,0.0,2.0,4.0,1.0,5.0,10.0,11.0,128.0,14.0,7.0,0.0
638,6.0,8.0,383.0,23.0,1.0,3.0,50.0,12.0,4.0,17.0,12.0,78.0,359.0,9.0,5.0,14.0,3.0,29.0,76.0,74.0,5.0,70.0,21.0,25.0,41.0,14.0,28.0,0.0,3.0,0.0,14.0,2.0,39.0,37.0,0.0,2.0,7.0,2.0,2.0,25.0,5.0,14.0,4.0,1.0,3.0,26.0,0.0,22.0,5.0,159.0,17.0,27.0,3.0,10.0,9.0,8.0,494.0,7.0,10.0,14.0,57.0,8.0
639,71.0,14.0,90.0,78.0,495.0,31.0,47.0,29.0,22.0,85.0,22.0,47.0,72.0,34.0,27.0,98.0,64.0,45.0,101.0,31.0,68.0,57.0,32.0,37.0,33.0,24.0,26.0,5.0,12.0,15.0,24.0,42.0,37.0,66.0,20.0,17.0,65.0,30.0,16.0,192.0,34.0,43.0,28.0,15.0,34.0,40.0,19.0,37.0,31.0,73.0,49.0,24.0,23.0,105.0,51.0,121.0,639.0,37.0,17.0,180.0,98.0,48.0
64,5.0,81.0,15.0,7.0,62.0,23.0,105.0,9.0,18.0,13.0,68.0,514.0,500.0,573.0,48.0,107.0,28.0,659.0,258.0,364.0,22.0,42.0,42.0,283.0,176.0,49.0,3.0,16.0,15.0,13.0,333.0,9978.0,11.0,124.0,7.0,1.0,90.0,51.0,97.0,15.0,18.0,157.0,32.0,18.0,20.0,12.0,2.0,160.0,31.0,12.0,30.0,106.0,16.0,13.0,185.0,41.0,99.0,23.0,56.0,88.0,37.0,75.0
640,10.0,67.0,353.0,35.0,117.0,53.0,160.0,188.0,5.0,28.0,13.0,215.0,8.0,72.0,24.0,38.0,44.0,42.0,4.0,17.0,17.0,29.0,27.0,29.0,7.0,20.0,266.0,4.0,8.0,2.0,116.0,7.0,29.0,59.0,1.0,8.0,12.0,81.0,14.0,95.0,16.0,94.0,22.0,38.0,6.0,14.0,3.0,9.0,20.0,24.0,161.0,16.0,12.0,115.0,66.0,12.0,34.0,196.0,4.0,202.0,35.0,19.0
642,119.0,157.0,1724.0,617.0,19.0,244.0,336.0,325.0,66.0,169.0,667.0,3723.0,438.0,426.0,682.0,141.0,449.0,178.0,134.0,51.0,117.0,666.0,58.0,711.0,287.0,1038.0,4762.0,39.0,66.0,19.0,362.0,1298.0,1449.0,342.0,36.0,50.0,117.0,790.0,41.0,42.0,69.0,245.0,63.0,142.0,82.0,181.0,78.0,60.0,277.0,1696.0,843.0,71.0,110.0,73.0,175.0,70.0,281.0,227.0,99.0,3080.0,1115.0,124.0
643,3.0,0.0,20.0,4.0,1.0,0.0,3.0,6.0,0.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,9.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,6.0,4.0,6.0
648,16.0,12.0,8.0,16.0,850.0,140.0,1315.0,13.0,70.0,24.0,84.0,52.0,55.0,19.0,25.0,412.0,53.0,15.0,4.0,32.0,62.0,19.0,6.0,5.0,36.0,119.0,0.0,5.0,2.0,145.0,3.0,1444.0,36.0,326.0,254.0,2.0,177.0,37.0,87.0,499.0,17.0,225.0,961.0,161.0,3.0,15.0,40.0,10.0,52.0,28.0,239.0,16.0,5.0,187.0,256.0,27.0,57.0,25.0,15.0,24.0,13.0,28.0
649,380.0,1181.0,8211.0,600.0,1107.0,3955.0,1049.0,256.0,168.0,1179.0,380.0,732.0,5363.0,1224.0,389.0,1192.0,725.0,383.0,617.0,870.0,229.0,468.0,979.0,328.0,288.0,465.0,1339.0,60.0,172.0,83.0,3683.0,145.0,612.0,1503.0,105.0,81.0,554.0,660.0,178.0,2712.0,894.0,868.0,284.0,176.0,179.0,256.0,803.0,523.0,467.0,1243.0,1284.0,61.0,123.0,995.0,632.0,260.0,475.0,782.0,545.0,15145.0,1259.0,1012.0
65,2.0,2.0,1.0,2.0,2.0,1.0,4.0,9.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,11.0,6.0,9.0,2.0,1.0,10.0,3.0,3.0,1.0,3.0,0.0,0.0,14.0,0.0,2.0,10.0,3.0,7.0,1.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,6.0,4.0,6.0,1.0,3.0,0.0,3.0,15.0,3.0,3.0,13.0,3.0,5.0,57.0,3.0,9.0,10.0,0.0,1.0
651,32.0,39.0,91.0,222.0,4.0,396.0,90.0,49.0,19.0,318.0,34.0,1863.0,23.0,455.0,91.0,53.0,76.0,356.0,179.0,240.0,25.0,65.0,13.0,566.0,40.0,69.0,86.0,8.0,17.0,5.0,181.0,21.0,14.0,88.0,11.0,11.0,76.0,38.0,14.0,92.0,43.0,180.0,18.0,72.0,37.0,306.0,15.0,91.0,39.0,121.0,91.0,43.0,13.0,98.0,54.0,52.0,3916.0,14.0,135.0,730.0,105.0,99.0
652,167.0,199.0,2090.0,212.0,118.0,6020.0,128.0,3506.0,147.0,1021.0,134.0,3163.0,3332.0,2334.0,826.0,207.0,100.0,1713.0,609.0,414.0,66.0,279.0,302.0,1443.0,1830.0,101.0,44.0,5.0,78.0,49.0,1615.0,88.0,87.0,1213.0,32.0,34.0,314.0,1300.0,30.0,3200.0,130.0,1937.0,129.0,42.0,132.0,386.0,73.0,379.0,553.0,108.0,951.0,82.0,48.0,440.0,52.0,88.0,312.0,380.0,165.0,7709.0,182.0,1002.0
653,17.0,24.0,398.0,90.0,26.0,108.0,28.0,635.0,8.0,39.0,29.0,35.0,83.0,35.0,44.0,22.0,92.0,19.0,24.0,9.0,293.0,7.0,4.0,30.0,18.0,21.0,27.0,1.0,5.0,2.0,90.0,8.0,38.0,54.0,28.0,4.0,28.0,86.0,13.0,94.0,12.0,186.0,34.0,99.0,42.0,12.0,11.0,24.0,21.0,166.0,58.0,12.0,11.0,42.0,13.0,27.0,77.0,123.0,12.0,22.0,233.0,16.0
657,23.0,60.0,210.0,31.0,18.0,22.0,13.0,86.0,120.0,137.0,522.0,899.0,897.0,159.0,23.0,267.0,229.0,276.0,27.0,580.0,21.0,96.0,193.0,131.0,72.0,63.0,32.0,3.0,14.0,19.0,65.0,11.0,61.0,258.0,15.0,12.0,227.0,105.0,14.0,39.0,35.0,207.0,49.0,24.0,25.0,109.0,69.0,159.0,41.0,1003.0,102.0,12.0,14.0,56.0,19.0,23.0,50.0,22.0,239.0,406.0,50.0,40.0
658,56.0,1.0,7683.0,91.0,379.0,30.0,698.0,56.0,3.0,12.0,124.0,56.0,5.0,34.0,8.0,297.0,71.0,48.0,28.0,148.0,11.0,30.0,9.0,12.0,16.0,1.0,12.0,0.0,4.0,1.0,1.0,10.0,5.0,140.0,2.0,0.0,159.0,8.0,9.0,241.0,60.0,43.0,7.0,2.0,78.0,19.0,11.0,163.0,10.0,1003.0,24.0,2.0,1.0,28.0,9.0,24.0,31.0,8.0,7.0,134.0,214.0,9.0
66,2.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,8.0,0.0,3.0
660,61.0,33.0,5800.0,562.0,6.0,64.0,85.0,61.0,37.0,233.0,182.0,23.0,44.0,84.0,21.0,56.0,16.0,39.0,21.0,22.0,32.0,184.0,34.0,366.0,60.0,20.0,419.0,4.0,18.0,3.0,12.0,27.0,19.0,148.0,1.0,11.0,56.0,18.0,0.0,95.0,34.0,114.0,14.0,10.0,7.0,71.0,77.0,79.0,104.0,1219.0,159.0,12.0,39.0,112.0,59.0,22.0,109.0,14.0,32.0,134.0,803.0,184.0
666,32.0,464.0,248.0,319.0,1211.0,95.0,189.0,323.0,13.0,70.0,16.0,718.0,21.0,151.0,279.0,155.0,497.0,75.0,85.0,238.0,224.0,201.0,84.0,63.0,26.0,27.0,254.0,8.0,14.0,8.0,255.0,149.0,293.0,511.0,56.0,12.0,100.0,501.0,23.0,658.0,43.0,515.0,54.0,272.0,13.0,95.0,182.0,33.0,340.0,682.0,319.0,18.0,37.0,101.0,122.0,47.0,44.0,701.0,52.0,218.0,810.0,108.0
667,38.0,8.0,70.0,176.0,14.0,381.0,55.0,36.0,392.0,230.0,55.0,74.0,6184.0,611.0,442.0,1308.0,88.0,366.0,49.0,498.0,93.0,48.0,708.0,88.0,62.0,28.0,34.0,2.0,14.0,20.0,12.0,43.0,57.0,803.0,437.0,14.0,1200.0,425.0,17.0,414.0,181.0,420.0,24.0,145.0,45.0,53.0,40.0,36.0,113.0,199.0,167.0,14.0,19.0,154.0,60.0,95.0,110.0,279.0,496.0,3207.0,164.0,340.0
668,17.0,43.0,155.0,20.0,0.0,18.0,216.0,1492.0,3.0,6.0,2.0,19.0,52.0,9.0,8.0,36.0,24.0,14.0,24.0,9.0,4.0,11.0,3.0,17.0,7.0,10.0,11.0,2.0,6.0,8.0,6.0,7.0,14.0,54.0,2.0,4.0,24.0,232.0,8.0,63.0,18.0,35.0,8.0,5.0,10.0,8.0,5.0,25.0,9.0,63.0,49.0,9.0,1.0,20.0,4.0,7.0,31.0,16.0,6.0,39.0,20.0,15.0
673,1035.0,2250.0,14195.0,2399.0,1535.0,29960.0,4929.0,40493.0,4485.0,19365.0,3177.0,6058.0,40885.0,7630.0,2954.0,12508.0,3618.0,23468.0,4770.0,18906.0,1173.0,2083.0,9189.0,4074.0,1841.0,7822.0,732.0,91.0,565.0,527.0,4752.0,6451.0,1231.0,13645.0,2293.0,191.0,5243.0,7115.0,370.0,20171.0,2646.0,33969.0,1304.0,1404.0,1371.0,10488.0,1605.0,13217.0,23475.0,1009.0,12563.0,4625.0,322.0,7195.0,3711.0,1117.0,3592.0,3259.0,8905.0,59222.0,1940.0,9370.0
674,120.0,390.0,100.0,59.0,19.0,1277.0,385.0,59.0,182.0,499.0,401.0,1289.0,3936.0,904.0,83.0,335.0,1601.0,940.0,1404.0,654.0,205.0,321.0,250.0,826.0,345.0,86.0,29.0,11.0,41.0,18.0,852.0,33.0,75.0,1090.0,82.0,16.0,469.0,33.0,41.0,417.0,224.0,277.0,80.0,19.0,44.0,134.0,249.0,848.0,318.0,712.0,331.0,38.0,30.0,351.0,85.0,178.0,9208.0,62.0,242.0,226.0,180.0,398.0
676,83.0,61.0,1388.0,162.0,407.0,1431.0,554.0,25144.0,152.0,70.0,303.0,1152.0,1057.0,1871.0,4264.0,892.0,1201.0,1354.0,342.0,125.0,56.0,116.0,161.0,219.0,455.0,425.0,472.0,76.0,46.0,314.0,704.0,2118.0,1030.0,1624.0,204.0,13.0,976.0,2175.0,56141.0,634.0,88.0,3596.0,1626.0,338.0,65.0,36.0,80.0,267.0,305.0,192.0,7429.0,361.0,52.0,318.0,422.0,192.0,1495.0,5012.0,329.0,310.0,812.0,306.0
677,1.0,2.0,0.0,0.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,54.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0
683,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,18.0,1.0,2.0,1.0,3.0,14.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,2.0,9.0,1.0,1.0,7.0,4.0,1.0
685,9.0,1.0,25.0,2.0,4.0,2.0,13.0,15.0,1.0,6.0,4.0,3.0,23.0,3.0,4.0,6.0,6.0,3.0,3.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,2.0,11.0,2.0,0.0,17.0,4.0,0.0,2.0,1.0,0.0,2.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,1.0,9.0,7.0,10.0,11.0,7.0,0.0
689,84.0,20.0,347.0,233.0,9.0,244.0,471.0,88.0,7.0,9.0,70.0,32.0,964.0,116.0,44.0,62.0,1791.0,352.0,22.0,2.0,65.0,175.0,143.0,20.0,125.0,431.0,838.0,7.0,12.0,11.0,6.0,24.0,598.0,10.0,3.0,6.0,42.0,15.0,7.0,630.0,223.0,149.0,109.0,375.0,15.0,16.0,174.0,87.0,363.0,11086.0,123.0,5.0,35.0,22.0,148.0,57.0,45.0,902.0,113.0,23.0,678.0,5.0
690,44.0,87.0,11.0,51.0,11.0,2.0,21.0,103.0,19.0,16.0,45.0,562.0,54.0,28.0,37.0,93.0,185.0,13.0,2.0,33.0,17.0,179.0,5.0,18.0,14.0,122.0,19.0,1.0,3.0,81.0,24.0,390.0,81.0,47.0,55.0,1.0,175.0,12.0,1186.0,53.0,2.0,27.0,12550.0,4.0,6.0,29.0,24.0,27.0,257.0,1775.0,76.0,7.0,19.0,26.0,431.0,36.0,14.0,100.0,137.0,11.0,123.0,13.0
692,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,203.0,10.0,0.0,6.0,1.0,0.0,1.0,21.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,5.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,1.0,0.0,10.0
