strain_id,B_MTX_Fluconazole.MID2_WSC2,B_MTX_Fluconazole.HNM1_TPO2,B_MTX_Fluconazole.ADE17_GIS2,B_MTX_Fluconazole.ERV25_PIS1,B_MTX_Fluconazole.ALO1_UIP4,B_MTX_Fluconazole.RET2_SNA3,B_MTX_Fluconazole.MID2_RSN1,B_MTX_Fluconazole.FMP45_MEP1,B_MTX_Fluconazole.noPPI_reference,B_MTX_Fluconazole.SNA4_VAC8,B_MTX_Fluconazole.PLM2_SNA3,B_MTX_Fluconazole.SSH1_PIS1,B_MTX_Fluconazole.SSH1_ERV25,B_MTX_Fluconazole.TPO1_MID2,B_MTX_Fluconazole.ERG11_ERV25,B_MTX_Fluconazole.SSH1_ERG11,B_MTX_Fluconazole.PMC1_CTR2,B_MTX_Fluconazole.ALO1_HYR1,B_MTX_Fluconazole.MID2_TPO2,B_MTX_Fluconazole.RET2_EMP70,B_MTX_Fluconazole.ERV25_EMP47,B_MTX_Fluconazole.ERG11_ERG5,B_MTX_Fluconazole.PLM2_HNM1,B_MTX_Fluconazole.ERG11_ORM2,B_MTX_Fluconazole.SRO9_SGN1,B_MTX_Fluconazole.FMP45_HNM1,B_MTX_Fluconazole.ERG27_ACF2,B_MTX_Fluconazole.HNM1_ERG11,B_MTX_Fluconazole.ERG11_HYR1,B_MTX_Fluconazole.DHH1_LSM3,B_MTX_Fluconazole.GTR1_SLM4,B_MTX_Fluconazole.ERG11_MID2,B_MTX_Fluconazole.MID2_MAM33,B_MTX_Fluconazole.SRO9_DHH1,B_MTX_Fluconazole.ALO1_ADE17,B_MTX_Fluconazole.ERV25_RBD2,B_MTX_Fluconazole.ERV25_UIP4,B_MTX_Fluconazole.ADE17_HYR1,B_MTX_Fluconazole.ERV25_ERG5,B_MTX_Fluconazole.RET2_EMP47,B_MTX_Fluconazole.ADE17_PGM2,B_MTX_Fluconazole.SSH1_ORM2,B_MTX_Fluconazole.TPO1_TPO2,B_MTX_Fluconazole.PMC1_GTR2,B_MTX_Fluconazole.FMP45_MID2,B_MTX_Fluconazole.ERG11_PIS1,B_MTX_Fluconazole.ERG11_ACF2,B_MTX_Fluconazole.SRO9_GIS2,B_MTX_Fluconazole.ERV25_ORM2,B_MTX_Fluconazole.ERG11_TPO4,B_MTX_Fluconazole.HNM1_MID2,B_MTX_Fluconazole.TPO1_TCB2,B_MTX_Fluconazole.HUG1_ALO1,B_MTX_Fluconazole.HNM1_MAM33,B_MTX_Fluconazole.MID2_PIN2,B_MTX_Fluconazole.SNA4_GTR2,B_MTX_Fluconazole.MID2_TPO4,B_MTX_Fluconazole.HUG1_ADE17,B_MTX_Fluconazole.HNM1_TPO4,B_MTX_Fluconazole.HNM1_RBD2,B_MTX_Fluconazole.HNM1_TPO1,B_MTX_Fluconazole.HUG1_PGM2
742,1.0,8.0,8.0,7.0,1.0,10.0,1.0,12.0,12.0,14.0,5.0,45.0,5.0,15.0,2.0,52.0,14.0,1.0,2.0,1.0,1.0,1684.0,7.0,141.0,111.0,1.0,13.0,9.0,66.0,9.0,2.0,269.0,8.0,5.0,4.0,8.0,12.0,8.0,416.0,14.0,14.0,6.0,5.0,34.0,11.0,66.0,17.0,27.0,37.0,30.0,29.0,12.0,11.0,8.0,0.0,13.0,3.0,1.0,4.0,7.0,4.0,3.0
748,3.0,4.0,4.0,3.0,2.0,7.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,1.0,8.0,7.0,0.0,8.0,2.0,2.0,4.0,2.0,4.0,3.0,19.0,4.0,1.0,5.0,0.0,5.0,3.0,2.0,5.0,6.0,2.0,1.0,3.0,4.0,10.0,1.0,5.0,2.0,1.0,6.0,7.0,76.0,9.0,5.0,4.0,5.0,6.0,2.0,4.0,8.0,4.0,4.0,8.0,11.0,3.0,5.0,3.0,1.0
749,1.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,108.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,264.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0
753,1.0,9.0,6.0,3.0,8.0,21.0,0.0,19.0,2.0,28.0,8.0,2.0,23.0,9.0,2.0,6.0,5.0,9.0,2.0,9.0,19.0,50.0,7.0,14.0,11.0,5.0,3.0,10.0,1.0,21.0,7.0,7.0,13.0,16.0,20.0,7.0,6.0,7.0,11.0,5.0,73.0,3.0,1.0,49.0,16.0,19.0,13.0,3.0,5.0,7.0,9.0,9.0,18.0,4.0,8.0,39.0,12.0,20.0,6.0,8.0,2.0,11.0
755,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,14.0,9.0,4.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,17.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,9.0,0.0,3.0,1.0
756,21.0,68.0,47.0,36.0,116.0,91712.0,129.0,300.0,19.0,408.0,377.0,240.0,778.0,1009.0,182.0,67.0,72.0,87.0,17.0,66509.0,1979.0,124.0,20.0,2908.0,996.0,126.0,607.0,27.0,1069.0,78.0,27.0,103.0,273.0,525.0,52.0,12.0,170.0,6.0,104.0,19581.0,23.0,525.0,524.0,322.0,116.0,261.0,375.0,540.0,121.0,146.0,358.0,729.0,345.0,42.0,44.0,45.0,476.0,699.0,18.0,33.0,28.0,803.0
760,36.0,2.0,7306.0,33.0,333.0,64.0,238.0,4562.0,13.0,35.0,14.0,112.0,66.0,204.0,15.0,127.0,419.0,206.0,835.0,37.0,4.0,163.0,11.0,32.0,100.0,214.0,4.0,7.0,9.0,160.0,13.0,29.0,92.0,54.0,10.0,54.0,44.0,38.0,5.0,26.0,54.0,526.0,55.0,16048.0,88.0,108.0,89.0,47.0,12.0,10.0,1509.0,147.0,3031.0,64.0,51.0,120.0,7955.0,57.0,10.0,65.0,8.0,1627.0
77,1.0,12.0,7.0,22.0,18.0,70.0,17.0,15.0,8.0,2.0,198.0,5.0,154.0,208.0,8.0,898.0,20.0,104.0,1.0,73.0,59.0,7.0,32.0,1513.0,2010.0,33.0,78.0,13.0,24002.0,901.0,42.0,1677.0,150.0,376.0,6.0,270.0,557.0,3.0,10.0,85.0,6.0,543.0,287.0,19.0,382.0,19.0,7.0,14.0,63.0,13.0,13.0,112.0,597.0,11.0,29.0,116.0,28.0,18.0,4.0,6.0,16.0,12.0
772,17.0,24.0,39.0,8.0,33.0,17.0,13.0,71.0,38.0,49.0,18.0,41.0,51.0,40.0,63.0,43.0,23.0,27.0,12.0,18.0,118.0,196.0,9.0,110.0,76.0,18.0,13.0,23.0,77.0,96.0,41.0,13.0,26.0,12.0,27.0,29.0,37.0,46.0,41.0,12.0,58.0,44.0,32.0,1007.0,59.0,107.0,53.0,13.0,130.0,22.0,15.0,9.0,40.0,109.0,29.0,145.0,18.0,30.0,34.0,33.0,34.0,45.0
775,1.0,5.0,9.0,6.0,13.0,3.0,7.0,14.0,8.0,26.0,2.0,11.0,8.0,20.0,11.0,3.0,9.0,1.0,3.0,2.0,9.0,94.0,4.0,15.0,15.0,1.0,0.0,6.0,1.0,5.0,4.0,26.0,5.0,1.0,135.0,5.0,1.0,4.0,17.0,2.0,3.0,18.0,1.0,47.0,15.0,12.0,6.0,25.0,90.0,8.0,6.0,1.0,4.0,27.0,3.0,13.0,3.0,4.0,1.0,8.0,4.0,9.0
778,2.0,3.0,5.0,1.0,55.0,2.0,6.0,0.0,5.0,20.0,2.0,3.0,37.0,11.0,4.0,7.0,721.0,39.0,2.0,1.0,7.0,5.0,169.0,4.0,3.0,6.0,10.0,16.0,3.0,120.0,664.0,16.0,294.0,10.0,4.0,21.0,2.0,2.0,24.0,3.0,4.0,0.0,9.0,145.0,9.0,0.0,2.0,3.0,10.0,4.0,4.0,5.0,99.0,2.0,21.0,21.0,13.0,5444.0,13.0,0.0,5.0,417.0
782,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0
783,77.0,37.0,2868.0,135.0,32.0,83.0,65.0,351.0,44.0,69.0,213.0,167.0,1219.0,1467.0,74.0,38.0,269.0,478.0,40.0,309.0,35.0,253.0,1188.0,36.0,1059.0,441.0,196.0,131.0,54.0,735.0,210.0,32595.0,80.0,2869.0,53.0,53.0,258.0,28.0,77.0,124.0,79.0,26.0,1108.0,6564.0,1400.0,381.0,11583.0,3947.0,2788.0,1112.0,3218.0,11129.0,117.0,1093.0,425.0,51.0,74.0,51.0,85.0,4558.0,1172.0,172.0
784,8.0,4.0,17.0,3.0,19.0,4.0,6.0,35.0,8.0,23.0,24.0,6.0,24.0,8.0,5.0,17.0,15.0,8.0,11.0,5.0,49.0,82.0,15.0,60.0,20.0,15.0,3.0,14.0,18.0,51.0,21.0,10.0,14.0,9.0,33.0,13.0,8.0,34.0,8.0,1.0,32.0,11.0,5.0,114.0,61.0,56.0,13.0,6.0,15.0,13.0,21.0,5.0,39.0,16.0,10.0,78.0,16.0,18.0,29.0,17.0,6.0,18.0
790,3.0,3.0,14.0,18.0,4.0,18.0,2.0,4.0,16.0,6.0,9.0,64.0,6.0,13.0,2.0,10.0,25.0,23.0,2.0,7.0,3.0,6.0,12.0,7.0,3.0,3.0,29.0,32.0,5.0,7.0,165.0,1445.0,5.0,7.0,5.0,6.0,12.0,38.0,159.0,22.0,3.0,9.0,10.0,38.0,19.0,6.0,49.0,1.0,45.0,11.0,51.0,16.0,33.0,13.0,1.0,7.0,0.0,38.0,10.0,7.0,1.0,3.0
791,12.0,12.0,7.0,7.0,26.0,53.0,10.0,13.0,57.0,19.0,22.0,67.0,22.0,109.0,27.0,15.0,23.0,25.0,17.0,44.0,50.0,38.0,13.0,60.0,65.0,21.0,43.0,31.0,122.0,87.0,56.0,25.0,29.0,16.0,17.0,31.0,36.0,13.0,80.0,37.0,9.0,41.0,40.0,221.0,56.0,22.0,112.0,12.0,1591.0,8.0,40.0,43.0,57.0,49.0,28.0,33.0,18.0,32.0,15.0,26.0,25.0,36.0
795,1.0,6.0,8.0,5.0,2.0,9.0,12.0,6.0,12.0,4.0,11.0,19.0,7.0,33.0,6.0,2.0,16.0,2.0,3.0,13.0,6.0,911.0,5.0,123.0,6.0,10.0,1.0,80.0,206.0,19.0,11.0,292.0,646.0,7.0,3.0,4.0,7.0,6.0,20.0,11.0,5.0,12.0,4.0,61.0,22.0,23.0,6.0,33.0,8.0,25.0,6.0,9.0,4.0,17.0,1.0,7.0,1.0,7.0,2.0,7.0,1.0,21.0
796,19.0,67.0,85.0,11.0,3.0,8.0,1.0,32.0,11.0,83.0,22.0,28.0,25.0,21.0,2.0,70.0,26.0,20.0,0.0,10.0,25.0,114.0,4.0,45.0,55.0,4.0,23.0,48.0,3791.0,220.0,8.0,273.0,127.0,35.0,39.0,4.0,6.0,37.0,1641.0,17.0,16340.0,10.0,10.0,435.0,25.0,248.0,17.0,15.0,287.0,17.0,84.0,41.0,14.0,10.0,9.0,104.0,14.0,116.0,8.0,1.0,14.0,7.0
797,3.0,5.0,9.0,6.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,6.0,5.0,1.0,0.0,0.0,10.0,4.0,2.0,4.0,8.0,0.0,5.0,6.0,2.0,9.0,1.0,3.0,5.0,5.0,9.0,3.0,5.0,1.0,13.0,0.0,20.0,1.0,4.0,7.0,2.0,12.0,5.0,2.0,29.0,2.0,3.0,2.0,6.0,4.0,2.0,10.0,4.0,1.0,0.0,1.0,1.0,0.0
798,1.0,1.0,2.0,1.0,4.0,0.0,2.0,5.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,75.0,1.0,1.0,2.0,1.0,11.0,248.0,0.0,15.0,111.0,2.0,3.0,1.0,1.0,139.0,5.0,12.0,1.0,1.0,2.0,2.0,6.0,3.0,162.0,1.0,18.0,5.0,0.0,3.0,2.0,60.0,4.0,108.0,13.0,2.0,6.0,0.0,1.0,8.0,0.0,5.0,1.0,3.0,4.0,6.0,1.0,0.0
800,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0
801,60.0,27.0,31.0,47.0,30.0,22.0,200.0,91.0,52.0,77.0,314.0,89.0,190.0,16.0,23.0,190.0,61.0,44.0,1689.0,3.0,55.0,574.0,59.0,4636.0,8269.0,317.0,19.0,813.0,29.0,165.0,55.0,8262.0,107.0,83.0,19.0,9.0,28.0,10.0,8941.0,19.0,6.0,44.0,41.0,31.0,71.0,802.0,96.0,30.0,8119.0,179.0,269.0,31.0,23.0,81.0,107.0,715.0,4239.0,39.0,96.0,946.0,28.0,6.0
804,12.0,1844.0,28.0,12.0,666.0,25.0,11.0,624.0,1.0,31.0,5.0,32.0,185.0,21.0,9.0,1849.0,74.0,16.0,1.0,10.0,2018.0,71.0,1.0,3477.0,2616.0,25.0,72.0,20.0,29.0,6140.0,39.0,239.0,151.0,769.0,36.0,73.0,72.0,58.0,18.0,2.0,37.0,6.0,0.0,8858.0,40.0,242.0,36.0,30.0,43.0,53.0,24.0,11.0,13084.0,1080.0,27.0,194.0,57.0,93.0,74.0,410.0,15.0,161.0
805,10.0,25.0,13.0,4.0,44.0,17.0,26.0,78.0,2.0,17.0,5.0,1006.0,1896.0,756.0,0.0,3879.0,533.0,12.0,22.0,9.0,46.0,84.0,2.0,281.0,197.0,8.0,19.0,32.0,20.0,1807.0,284.0,19.0,34.0,665.0,21.0,18.0,6.0,1.0,26.0,8.0,9.0,129.0,355.0,3150.0,237.0,58.0,27.0,12.0,948.0,60.0,588.0,188.0,731.0,14.0,118.0,22.0,541.0,37.0,19.0,18.0,2.0,244.0
808,1.0,3.0,16.0,6.0,2.0,7.0,0.0,0.0,2.0,7.0,4.0,34.0,4.0,10.0,1.0,11.0,15.0,14.0,1.0,3.0,5.0,1.0,0.0,8.0,8.0,1.0,21.0,14.0,12.0,6.0,7.0,19.0,7.0,10.0,2.0,1.0,7.0,3.0,32.0,14.0,5.0,2.0,2.0,8.0,4.0,0.0,14.0,8.0,8.0,15.0,5.0,5.0,11.0,3.0,4.0,6.0,1.0,23.0,2.0,2.0,1.0,4.0
809,4.0,4.0,6.0,5.0,27.0,16.0,2.0,29.0,2.0,1154.0,6.0,12.0,9.0,10.0,1.0,9.0,2.0,6.0,4.0,62.0,4.0,11.0,2.0,355.0,45.0,0.0,7.0,9.0,12.0,4.0,1.0,15.0,8.0,14.0,4.0,1.0,3.0,3.0,12.0,5.0,5.0,3.0,29.0,6.0,150.0,12.0,4.0,58.0,13.0,0.0,18.0,13.0,1.0,2.0,1.0,60.0,4.0,8.0,4.0,4.0,2.0,1.0
81,35.0,229.0,4.0,1.0,6.0,2.0,507.0,103.0,7.0,1.0,5.0,4.0,9.0,54.0,0.0,1.0,3.0,0.0,50.0,3.0,2.0,105.0,71.0,2.0,35.0,16.0,1.0,38.0,1.0,271.0,12.0,31.0,51.0,52.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,11.0,8.0,15.0,6.0,1.0,16.0,8.0,185.0,1626.0,4.0,248.0,2.0,19.0,4.0,14.0,4.0,30.0,3.0,1.0,161.0
811,8.0,3259.0,6.0,14.0,5.0,6.0,14.0,353.0,1000.0,7.0,8.0,1094.0,39.0,132.0,21.0,170.0,11.0,12.0,5.0,3.0,7.0,12.0,75.0,11.0,26.0,5.0,248.0,463.0,5.0,6.0,5.0,22.0,32.0,3.0,15.0,5.0,19.0,35.0,16.0,6.0,132.0,9.0,6.0,349.0,7.0,6.0,18.0,9.0,9.0,7.0,2.0,9.0,3.0,1170.0,0.0,931.0,1.0,8.0,821.0,3.0,171.0,7.0
812,2.0,3.0,1.0,0.0,5.0,1.0,2.0,17.0,2.0,1.0,4.0,3.0,2.0,2.0,23.0,3.0,2.0,0.0,1.0,1.0,10.0,11.0,1.0,9.0,4.0,2.0,0.0,1.0,1.0,9.0,1.0,1.0,7.0,1.0,5.0,7.0,0.0,4.0,3.0,0.0,17.0,12.0,3.0,11.0,1.0,6.0,0.0,0.0,21.0,0.0,1.0,3.0,1.0,2.0,1.0,11.0,5.0,2.0,1.0,0.0,3.0,3.0
813,3.0,11.0,167.0,62.0,45.0,17.0,11.0,32.0,19.0,23.0,4.0,185.0,98.0,21.0,21.0,40.0,80.0,9.0,11.0,12.0,68.0,971.0,8.0,72.0,47.0,9.0,3.0,6.0,641.0,59.0,25.0,93.0,26.0,10.0,62.0,10.0,30.0,17.0,20.0,48.0,60.0,24.0,6.0,73.0,21.0,90.0,51.0,113.0,42.0,7576.0,8.0,4.0,41.0,24.0,8.0,60.0,23.0,10.0,39.0,8.0,14.0,22.0
819,4.0,2.0,6.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,7.0,0.0,1.0,8.0,24.0,1.0,2.0,0.0,0.0,7.0,5.0,1.0,8.0,3.0,3.0,0.0,4.0,2.0,19.0,62.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0,159.0,2.0,18.0,5.0,0.0,11.0,2.0,45.0,3.0,289.0,32.0,73.0,15.0,1.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0
821,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,61.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,2.0,0.0,1.0,0.0,25.0,0.0,12.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
830,2.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,8.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0
833,2.0,3.0,85.0,10.0,15.0,9.0,14.0,512.0,6.0,18.0,4.0,36.0,16.0,136.0,11.0,3.0,40.0,0.0,25.0,166.0,11.0,33.0,8.0,174.0,13.0,11.0,2.0,4.0,7.0,53.0,16.0,228.0,17.0,15.0,13.0,10.0,9.0,12.0,14.0,9.0,26.0,731.0,19.0,49.0,12.0,240.0,31.0,19.0,8.0,37.0,25.0,53.0,690.0,10.0,4.0,192.0,70.0,9.0,11.0,6.0,3.0,1149.0
835,3.0,2828.0,5.0,12.0,1.0,1.0,0.0,12.0,8.0,622.0,50.0,5.0,269.0,1.0,8.0,7.0,3.0,9.0,24.0,0.0,9.0,10.0,7.0,3.0,39.0,2.0,1.0,12.0,4.0,380.0,8.0,8.0,20.0,24.0,9.0,9.0,4.0,483.0,131.0,0.0,23.0,4.0,6.0,8.0,190.0,9.0,1.0,0.0,106.0,2.0,16.0,5.0,6.0,18.0,4.0,418.0,19.0,3.0,515.0,1.0,316.0,6.0
837,4.0,2.0,1.0,1.0,3.0,23.0,2.0,1.0,25.0,1.0,5.0,19.0,104.0,12.0,44.0,151.0,20.0,2.0,41.0,15.0,6.0,2.0,17.0,10.0,18.0,0.0,3.0,4.0,2.0,35.0,1.0,4.0,26.0,13.0,4.0,5022.0,1.0,20.0,3.0,1.0,0.0,3.0,13.0,38.0,11.0,1.0,2.0,1.0,8.0,1.0,7.0,8.0,17.0,3.0,0.0,1.0,5.0,14.0,14.0,2.0,11.0,23.0
838,214.0,1077.0,1009.0,4495.0,4600.0,328.0,16630.0,399.0,711.0,1754.0,380.0,203695.0,18514.0,3737.0,341.0,3443.0,17192.0,4339.0,1612.0,305.0,5886.0,8750.0,7993.0,3025.0,37656.0,4794.0,5308.0,371.0,1038.0,6547.0,15444.0,30421.0,19847.0,5196.0,19214.0,509.0,15151.0,216.0,6860.0,782.0,270.0,1036.0,943.0,56467.0,2363.0,7488.0,46814.0,2738.0,5175.0,11455.0,4498.0,4208.0,11516.0,2177.0,1302.0,1393.0,6111.0,409.0,5375.0,379.0,12654.0,6480.0
841,380.0,293.0,455.0,169.0,2389.0,160.0,940.0,454.0,4116.0,417.0,2610.0,725.0,5790.0,297.0,9949.0,10616.0,991.0,319.0,7718.0,291.0,36573.0,1174.0,355.0,29616.0,15865.0,15442.0,223.0,12849.0,1117.0,2692.0,424.0,6700.0,1325.0,938.0,11536.0,627.0,4379.0,243.0,47955.0,49.0,16928.0,4059.0,407.0,32520.0,3839.0,41478.0,1941.0,1120.0,122931.0,7021.0,2008.0,555.0,1763.0,620.0,2706.0,2912.0,12424.0,408.0,721.0,290.0,3985.0,315.0
842,1272.0,256.0,143.0,60.0,12569.0,235.0,1068.0,9680.0,147.0,151.0,126.0,10054.0,1412.0,2630.0,205.0,6156.0,5075.0,220.0,563.0,303.0,52417.0,629.0,74.0,570.0,365.0,4412.0,211.0,155.0,5931.0,19926.0,230.0,67.0,8363.0,1869.0,603.0,563.0,575.0,158.0,227.0,374.0,268.0,4022.0,7151.0,18336.0,327.0,3950.0,296.0,64.0,19475.0,269.0,213.0,22750.0,11302.0,8355.0,2071.0,3634.0,8505.0,263.0,325.0,136.0,83.0,14635.0
843,16.0,248.0,75.0,230.0,134.0,38.0,68.0,331.0,15.0,38.0,11.0,56.0,15.0,100.0,44286.0,68.0,74.0,143.0,18.0,117.0,55.0,2133.0,4.0,40.0,2300.0,90.0,51.0,20.0,14640.0,653.0,45.0,2709.0,73.0,28.0,11.0,278.0,153.0,22.0,2519.0,66.0,32.0,170.0,41.0,62.0,42.0,1005.0,32.0,3328.0,214.0,285.0,20.0,69.0,140.0,344.0,52.0,154.0,18.0,25.0,8.0,31.0,166.0,387.0
848,3.0,9.0,7.0,11.0,6.0,2.0,4.0,24.0,7.0,11.0,2.0,6.0,8.0,7.0,6.0,15.0,5.0,7.0,292.0,0.0,10.0,3.0,3.0,11.0,2129.0,1.0,1.0,4.0,16.0,90.0,7.0,8.0,2.0,106.0,4.0,4.0,9.0,6.0,4.0,8.0,5.0,5.0,89.0,8.0,4.0,44.0,4.0,245.0,29.0,1208.0,1.0,4.0,4.0,20.0,8.0,13.0,11.0,3.0,7.0,2.0,6.0,3.0
853,22.0,1033.0,53.0,8.0,181.0,37.0,117.0,534.0,24.0,10092.0,26.0,3.0,7219.0,243.0,19.0,1823.0,24.0,160.0,654.0,11.0,81.0,78.0,2995.0,101.0,638.0,278.0,162.0,40.0,213.0,619.0,46.0,387.0,49.0,962.0,36.0,33.0,39.0,37.0,336.0,5.0,81.0,12.0,262.0,63.0,327.0,293.0,59.0,268.0,202.0,36.0,1440.0,3.0,7255.0,44.0,4417.0,789.0,54.0,78.0,43.0,37.0,120.0,1179.0
854,2.0,3.0,4.0,1.0,12.0,0.0,4.0,10.0,3.0,22.0,6.0,5.0,14.0,6.0,3.0,13.0,4.0,0.0,4.0,2.0,27.0,239.0,6.0,21.0,11.0,6.0,2.0,4.0,6.0,30.0,27.0,10.0,46.0,10.0,10.0,12.0,2.0,12.0,7.0,1.0,40.0,6.0,5.0,24.0,14.0,36.0,4.0,0.0,21.0,6.0,6.0,3.0,21.0,4.0,8.0,62.0,7.0,12.0,7.0,8.0,1.0,12.0
857,12.0,22.0,20.0,14.0,22.0,4.0,12.0,25.0,10.0,31.0,13.0,15.0,12.0,14.0,24.0,51.0,13.0,21.0,4.0,7.0,32.0,720.0,16.0,1101.0,4320.0,8.0,6.0,16.0,367.0,88.0,19.0,674.0,328.0,16.0,66.0,14.0,17.0,29.0,644.0,4.0,48.0,18.0,5.0,35.0,26.0,370.0,14.0,575.0,205.0,8.0,24.0,5.0,15.0,42.0,9.0,63.0,4.0,8.0,15.0,12.0,18.0,13.0
859,3.0,14.0,6.0,2.0,11.0,39.0,10.0,4.0,30.0,408.0,11.0,19.0,14.0,55.0,14.0,24.0,10.0,6.0,4.0,23.0,26.0,15.0,6.0,23.0,48.0,12.0,39.0,16.0,54.0,105.0,24.0,17.0,23.0,15.0,7.0,20.0,21.0,7.0,45.0,12.0,16.0,19.0,28.0,1150.0,24.0,27.0,51.0,42.0,142.0,1.0,18.0,21.0,27.0,17.0,20.0,34.0,33.0,23.0,13.0,20.0,12.0,313.0
860,11.0,11.0,3.0,7.0,17.0,54.0,20.0,10.0,35.0,11.0,17.0,96.0,13.0,51.0,21.0,9.0,13.0,17.0,7.0,63.0,29.0,12.0,13.0,12.0,30.0,24.0,29.0,6.0,53.0,48.0,14.0,9.0,29.0,3.0,7.0,17.0,6.0,8.0,25.0,17.0,6.0,33.0,35.0,54.0,15.0,8.0,24.0,13.0,79.0,7.0,13.0,48.0,25.0,18.0,8.0,21.0,12.0,18.0,7.0,13.0,20.0,43.0
868,1.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,52.0,2.0,0.0,40.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,422.0,140.0,9.0,0.0,1.0,0.0,1.0,0.0,57.0,99.0,32.0,3.0,2.0,1.0,0.0,14.0,0.0,2.0,0.0,0.0,93.0,38.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,142.0
87,8.0,8.0,4.0,11.0,1.0,1.0,4.0,6.0,19.0,11.0,3.0,6.0,10.0,3.0,3.0,8.0,13.0,51.0,10.0,0.0,2.0,7.0,16.0,6.0,3.0,2.0,6.0,8.0,0.0,4.0,3.0,19.0,3.0,37.0,6.0,6.0,28.0,10.0,8.0,0.0,6.0,5.0,0.0,20.0,11.0,6.0,6.0,23.0,4.0,3.0,9.0,1.0,17.0,16.0,3.0,6.0,21.0,24.0,7.0,13.0,2.0,6.0
871,9.0,47.0,2.0,0.0,3.0,1.0,24.0,4.0,2.0,2.0,18.0,0.0,32.0,29.0,3.0,3.0,2.0,3.0,17.0,1.0,3.0,3.0,17.0,2.0,7.0,6.0,41.0,5.0,1.0,17.0,3.0,0.0,118.0,81.0,40.0,6.0,1.0,0.0,3.0,1.0,15.0,14.0,31.0,11.0,7.0,3.0,4.0,1.0,12.0,1.0,1.0,106.0,60.0,3.0,0.0,271.0,93.0,127.0,8.0,1.0,0.0,473.0
