strain_id,B_MTX_Metformin.ADE17_HYR1,B_MTX_Metformin.ERG27_ACF2,B_MTX_Metformin.ERG11_ERG5,B_MTX_Metformin.RET2_EMP70,B_MTX_Metformin.ERV25_EMP47,B_MTX_Metformin.DHH1_LSM3,B_MTX_Metformin.ERG11_MID2,B_MTX_Metformin.SSH1_ORM2,B_MTX_Metformin.SNA4_VAC8,B_MTX_Metformin.PLM2_HNM1,B_MTX_Metformin.ERG11_TPO4,B_MTX_Metformin.HNM1_RBD2,B_MTX_Metformin.SSH1_ERV25,B_MTX_Metformin.SNA4_GTR2,B_MTX_Metformin.RET2_SNA3,B_MTX_Metformin.HUG1_PGM2,B_MTX_Metformin.HNM1_ERG11,B_MTX_Metformin.MID2_TPO2,B_MTX_Metformin.SRO9_GIS2,B_MTX_Metformin.ERG11_ORM2,B_MTX_Metformin.RET2_EMP47,B_MTX_Metformin.TPO1_MID2,B_MTX_Metformin.HUG1_ALO1,B_MTX_Metformin.PMC1_GTR2,B_MTX_Metformin.HNM1_TPO1,B_MTX_Metformin.SSH1_PIS1,B_MTX_Metformin.SSH1_ERG11,B_MTX_Metformin.ERG11_ACF2,B_MTX_Metformin.GTR1_SLM4,B_MTX_Metformin.SRO9_SGN1,B_MTX_Metformin.HNM1_MID2,B_MTX_Metformin.ERV25_RBD2,B_MTX_Metformin.ALO1_HYR1,B_MTX_Metformin.ERV25_ORM2,B_MTX_Metformin.ERG11_HYR1,B_MTX_Metformin.HNM1_TPO4,B_MTX_Metformin.SRO9_DHH1,B_MTX_Metformin.FMP45_MID2,B_MTX_Metformin.PLM2_SNA3,B_MTX_Metformin.MID2_RSN1,B_MTX_Metformin.FMP45_MEP1,B_MTX_Metformin.HUG1_ADE17,B_MTX_Metformin.ERG11_PIS1,B_MTX_Metformin.PMC1_CTR2,B_MTX_Metformin.TPO1_TPO2,B_MTX_Metformin.ADE17_GIS2,B_MTX_Metformin.ERV25_PIS1,B_MTX_Metformin.HNM1_TPO2,B_MTX_Metformin.MID2_MAM33,B_MTX_Metformin.ALO1_UIP4,B_MTX_Metformin.FMP45_HNM1,B_MTX_Metformin.ALO1_ADE17,B_MTX_Metformin.noPPI_reference,B_MTX_Metformin.TPO1_TCB2,B_MTX_Metformin.HNM1_MAM33,B_MTX_Metformin.MID2_TPO4,B_MTX_Metformin.ADE17_PGM2,B_MTX_Metformin.MID2_WSC2,B_MTX_Metformin.ERG11_ERV25,B_MTX_Metformin.ERV25_ERG5,B_MTX_Metformin.ERV25_UIP4,B_MTX_Metformin.MID2_PIN2
571,78.0,2159.0,37.0,39.0,35.0,281.0,209.0,359.0,18.0,425.0,163.0,24.0,161.0,1190,37.0,627.0,52.0,172.0,142.0,65.0,10.0,2961.0,3225.0,126.0,337.0,1656.0,426.0,215.0,14.0,25,38.0,36.0,19.0,269.0,74,1158.0,78.0,27.0,10.0,229.0,163.0,875.0,37.0,75.0,408.0,176.0,15.0,165.0,46.0,15.0,37.0,711.0,1327.0,221.0,144.0,102.0,62.0,229.0,12.0,32.0,28.0,152.0
574,7.0,7.0,22.0,1.0,7.0,221.0,6.0,14.0,6.0,2.0,4.0,1.0,2.0,26,9.0,6.0,4.0,4.0,5.0,14.0,1.0,29.0,14.0,10.0,5.0,25.0,2.0,3.0,12.0,294,11.0,8.0,6.0,40.0,54,5.0,10.0,2.0,0.0,2.0,2.0,5.0,4.0,4.0,3.0,22.0,4.0,3.0,3.0,1.0,2.0,0.0,8.0,2.0,2.0,12.0,0.0,0.0,1.0,55.0,2.0,8.0
576,4.0,5.0,5.0,4.0,11.0,135.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,26,2.0,5.0,2.0,6.0,13.0,11.0,1.0,56.0,28.0,2.0,3.0,6.0,2.0,9.0,0.0,298,16.0,6.0,6.0,38.0,6,5.0,8.0,1.0,0.0,5.0,1.0,10.0,4.0,2.0,2.0,1.0,2.0,3.0,5.0,5.0,0.0,1.0,28.0,2.0,2.0,22.0,1.0,1.0,4.0,6.0,7.0,9.0
578,134.0,1477.0,856.0,78.0,6682.0,4378.0,1623.0,1462.0,390.0,1039.0,1028.0,3304.0,601.0,4234,91.0,1067.0,1855.0,2058.0,373.0,472.0,39.0,1786.0,1291.0,501.0,1393.0,5522.0,983.0,7559.0,157.0,973,1820.0,72.0,5480.0,1061.0,1593,1972.0,242.0,1522.0,3840.0,2250.0,1393.0,111.0,1614.0,289.0,450.0,113.0,527.0,1846.0,593.0,896.0,882.0,96.0,1894.0,89.0,1356.0,2277.0,55.0,96.0,323.0,8252.0,2887.0,1220.0
58,1.0,5.0,4.0,3.0,4.0,53.0,4.0,2.0,7.0,1.0,1.0,2.0,2.0,15,2.0,2.0,0.0,9.0,0.0,4.0,2.0,5.0,13.0,0.0,3.0,8.0,1.0,20.0,2.0,27,0.0,2.0,1.0,72.0,40,0.0,1.0,0.0,4.0,0.0,1.0,7.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,11.0,2.0,1.0,3.0,64.0,6.0,1.0,2.0,4.0,3.0
586,27.0,22.0,62.0,10.0,25.0,193.0,67.0,21.0,21.0,17.0,84.0,10.0,25.0,114,13.0,38.0,20.0,302.0,83.0,25.0,6.0,39.0,49.0,18.0,361.0,56.0,112.0,41.0,23.0,121,306.0,24.0,27.0,389.0,772,32.0,35.0,4.0,7.0,31.0,13.0,43.0,120.0,16.0,18.0,8.0,12.0,68.0,14.0,4.0,7.0,15.0,36.0,8.0,11.0,197.0,181.0,8.0,16.0,304.0,24.0,45.0
588,21.0,11.0,28.0,3.0,17.0,178.0,13.0,26.0,18.0,7.0,5.0,15.0,24.0,130,10.0,8.0,25.0,18.0,14.0,12.0,5.0,15.0,40.0,20.0,12.0,41.0,13.0,34.0,54.0,444,21.0,27.0,15.0,180.0,108,6.0,18.0,4.0,0.0,10.0,4.0,25.0,24.0,24.0,7.0,23.0,17.0,16.0,6.0,2.0,4.0,1.0,1011.0,0.0,19.0,33.0,3.0,3.0,4.0,78.0,16.0,28.0
589,12.0,8.0,54.0,4.0,17.0,238.0,134.0,9.0,3.0,6.0,60.0,13.0,53.0,25,6.0,69.0,27.0,42.0,207.0,140.0,15.0,190.0,96.0,11.0,104.0,25.0,151.0,28.0,618.0,274,138.0,5.0,10.0,235.0,219,12.0,17.0,3.0,1.0,32.0,7.0,12.0,117.0,13.0,11.0,439.0,13.0,17.0,23.0,4.0,4.0,10.0,19.0,9.0,9.0,205.0,149.0,1.0,227.0,89.0,20.0,29.0
590,8.0,7.0,38.0,10.0,13.0,142.0,8.0,20.0,7.0,0.0,37.0,10.0,5.0,71,4.0,17.0,9.0,23.0,36.0,25.0,10.0,14.0,26.0,8.0,20.0,246.0,23.0,16.0,16.0,260,2.0,4.0,6.0,209.0,35,3.0,13.0,3.0,3.0,11.0,7.0,18.0,38.0,7.0,10.0,10.0,8.0,2.0,5.0,6.0,2.0,3.0,21.0,5.0,13.0,14.0,7.0,2.0,21.0,49.0,6.0,25.0
596,2.0,5.0,176.0,1.0,11.0,37.0,79.0,208.0,6.0,0.0,17.0,2.0,4.0,34,0.0,7.0,4.0,5.0,3.0,16.0,3.0,5.0,5.0,3.0,4.0,15.0,123.0,3.0,10.0,122,13.0,3.0,2.0,43.0,76,7.0,21.0,6.0,1.0,2.0,3.0,5.0,8.0,7.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,27.0,2.0,5.0,3.0,0.0,0.0,1.0,7.0,17.0,7.0
598,116.0,32.0,288.0,22.0,384.0,2128.0,419.0,333.0,305.0,378.0,549.0,69.0,21.0,660,19.0,442.0,414.0,39.0,46.0,114.0,75.0,1180.0,800.0,44.0,555.0,577.0,498.0,176.0,49.0,1424,344.0,33.0,21.0,1065.0,2008,365.0,42.0,212.0,7.0,132.0,203.0,625.0,345.0,103.0,599.0,20103.0,445.0,1029.0,55.0,65.0,450.0,40.0,1032.0,97.0,142.0,18.0,89.0,462.0,26.0,636.0,71.0,79.0
599,141.0,1342.0,972.0,134.0,1645.0,8776.0,1469.0,3269.0,747.0,578.0,1422.0,833.0,654.0,4874,91.0,3734.0,443.0,2630.0,1191.0,776.0,54.0,10154.0,3058.0,332.0,422.0,391.0,1365.0,1193.0,3931.0,5124,546.0,137.0,58.0,2642.0,1167,673.0,608.0,652.0,58.0,1755.0,533.0,4325.0,880.0,167.0,2212.0,61.0,31.0,1218.0,828.0,231.0,901.0,80.0,1253.0,1352.0,505.0,1553.0,91.0,756.0,97.0,1339.0,220.0,2041.0
599_ref1,1033.0,5.0,29.0,8.0,335.0,96.0,13.0,2.0,31.0,82.0,2.0,3163.0,38.0,122,7.0,21.0,31.0,117.0,22.0,4.0,13.0,19.0,52.0,26.0,36.0,187.0,3.0,19.0,54.0,13,5.0,6124.0,5.0,20.0,1241,74.0,15.0,45.0,110.0,53.0,34.0,18.0,36.0,33.0,31.0,332.0,5.0,28.0,43.0,25.0,45.0,8.0,43.0,14.0,47.0,25.0,839.0,84.0,1.0,5.0,6.0,57.0
599_ref2,423.0,8.0,5.0,7.0,500.0,25.0,8.0,3.0,14.0,88.0,2.0,833.0,13.0,139,9.0,7.0,21.0,36.0,12.0,4.0,12.0,8.0,9.0,14.0,21.0,369.0,10.0,13.0,81.0,18,9.0,1522.0,18.0,14.0,1704,74.0,9.0,43.0,119.0,13.0,7.0,5.0,20.0,6.0,14.0,138.0,5.0,27.0,15.0,8.0,32.0,3.0,12.0,13.0,48.0,12.0,335.0,50.0,1.0,2.0,29.0,42.0
6,21.0,6.0,5.0,2.0,13.0,90.0,19.0,31.0,6.0,3.0,6.0,10.0,14.0,94,7.0,6.0,0.0,10.0,429.0,117.0,6.0,3.0,9.0,7.0,19.0,46.0,34.0,9.0,12.0,144,4.0,6.0,13.0,101.0,30,7.0,4.0,4.0,4.0,6.0,2.0,9.0,8.0,4.0,5.0,1.0,9.0,13.0,7.0,4.0,4.0,11.0,59.0,9.0,9.0,62.0,3.0,9.0,6.0,24.0,3.0,22.0
60,16.0,1257.0,200.0,19.0,1836.0,60.0,1008.0,303.0,24.0,905.0,982.0,9.0,239.0,1271,37.0,387.0,1327.0,391.0,428.0,20.0,14.0,16.0,2381.0,460.0,787.0,46.0,353.0,400.0,123.0,1331,3957.0,42.0,1165.0,519.0,1185,1073.0,237.0,345.0,20.0,287.0,147.0,72.0,316.0,142.0,33.0,31.0,786.0,393.0,70.0,206.0,904.0,67.0,173.0,12.0,258.0,449.0,22.0,6.0,73.0,3588.0,278.0,259.0
611,5.0,6.0,389.0,4.0,5.0,643.0,159.0,5.0,65.0,5.0,44.0,7.0,6.0,42,4.0,26.0,20.0,21.0,40.0,1.0,5.0,370.0,10.0,6.0,18.0,5.0,28.0,9.0,12.0,889,199.0,5.0,6.0,96.0,169,65.0,25.0,4.0,0.0,4.0,7.0,11.0,174.0,8.0,4.0,11.0,5.0,3.0,0.0,1.0,5.0,1.0,5.0,4.0,5.0,35.0,1.0,0.0,269.0,391.0,10.0,5.0
616,24.0,836.0,361.0,294.0,962.0,611.0,459.0,2244.0,303.0,104.0,404.0,14.0,244.0,1936,178.0,1546.0,198.0,782.0,565.0,613.0,538.0,5.0,1438.0,16.0,78.0,3166.0,634.0,1346.0,38.0,2399,421.0,34.0,1042.0,739.0,314,116.0,75.0,116.0,3.0,219.0,75.0,428.0,423.0,38.0,20.0,35.0,38.0,64.0,40.0,593.0,428.0,56.0,1035.0,14.0,51.0,481.0,9.0,5.0,355.0,699.0,468.0,229.0
619,12.0,4.0,4.0,1.0,5.0,97.0,10.0,2.0,5.0,6.0,3.0,5.0,3.0,33,1.0,1.0,3.0,6.0,2.0,5.0,1.0,5.0,21.0,7.0,7.0,16.0,2.0,9.0,11.0,103,0.0,11.0,1.0,23.0,20,1.0,7.0,3.0,1.0,3.0,4.0,9.0,7.0,6.0,1.0,16.0,7.0,6.0,4.0,2.0,2.0,2.0,14.0,3.0,5.0,3.0,6.0,3.0,6.0,6.0,3.0,10.0
622,9.0,9.0,34.0,4.0,15.0,1120.0,60.0,24.0,11.0,5.0,8.0,24.0,13.0,186,6.0,49.0,11.0,59.0,5.0,11.0,6.0,50.0,36.0,16.0,47.0,19.0,72.0,16.0,25.0,313,83.0,14.0,11.0,282.0,37,7.0,17.0,4.0,2.0,40.0,3.0,410.0,19.0,23.0,11.0,334.0,9.0,62.0,24.0,6.0,6.0,9.0,21.0,3.0,9.0,179.0,12.0,2.0,11.0,124.0,15.0,43.0
627,6.0,113.0,66.0,8.0,7.0,141.0,70.0,290.0,5.0,8.0,70.0,4.0,29.0,284,3.0,128.0,19.0,44.0,18.0,28.0,2.0,2.0,87.0,28.0,5.0,32.0,115.0,93.0,15.0,182,8.0,10.0,10.0,264.0,229,5.0,56.0,91.0,223.0,36.0,12.0,22.0,114.0,10.0,6.0,7.0,8.0,1.0,8.0,8.0,22.0,1.0,658.0,2.0,15.0,5.0,4.0,1.0,99.0,13.0,45.0,25.0
631,46.0,1232.0,1170.0,80.0,1054.0,2753.0,1185.0,2120.0,57.0,446.0,1200.0,50.0,1362.0,3057,91.0,373.0,335.0,1831.0,937.0,703.0,88.0,463.0,848.0,148.0,545.0,4273.0,2896.0,2421.0,811.0,10030,492.0,43.0,3420.0,1130.0,7380,1003.0,471.0,221.0,270.0,2449.0,644.0,303.0,1076.0,266.0,225.0,64.0,375.0,1164.0,496.0,900.0,421.0,147.0,638.0,54.0,1007.0,2739.0,47.0,42.0,853.0,855.0,523.0,970.0
632,129.0,173.0,120.0,103.0,155.0,864.0,67.0,245.0,126.0,45.0,106.0,52.0,82.0,676,109.0,116.0,45.0,118.0,19.0,202.0,88.0,107.0,303.0,85.0,78.0,352.0,85.0,549.0,121.0,1399,88.0,105.0,130.0,1087.0,749,73.0,165.0,37.0,25.0,118.0,132.0,192.0,181.0,95.0,103.0,89.0,84.0,42.0,57.0,66.0,53.0,29.0,222.0,43.0,54.0,169.0,68.0,23.0,130.0,398.0,148.0,159.0
636,8.0,14.0,354.0,14.0,32.0,1761.0,142.0,11.0,15.0,5.0,403.0,7.0,24.0,78,15.0,11.0,11.0,27.0,378.0,61.0,12.0,29.0,70.0,16.0,11.0,30.0,8.0,36.0,12.0,254,123.0,25.0,11.0,64.0,938,24.0,22.0,3.0,1.0,13.0,11.0,46.0,100.0,24.0,9.0,11.0,6.0,9.0,11.0,9.0,4.0,1.0,43.0,9.0,10.0,15.0,3.0,1.0,62.0,110.0,22.0,23.0
638,1.0,33.0,4.0,3.0,126.0,59.0,5.0,13.0,3.0,22.0,70.0,1.0,2.0,123,2.0,317.0,11.0,4.0,52.0,1.0,4.0,27.0,600.0,18.0,6.0,9.0,33.0,23.0,87.0,222,32.0,20.0,152.0,95.0,15,1.0,42.0,86.0,3.0,29.0,9.0,407.0,9.0,37.0,14.0,3.0,1.0,3.0,25.0,63.0,19.0,9.0,393.0,17.0,9.0,24.0,2.0,3.0,15.0,32.0,43.0,49.0
639,34.0,128.0,29.0,47.0,40.0,479.0,23.0,99.0,41.0,16.0,20.0,14.0,17.0,179,35.0,135.0,20.0,114.0,31.0,13.0,10.0,32.0,256.0,54.0,34.0,97.0,436.0,169.0,37.0,324,18.0,57.0,398.0,259.0,148,34.0,102.0,18.0,5.0,193.0,87.0,116.0,144.0,68.0,34.0,43.0,26.0,25.0,41.0,28.0,18.0,47.0,1723.0,16.0,22.0,81.0,28.0,275.0,19.0,141.0,127.0,66.0
64,3.0,34.0,38.0,10.0,1293.0,219.0,57.0,104.0,20.0,5.0,7.0,18.0,14.0,322,13.0,236.0,69.0,67.0,226.0,31.0,6.0,754.0,170.0,22.0,42.0,104.0,43.0,56.0,20.0,3427,52.0,36.0,1543.0,211.0,159,26.0,126.0,3.0,94.0,58.0,38.0,33.0,81.0,24.0,148.0,9.0,28.0,20.0,14.0,160.0,114.0,337.0,453.0,132.0,44.0,60.0,14.0,8.0,46.0,699.0,576.0,147.0
640,9.0,710.0,10.0,17.0,241.0,576.0,120.0,137.0,86.0,144.0,17.0,14.0,39.0,1646,14.0,99.0,54.0,333.0,39.0,20.0,7.0,428.0,504.0,15.0,90.0,621.0,217.0,24.0,17.0,475,52.0,19.0,14.0,193.0,123,147.0,40.0,71.0,0.0,311.0,29.0,1305.0,23.0,18.0,56.0,27.0,4.0,30.0,78.0,25.0,108.0,50.0,248.0,40.0,53.0,200.0,8.0,267.0,5.0,368.0,137.0,177.0
642,75.0,8053.0,245.0,108.0,4101.0,5295.0,437.0,495.0,58.0,90.0,63.0,47.0,150.0,5360,96.0,1247.0,258.0,103.0,19.0,459.0,32.0,1546.0,3128.0,119.0,245.0,1177.0,469.0,309.0,79.0,1115,436.0,117.0,101.0,1437.0,305,1006.0,171.0,327.0,20.0,483.0,345.0,2433.0,200.0,106.0,430.0,53.0,45.0,509.0,111.0,414.0,52.0,98.0,2193.0,186.0,504.0,1058.0,53.0,21.0,177.0,1586.0,1468.0,364.0
643,1.0,6.0,2.0,6.0,6.0,35.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,18,0.0,9.0,0.0,2.0,1.0,0.0,0.0,3.0,39.0,1.0,2.0,10.0,3.0,7.0,2.0,20,2.0,3.0,4.0,12.0,15,0.0,3.0,0.0,1.0,1.0,0.0,89.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,1.0,1.0,3.0,1.0,1.0,0.0,10.0,6.0,5.0
648,1202.0,12.0,21.0,3.0,13.0,219.0,323.0,119.0,18.0,60.0,6.0,294.0,32.0,677,11.0,3.0,67.0,149.0,20.0,121.0,10.0,70.0,120.0,14.0,64.0,745.0,107.0,58.0,25.0,197,17.0,16.0,9.0,147.0,713,42.0,14.0,32.0,99.0,150.0,49.0,6.0,184.0,28.0,37.0,1403.0,13.0,9.0,163.0,7.0,5.0,9.0,158.0,15.0,42.0,89.0,51.0,196.0,17.0,11.0,23.0,234.0
649,219.0,6392.0,576.0,412.0,204.0,18197.0,1036.0,12831.0,242.0,1857.0,731.0,258.0,509.0,7427,234.0,6962.0,959.0,5604.0,672.0,229.0,106.0,12910.0,9855.0,1266.0,296.0,5014.0,830.0,2913.0,288.0,2954,855.0,504.0,726.0,1556.0,1823,343.0,755.0,2269.0,77.0,6453.0,940.0,23824.0,953.0,875.0,2841.0,209.0,126.0,369.0,1291.0,315.0,1101.0,81.0,6961.0,3667.0,1120.0,2731.0,120.0,3069.0,513.0,2635.0,427.0,3416.0
65,4.0,3.0,1.0,0.0,7.0,61.0,3.0,6.0,0.0,1.0,1.0,2.0,4.0,31,1.0,1.0,2.0,8.0,3.0,2.0,0.0,4.0,3.0,3.0,5.0,30.0,2.0,8.0,7.0,79,3.0,3.0,6.0,34.0,11,2.0,2.0,2.0,1.0,4.0,2.0,7.0,0.0,5.0,4.0,6.0,4.0,2.0,2.0,3.0,0.0,2.0,16.0,1.0,2.0,5.0,0.0,1.0,6.0,50.0,2.0,6.0
651,13.0,180.0,54.0,14.0,5003.0,1150.0,99.0,58.0,21.0,98.0,39.0,25.0,45.0,430,17.0,663.0,48.0,259.0,198.0,146.0,4.0,528.0,1219.0,390.0,35.0,429.0,157.0,72.0,520.0,1548,35.0,54.0,908.0,193.0,76,68.0,121.0,51.0,7.0,241.0,70.0,181.0,81.0,465.0,167.0,12.0,72.0,59.0,80.0,259.0,75.0,711.0,1624.0,106.0,27.0,658.0,9.0,15.0,31.0,601.0,1236.0,322.0
652,124.0,583.0,154.0,62.0,9038.0,7666.0,109.0,287.0,851.0,406.0,120.0,78.0,564.0,5677,55.0,1459.0,986.0,6272.0,245.0,188.0,17.0,2726.0,2390.0,1366.0,229.0,537.0,1621.0,464.0,81.0,6551,780.0,4470.0,5886.0,2460.0,983,441.0,390.0,759.0,111.0,1094.0,235.0,1712.0,327.0,1269.0,538.0,203.0,530.0,529.0,400.0,1151.0,1232.0,713.0,1488.0,360.0,138.0,3703.0,66.0,578.0,285.0,2340.0,2503.0,1841.0
653,30.0,212.0,23.0,20.0,34.0,192.0,19.0,92.0,122.0,13.0,14.0,20.0,31.0,418,18.0,174.0,28.0,164.0,16.0,20.0,19.0,220.0,1123.0,23.0,114.0,287.0,73.0,162.0,26.0,305,22.0,31.0,21.0,161.0,174,57.0,32.0,70.0,4.0,77.0,43.0,285.0,38.0,24.0,47.0,176.0,18.0,40.0,21.0,10.0,6.0,5.0,464.0,13.0,71.0,178.0,53.0,16.0,13.0,104.0,34.0,44.0
657,55.0,224.0,455.0,42.0,700.0,1002.0,309.0,340.0,60.0,113.0,83.0,38.0,65.0,889,58.0,169.0,195.0,108.0,409.0,208.0,32.0,237.0,265.0,95.0,39.0,230.0,317.0,237.0,71.0,1816,72.0,56.0,48.0,382.0,1188,50.0,193.0,134.0,8.0,44.0,182.0,83.0,642.0,114.0,186.0,42.0,34.0,57.0,56.0,89.0,161.0,24.0,667.0,109.0,42.0,88.0,23.0,7.0,139.0,422.0,119.0,168.0
658,8.0,17.0,5.0,9.0,83.0,92.0,260.0,6.0,17.0,14.0,0.0,7.0,9.0,264,7.0,317.0,71.0,383.0,114.0,2.0,2.0,5.0,839.0,16.0,85.0,15.0,18.0,171.0,4.0,407,11.0,25.0,21.0,10.0,70,4.0,84.0,32.0,2.0,435.0,22.0,4226.0,194.0,22.0,14.0,9.0,196.0,13.0,108.0,30.0,30.0,3.0,1033.0,1.0,4.0,76.0,5.0,477.0,8.0,35.0,27.0,161.0
66,2.0,3.0,4.0,1.0,2.0,388.0,24.0,4.0,1.0,0.0,3.0,1.0,0.0,15,3.0,5.0,4.0,1.0,10.0,103.0,8.0,121.0,3.0,1.0,2.0,14.0,6.0,5.0,2.0,267,42.0,2.0,0.0,165.0,364,16.0,7.0,4.0,0.0,1.0,1.0,7.0,30.0,6.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,43.0,2.0,2.0,1.0,5.0,4.0,6.0
660,21.0,882.0,73.0,85.0,15.0,188.0,241.0,33.0,36.0,65.0,33.0,4.0,23.0,947,34.0,3783.0,80.0,224.0,26.0,35.0,11.0,16.0,3539.0,237.0,10.0,20.0,112.0,111.0,13.0,188,243.0,71.0,34.0,107.0,293,9.0,102.0,25.0,4.0,136.0,31.0,4831.0,101.0,138.0,125.0,12.0,3.0,6.0,82.0,103.0,35.0,23.0,1051.0,142.0,13.0,128.0,6.0,4.0,22.0,71.0,168.0,194.0
666,22.0,516.0,99.0,22.0,252.0,1261.0,186.0,379.0,94.0,161.0,104.0,45.0,229.0,1202,13.0,1463.0,101.0,251.0,159.0,181.0,6.0,902.0,2013.0,67.0,178.0,1005.0,408.0,164.0,15.0,242,120.0,27.0,195.0,485.0,52,305.0,33.0,209.0,147.0,212.0,138.0,278.0,84.0,28.0,282.0,11.0,11.0,153.0,51.0,43.0,89.0,11.0,738.0,165.0,118.0,109.0,18.0,171.0,8.0,401.0,49.0,116.0
667,37.0,1182.0,189.0,37.0,43.0,4582.0,840.0,49.0,301.0,563.0,240.0,238.0,250.0,1159,28.0,1582.0,654.0,944.0,526.0,27.0,18.0,15.0,3502.0,537.0,99.0,4143.0,129.0,1595.0,73.0,1031,265.0,76.0,24.0,255.0,1094,566.0,69.0,543.0,235.0,581.0,177.0,593.0,862.0,380.0,68.0,31.0,30.0,290.0,268.0,13.0,537.0,12.0,4414.0,14.0,191.0,561.0,30.0,22.0,245.0,1016.0,111.0,583.0
668,8.0,22.0,5.0,9.0,11.0,115.0,17.0,17.0,41.0,6.0,3.0,2.0,7.0,190,14.0,29.0,10.0,96.0,3.0,6.0,3.0,33.0,64.0,11.0,17.0,40.0,10.0,36.0,16.0,135,7.0,25.0,17.0,39.0,34,12.0,13.0,4.0,2.0,100.0,12.0,40.0,20.0,13.0,32.0,7.0,7.0,70.0,47.0,7.0,4.0,4.0,52.0,5.0,46.0,18.0,3.0,2.0,12.0,31.0,22.0,25.0
673,960.0,6938.0,9846.0,636.0,14311.0,59121.0,14230.0,13412.0,19946.0,19526.0,4414.0,4911.0,20648.0,104201,751.0,14638.0,12326.0,40744.0,8315.0,5357.0,420.0,21127.0,15039.0,26979.0,2690.0,25182.0,24613.0,21953.0,1464.0,74318,14150.0,1499.0,33345.0,8834.0,18829,2591.0,10260.0,14225.0,6485.0,17826.0,6513.0,14741.0,6817.0,23489.0,4414.0,985.0,2443.0,6506.0,9892.0,3201.0,11790.0,5902.0,13174.0,4173.0,2242.0,50925.0,521.0,7038.0,5581.0,11831.0,14227.0,28143.0
674,51.0,441.0,343.0,61.0,2743.0,1029.0,189.0,998.0,56.0,581.0,301.0,842.0,152.0,742,51.0,2876.0,401.0,660.0,212.0,251.0,10.0,2281.0,603.0,334.0,89.0,67.0,389.0,1377.0,761.0,2686,428.0,2599.0,6314.0,417.0,891,60.0,556.0,1211.0,18.0,641.0,663.0,102.0,637.0,239.0,435.0,18.0,29.0,33.0,439.0,993.0,562.0,26.0,3107.0,239.0,174.0,1213.0,36.0,16.0,679.0,1385.0,1179.0,842.0
676,449.0,2665.0,406.0,60.0,2835.0,688.0,751.0,615.0,8819.0,394.0,94.0,1001.0,256.0,43142,48.0,2616.0,347.0,1095.0,134.0,861.0,33.0,1718.0,2176.0,98.0,3727.0,6396.0,2144.0,971.0,106.0,2540,173.0,99.0,1528.0,1474.0,1517,4070.0,211.0,20.0,194.0,1030.0,1446.0,1039.0,856.0,82.0,188.0,340.0,79.0,1795.0,271.0,428.0,136.0,202.0,1881.0,103.0,2858.0,918.0,1646.0,125.0,152.0,1738.0,421.0,658.0
677,10.0,2.0,31.0,2.0,11.0,26.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,44,1.0,1.0,3.0,3.0,130.0,4.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,4.0,26.0,82,0.0,2.0,6.0,30.0,32,1.0,7.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,5.0,12.0,0.0,2.0,5.0,4.0,3.0
683,3.0,3.0,24.0,4.0,5.0,63.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,5,3.0,5.0,1.0,1.0,10.0,6.0,1.0,3.0,7.0,2.0,3.0,10.0,7.0,10.0,5.0,408,7.0,7.0,4.0,30.0,62,4.0,9.0,0.0,0.0,0.0,1.0,2.0,14.0,4.0,7.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,19.0,1.0,3.0,2.0,0.0,0.0,6.0,121.0,9.0,4.0
685,7.0,20.0,24.0,6.0,19.0,357.0,163.0,27.0,3.0,3.0,229.0,7.0,8.0,66,6.0,10.0,15.0,17.0,8.0,63.0,10.0,8.0,20.0,4.0,60.0,7.0,65.0,10.0,11.0,424,70.0,7.0,13.0,286.0,278,19.0,10.0,7.0,1.0,5.0,4.0,9.0,61.0,6.0,18.0,3.0,7.0,72.0,6.0,3.0,1.0,8.0,39.0,9.0,9.0,34.0,5.0,14.0,11.0,85.0,6.0,14.0
689,55.0,2923.0,217.0,52.0,13.0,45.0,64.0,3055.0,15.0,431.0,235.0,9.0,141.0,564,21.0,1360.0,9.0,1496.0,12.0,11.0,9.0,17.0,1313.0,20.0,193.0,2088.0,809.0,919.0,12.0,392,9.0,66.0,17.0,156.0,663,32.0,82.0,328.0,4.0,625.0,563.0,78.0,69.0,18.0,70.0,14.0,16.0,21.0,239.0,105.0,57.0,6.0,6965.0,13.0,389.0,305.0,6.0,11.0,32.0,122.0,16.0,223.0
