strain_id,B_noMTX_5-FC.ERG11_PIS1,B_noMTX_5-FC.HNM1_RBD2,B_noMTX_5-FC.SSH1_ERG11,B_noMTX_5-FC.ERV25_RBD2,B_noMTX_5-FC.TPO1_TPO2,B_noMTX_5-FC.HNM1_MAM33,B_noMTX_5-FC.HUG1_ADE17,B_noMTX_5-FC.ERG27_ACF2,B_noMTX_5-FC.ERG11_TPO4,B_noMTX_5-FC.PLM2_HNM1,B_noMTX_5-FC.ERV25_EMP47,B_noMTX_5-FC.ERG11_ERG5,B_noMTX_5-FC.SSH1_ORM2,B_noMTX_5-FC.SNA4_GTR2,B_noMTX_5-FC.SSH1_PIS1,B_noMTX_5-FC.SRO9_DHH1,B_noMTX_5-FC.RET2_EMP70,B_noMTX_5-FC.TPO1_TCB2,B_noMTX_5-FC.ERG11_ERV25,B_noMTX_5-FC.HNM1_TPO1,B_noMTX_5-FC.MID2_PIN2,B_noMTX_5-FC.ERV25_UIP4,B_noMTX_5-FC.TPO1_MID2,B_noMTX_5-FC.PLM2_SNA3,B_noMTX_5-FC.ALO1_UIP4,B_noMTX_5-FC.FMP45_MID2,B_noMTX_5-FC.RET2_EMP47,B_noMTX_5-FC.ADE17_HYR1,B_noMTX_5-FC.PMC1_CTR2,B_noMTX_5-FC.ERG11_MID2,B_noMTX_5-FC.HNM1_MID2,B_noMTX_5-FC.MID2_TPO4,B_noMTX_5-FC.ERV25_ERG5,B_noMTX_5-FC.ERV25_ORM2,B_noMTX_5-FC.ADE17_GIS2,B_noMTX_5-FC.SNA4_VAC8,B_noMTX_5-FC.FMP45_MEP1,B_noMTX_5-FC.SRO9_SGN1,B_noMTX_5-FC.HUG1_ALO1,B_noMTX_5-FC.RET2_SNA3,B_noMTX_5-FC.HNM1_ERG11,B_noMTX_5-FC.ERG11_HYR1,B_noMTX_5-FC.ALO1_HYR1,B_noMTX_5-FC.ERV25_PIS1,B_noMTX_5-FC.MID2_TPO2,B_noMTX_5-FC.HNM1_TPO4,B_noMTX_5-FC.DHH1_LSM3,B_noMTX_5-FC.HUG1_PGM2,B_noMTX_5-FC.PMC1_GTR2,B_noMTX_5-FC.FMP45_HNM1,B_noMTX_5-FC.noPPI_reference,B_noMTX_5-FC.ALO1_ADE17,B_noMTX_5-FC.MID2_WSC2,B_noMTX_5-FC.MID2_MAM33,B_noMTX_5-FC.SSH1_ERV25,B_noMTX_5-FC.HNM1_TPO2,B_noMTX_5-FC.ERG11_ACF2,B_noMTX_5-FC.ERG11_ORM2,B_noMTX_5-FC.GTR1_SLM4,B_noMTX_5-FC.SRO9_GIS2,B_noMTX_5-FC.ADE17_PGM2,B_noMTX_5-FC.MID2_RSN1
538,179.0,3834.0,1793.0,14.0,46.0,1094.0,52.0,8.0,541.0,536.0,2448,434.0,2402.0,116.0,1623.0,300.0,28.0,59.0,107.0,1582.0,1278,134.0,22.0,20.0,198.0,138.0,55.0,630.0,128.0,344.0,265.0,207.0,170.0,880.0,573.0,291.0,573.0,1412,19.0,20.0,237.0,183.0,461.0,1823.0,590.0,762.0,25.0,37.0,44.0,429.0,540.0,172.0,36.0,466.0,131.0,997.0,463.0,209.0,42.0,656.0,2207.0,200.0
539,370.0,45.0,1685.0,38.0,27.0,177.0,478.0,77.0,344.0,502.0,2249,582.0,6305.0,531.0,941.0,462.0,32.0,32.0,670.0,138.0,2796,120.0,16.0,683.0,175.0,547.0,22.0,22.0,269.0,1498.0,127.0,434.0,72.0,474.0,561.0,21.0,278.0,2426,74.0,10.0,168.0,335.0,31.0,508.0,1350.0,78.0,238.0,270.0,70.0,287.0,254.0,700.0,660.0,890.0,822.0,225.0,363.0,1228.0,64.0,342.0,25.0,522.0
540,437.0,3642.0,472.0,175.0,1538.0,839.0,1226.0,2218.0,168.0,499.0,1302,399.0,1032.0,1216.0,1967.0,900.0,53.0,1139.0,170.0,2230.0,4948,526.0,3619.0,232.0,124.0,211.0,122.0,615.0,5699.0,418.0,613.0,1376.0,1491.0,1001.0,760.0,176.0,840.0,3826,1310.0,33.0,711.0,370.0,130.0,263.0,2757.0,412.0,547.0,1045.0,1475.0,374.0,762.0,281.0,475.0,1278.0,53.0,1043.0,368.0,156.0,1198.0,577.0,490.0,1412.0
541,99.0,4162.0,106.0,1063.0,277.0,36.0,115.0,32.0,24.0,59.0,1552,21.0,810.0,35.0,104.0,17.0,25.0,470.0,28.0,4.0,455,184.0,1034.0,7.0,99.0,668.0,37.0,2.0,304.0,118.0,92.0,27.0,92.0,237.0,7.0,1.0,127.0,70,186.0,15.0,48.0,38.0,3.0,466.0,177.0,31.0,37.0,123.0,123.0,100.0,263.0,101.0,26.0,60.0,43.0,8.0,36.0,74.0,1126.0,124.0,2.0,69.0
543,9.0,177.0,34.0,3.0,3.0,8.0,17.0,38.0,5.0,45.0,33,8.0,3.0,8.0,37.0,41.0,4.0,22.0,2.0,1.0,400,0.0,17.0,50.0,1.0,2.0,3.0,0.0,5.0,53.0,12.0,40.0,5.0,50.0,2.0,17.0,6.0,71,13.0,4.0,7.0,4.0,0.0,5.0,140.0,17.0,3.0,6.0,2.0,2.0,82.0,1.0,4.0,89.0,3.0,10.0,1.0,4.0,4.0,11.0,1.0,52.0
545,178.0,11.0,120.0,2.0,124.0,252.0,117.0,8.0,121.0,109.0,856,80.0,155.0,176.0,39.0,215.0,19.0,296.0,265.0,38.0,333,219.0,387.0,7.0,188.0,258.0,39.0,7.0,76.0,89.0,113.0,147.0,148.0,62.0,40.0,5.0,147.0,1213,22.0,16.0,97.0,23.0,74.0,1162.0,141.0,87.0,19.0,24.0,73.0,134.0,181.0,983.0,6.0,9.0,14.0,76.0,90.0,41.0,18.0,246.0,9.0,43.0
546,199.0,785.0,1340.0,150.0,629.0,319.0,246.0,373.0,794.0,278.0,945,237.0,922.0,628.0,271.0,369.0,13.0,219.0,113.0,678.0,989,662.0,670.0,2751.0,171.0,71.0,42.0,65.0,295.0,757.0,118.0,125.0,475.0,58.0,2365.0,42.0,783.0,2071,75.0,8.0,136.0,375.0,32.0,42.0,278.0,368.0,273.0,95.0,37.0,92.0,406.0,405.0,443.0,284.0,284.0,644.0,211.0,471.0,39.0,625.0,25.0,158.0
557,51.0,13.0,30.0,29.0,9.0,15.0,436.0,355.0,129.0,88.0,143,50.0,360.0,44.0,82.0,55.0,10.0,3.0,65.0,26.0,392,41.0,3.0,5.0,85.0,12.0,19.0,255.0,311.0,49.0,52.0,4.0,337.0,66.0,109.0,19.0,63.0,126,340.0,3.0,32.0,48.0,25.0,171.0,54.0,19.0,68.0,534.0,33.0,39.0,445.0,10.0,8.0,15.0,28.0,10.0,30.0,22.0,38.0,32.0,64.0,26.0
559,4.0,20.0,977.0,20.0,13.0,9.0,1.0,6.0,11.0,13.0,99,3.0,391.0,8.0,41.0,9.0,7.0,3.0,9.0,162.0,204,6.0,8.0,2.0,8.0,9.0,2.0,24.0,5.0,16.0,40.0,2.0,30.0,62.0,5.0,7.0,5.0,49,0.0,1.0,9.0,13.0,8.0,5.0,37.0,28.0,3.0,6.0,5.0,5.0,5505.0,5.0,8.0,4.0,5.0,66.0,25.0,10.0,7.0,16.0,4.0,10.0
564,67.0,35.0,134.0,47.0,29.0,16.0,53.0,6.0,15.0,26.0,375,17.0,28.0,82.0,22.0,94.0,4.0,114.0,5.0,42.0,348,4.0,17.0,461.0,9.0,26.0,9.0,11.0,35.0,54.0,12.0,16.0,68.0,383.0,26.0,6.0,52.0,159,56.0,4.0,16.0,8.0,14.0,10.0,63.0,26.0,10.0,27.0,12.0,15.0,201.0,53.0,16.0,93.0,104.0,21.0,8.0,150.0,22.0,39.0,6.0,62.0
567,66.0,41.0,168.0,14.0,557.0,34.0,21.0,154.0,258.0,174.0,844,150.0,510.0,66.0,292.0,324.0,17.0,772.0,111.0,20.0,356,150.0,772.0,11.0,42.0,373.0,225.0,18.0,963.0,216.0,44.0,41.0,220.0,570.0,17.0,6.0,534.0,314,36.0,570.0,73.0,166.0,117.0,35.0,88.0,132.0,91.0,33.0,339.0,310.0,193.0,224.0,22.0,264.0,146.0,55.0,152.0,391.0,28.0,218.0,8.0,68.0
57,51.0,318.0,148.0,4.0,5.0,5.0,10.0,36.0,13.0,14.0,150,48.0,97.0,27.0,3.0,134.0,1.0,28.0,5.0,158.0,811,13.0,5.0,4.0,15.0,58.0,3.0,16.0,173.0,39.0,43.0,303.0,21.0,19.0,215.0,4.0,7.0,29,16.0,5.0,31.0,4.0,29.0,459.0,696.0,117.0,12.0,10.0,65.0,13.0,63.0,22.0,580.0,374.0,201.0,60.0,21.0,6.0,11.0,159.0,7.0,263.0
571,38.0,19.0,250.0,6.0,287.0,128.0,263.0,743.0,24.0,223.0,18,146.0,94.0,128.0,214.0,39.0,15.0,91.0,6.0,172.0,334,16.0,1431.0,21.0,19.0,108.0,18.0,252.0,77.0,148.0,44.0,37.0,9.0,144.0,105.0,6.0,296.0,11,419.0,5.0,95.0,27.0,5.0,3.0,146.0,264.0,18.0,120.0,24.0,7.0,399.0,152.0,249.0,86.0,71.0,118.0,20.0,27.0,7.0,26.0,258.0,67.0
574,20.0,12.0,100.0,410.0,122.0,6.0,61.0,4.0,8.0,8.0,520,50.0,28.0,66.0,43.0,49.0,2.0,39.0,7.0,132.0,375,93.0,68.0,3.0,54.0,3.0,8.0,5.0,172.0,14.0,58.0,65.0,48.0,10.0,3.0,1.0,46.0,563,61.0,4.0,27.0,21.0,75.0,5.0,132.0,70.0,184.0,123.0,64.0,21.0,213.0,72.0,5.0,84.0,10.0,34.0,10.0,35.0,6.0,38.0,1.0,30.0
576,21.0,9.0,53.0,8.0,68.0,35.0,158.0,49.0,15.0,3.0,943,7.0,23.0,88.0,7.0,130.0,3.0,77.0,83.0,8.0,483,112.0,179.0,3.0,141.0,34.0,8.0,32.0,222.0,15.0,39.0,145.0,106.0,10.0,2.0,2.0,183.0,464,54.0,3.0,17.0,11.0,15.0,5.0,119.0,3.0,34.0,98.0,24.0,9.0,244.0,24.0,5.0,52.0,94.0,23.0,6.0,16.0,7.0,70.0,0.0,53.0
578,695.0,10105.0,459.0,18.0,159.0,633.0,245.0,495.0,723.0,397.0,2934,866.0,3326.0,548.0,315.0,146.0,23.0,68.0,159.0,1013.0,1246,1097.0,477.0,1428.0,470.0,546.0,47.0,246.0,366.0,671.0,618.0,201.0,1247.0,674.0,2421.0,119.0,1115.0,833,194.0,16.0,743.0,445.0,186.0,598.0,885.0,944.0,159.0,344.0,213.0,323.0,635.0,204.0,70.0,265.0,206.0,838.0,754.0,275.0,52.0,432.0,107.0,313.0
58,6.0,68.0,21.0,3.0,22.0,2.0,17.0,1.0,2.0,6.0,45,3.0,6.0,15.0,40.0,6.0,2.0,38.0,1.0,5.0,213,2.0,89.0,6.0,1.0,0.0,3.0,4.0,22.0,54.0,5.0,7.0,8.0,15.0,78.0,7.0,6.0,18,3.0,2.0,3.0,3.0,1.0,43.0,198.0,0.0,10.0,4.0,6.0,1.0,9.0,3.0,184.0,140.0,3.0,6.0,0.0,2.0,7.0,5.0,304.0,78.0
581,31.0,15.0,455.0,497.0,5.0,63.0,36.0,74.0,66.0,85.0,422,48.0,1194.0,235.0,614.0,14.0,14.0,5.0,57.0,8.0,1178,73.0,11.0,12.0,155.0,297.0,257.0,9.0,1135.0,71.0,215.0,220.0,172.0,1123.0,8.0,7.0,101.0,47,227.0,6.0,149.0,176.0,46.0,548.0,124.0,16.0,31.0,88.0,181.0,372.0,305.0,107.0,7.0,248.0,336.0,9.0,50.0,336.0,2044.0,85.0,2.0,126.0
586,269.0,80.0,919.0,463.0,104.0,234.0,959.0,265.0,111.0,188.0,1067,168.0,745.0,85.0,921.0,169.0,6.0,146.0,49.0,1031.0,1740,127.0,234.0,1274.0,80.0,181.0,64.0,31.0,306.0,198.0,310.0,241.0,259.0,1014.0,9.0,18.0,94.0,555,422.0,7.0,137.0,352.0,143.0,3351.0,1080.0,252.0,120.0,380.0,92.0,71.0,202.0,258.0,911.0,636.0,265.0,244.0,146.0,27.0,40.0,73.0,111.0,438.0
588,12.0,24.0,75.0,14.0,7.0,23.0,9.0,4.0,52.0,16.0,110,10.0,53.0,29.0,21.0,13.0,8.0,4.0,24.0,18.0,257,15.0,9.0,14.0,17.0,19.0,10.0,15.0,57.0,12.0,18.0,13.0,11.0,136.0,11.0,11.0,14.0,265,5.0,6.0,27.0,6.0,25.0,27.0,14.0,18.0,25.0,25.0,24.0,17.0,58.0,11.0,18.0,33.0,21.0,26.0,15.0,16.0,16.0,20.0,8.0,16.0
589,400.0,1248.0,1872.0,36.0,364.0,256.0,598.0,614.0,174.0,581.0,1261,343.0,1683.0,305.0,620.0,153.0,2573.0,536.0,1030.0,838.0,1876,416.0,1027.0,1839.0,188.0,468.0,6981.0,32.0,197.0,902.0,288.0,522.0,186.0,773.0,2699.0,36.0,360.0,448,840.0,6996.0,244.0,507.0,261.0,510.0,1349.0,357.0,208.0,787.0,140.0,121.0,298.0,77.0,70.0,515.0,928.0,163.0,241.0,289.0,5103.0,161.0,176.0,339.0
590,39.0,23.0,74.0,11.0,12.0,23.0,183.0,29.0,19.0,45.0,312,65.0,48.0,88.0,131.0,25.0,147.0,7.0,35.0,241.0,770,80.0,12.0,556.0,69.0,126.0,100.0,7.0,208.0,86.0,12.0,43.0,15.0,42.0,3.0,7.0,21.0,465,31.0,37.0,18.0,24.0,17.0,16.0,282.0,25.0,36.0,55.0,25.0,10.0,116.0,33.0,16.0,147.0,82.0,13.0,23.0,117.0,21.0,73.0,4.0,53.0
596,11.0,45.0,253.0,6.0,11.0,18.0,9.0,11.0,58.0,10.0,348,289.0,15439.0,26.0,218.0,1933.0,64.0,5.0,53.0,25.0,2909,73.0,9.0,10.0,83.0,7.0,11.0,7.0,17.0,431.0,108.0,39.0,54.0,124.0,10.0,15.0,423.0,167,7.0,14.0,241.0,21.0,26.0,22.0,50.0,55.0,18.0,82.0,49.0,84.0,590.0,17.0,38.0,5.0,18.0,88.0,110.0,63.0,31.0,42.0,20.0,131.0
598,363.0,400.0,240.0,13.0,723.0,338.0,32.0,13.0,495.0,550.0,2129,351.0,751.0,167.0,1077.0,50.0,18.0,178.0,84.0,269.0,393,180.0,1459.0,25.0,31.0,233.0,56.0,178.0,225.0,446.0,107.0,69.0,246.0,1045.0,3056.0,1148.0,308.0,829,352.0,9.0,230.0,124.0,21.0,500.0,113.0,368.0,124.0,153.0,33.0,272.0,798.0,16.0,49.0,192.0,106.0,462.0,92.0,167.0,30.0,38.0,694.0,69.0
599,411.0,1416.0,1284.0,44.0,1506.0,426.0,954.0,1233.0,563.0,737.0,704,516.0,1677.0,703.0,688.0,256.0,79.0,1330.0,365.0,574.0,2090,93.0,5124.0,353.0,195.0,290.0,73.0,774.0,547.0,1106.0,241.0,282.0,263.0,413.0,67.0,168.0,1532.0,1743,1561.0,35.0,190.0,216.0,42.0,213.0,994.0,391.0,343.0,1471.0,166.0,474.0,753.0,105.0,68.0,855.0,531.0,462.0,524.0,400.0,4727.0,223.0,450.0,314.0
599_ref1,365.0,6703.0,703.0,530.0,31.0,758.0,6.0,19.0,206.0,218.0,1480,163.0,855.0,106.0,546.0,18.0,13.0,19.0,1300.0,1003.0,227,801.0,88.0,159.0,421.0,103.0,71.0,401.0,3.0,387.0,140.0,59.0,279.0,310.0,158.0,108.0,114.0,1717,6.0,282.0,179.0,1357.0,243.0,186.0,116.0,413.0,21.0,14.0,40.0,227.0,19.0,938.0,59.0,23.0,115.0,440.0,114.0,373.0,25.0,120.0,387.0,93.0
599_ref2,267.0,4166.0,468.0,258.0,27.0,574.0,4.0,14.0,153.0,264.0,1330,98.0,1348.0,112.0,437.0,21.0,17.0,7.0,926.0,1148.0,150,520.0,39.0,244.0,243.0,107.0,86.0,288.0,7.0,516.0,121.0,44.0,219.0,407.0,73.0,125.0,63.0,1221,9.0,9.0,162.0,2158.0,265.0,214.0,121.0,446.0,17.0,13.0,24.0,216.0,16.0,682.0,49.0,11.0,293.0,389.0,104.0,245.0,33.0,100.0,260.0,55.0
6,31.0,14.0,270.0,6.0,6.0,10.0,15.0,18.0,57.0,3.0,75,7.0,820.0,13.0,865.0,20.0,8.0,1.0,16.0,13.0,395,9.0,58.0,9.0,26.0,6.0,245.0,71.0,280.0,139.0,1.0,32.0,14.0,24.0,109.0,6.0,112.0,107,4.0,4.0,12.0,11.0,11.0,10.0,129.0,18.0,3.0,8.0,5.0,9.0,355.0,79.0,90.0,11.0,49.0,7.0,32.0,8.0,7.0,77.0,3.0,28.0
60,309.0,21.0,833.0,703.0,18.0,884.0,104.0,1065.0,1203.0,964.0,4602,303.0,1208.0,342.0,73.0,241.0,13.0,8.0,493.0,603.0,792,450.0,5.0,20.0,418.0,315.0,24.0,15.0,3682.0,583.0,1520.0,292.0,1542.0,260.0,126.0,25.0,534.0,855,664.0,8.0,1683.0,281.0,223.0,1624.0,370.0,814.0,45.0,172.0,563.0,842.0,268.0,504.0,16.0,168.0,102.0,826.0,170.0,57.0,80.0,310.0,348.0,105.0
61,1.0,3.0,5.0,1.0,0.0,5.0,3.0,1.0,6.0,0.0,36,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,21,1.0,0.0,4.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0
611,206.0,20.0,91.0,14.0,504.0,45.0,392.0,35.0,76.0,161.0,43,520.0,59.0,97.0,13.0,195.0,19.0,485.0,149.0,39.0,564,133.0,1922.0,7.0,30.0,309.0,24.0,82.0,457.0,192.0,127.0,94.0,203.0,33.0,89.0,310.0,706.0,683,293.0,7.0,158.0,76.0,8.0,8.0,364.0,147.0,62.0,246.0,118.0,197.0,471.0,142.0,13.0,159.0,99.0,33.0,97.0,131.0,21.0,48.0,162.0,122.0
616,267.0,18.0,532.0,8.0,123.0,111.0,231.0,269.0,260.0,135.0,2517,380.0,1606.0,342.0,626.0,113.0,4555.0,97.0,179.0,48.0,378,197.0,74.0,1288.0,342.0,122.0,9612.0,9.0,38.0,383.0,213.0,205.0,50.0,742.0,40.0,57.0,166.0,709,258.0,5743.0,97.0,284.0,85.0,31.0,351.0,113.0,55.0,250.0,8.0,199.0,270.0,155.0,17.0,100.0,81.0,102.0,356.0,605.0,25.0,189.0,1.0,89.0
619,8.0,23.0,50.0,13.0,7.0,13.0,9.0,0.0,13.0,12.0,59,3.0,18.0,19.0,21.0,10.0,2.0,9.0,11.0,8.0,224,7.0,5.0,29.0,7.0,13.0,2.0,4.0,11.0,22.0,6.0,12.0,3.0,18.0,11.0,12.0,7.0,127,4.0,2.0,5.0,5.0,7.0,5.0,17.0,13.0,29.0,10.0,24.0,12.0,14.0,15.0,20.0,37.0,8.0,21.0,11.0,10.0,13.0,19.0,4.0,12.0
622,259.0,406.0,1004.0,39.0,65.0,388.0,512.0,186.0,106.0,616.0,1466,329.0,3686.0,223.0,586.0,123.0,21.0,50.0,279.0,252.0,5320,274.0,323.0,27.0,110.0,339.0,111.0,325.0,213.0,307.0,168.0,377.0,263.0,1183.0,626.0,17.0,49.0,1228,192.0,10.0,199.0,85.0,45.0,4759.0,2857.0,190.0,320.0,175.0,84.0,182.0,317.0,801.0,155.0,1093.0,778.0,158.0,237.0,145.0,44.0,118.0,17.0,722.0
627,88.0,17.0,336.0,15.0,5.0,16.0,32.0,28.0,71.0,9.0,185,32.0,483.0,68.0,27.0,30.0,23.0,2.0,150.0,14.0,687,26.0,9.0,102.0,21.0,96.0,10.0,9.0,34.0,167.0,10.0,47.0,8.0,64.0,8.0,10.0,24.0,289,60.0,11.0,21.0,55.0,50.0,16.0,73.0,11.0,33.0,59.0,23.0,38.0,161.0,211.0,17.0,51.0,41.0,10.0,68.0,110.0,30.0,65.0,6.0,49.0
631,2022.0,108.0,3164.0,49.0,140.0,818.0,183.0,688.0,1058.0,656.0,1216,1689.0,7119.0,873.0,2724.0,1101.0,69.0,236.0,2887.0,887.0,5750,538.0,618.0,4706.0,771.0,719.0,226.0,60.0,371.0,2651.0,579.0,781.0,408.0,1053.0,222.0,36.0,2147.0,14108,127.0,23.0,353.0,3267.0,532.0,3204.0,3995.0,1273.0,1103.0,203.0,172.0,538.0,494.0,498.0,147.0,2074.0,913.0,1100.0,1506.0,836.0,1150.0,1153.0,1153.0,893.0
632,97.0,120.0,133.0,32.0,131.0,73.0,248.0,135.0,146.0,31.0,1333,48.0,1794.0,240.0,720.0,161.0,47.0,171.0,123.0,54.0,792,78.0,267.0,21.0,225.0,31.0,27.0,23.0,29.0,81.0,92.0,51.0,149.0,131.0,20.0,24.0,88.0,1669,223.0,9.0,41.0,73.0,39.0,54.0,52.0,68.0,50.0,291.0,41.0,74.0,506.0,94.0,53.0,94.0,68.0,52.0,43.0,576.0,57.0,77.0,25.0,103.0
636,250.0,40.0,133.0,1446.0,644.0,1704.0,17.0,15.0,1561.0,329.0,541,669.0,537.0,292.0,859.0,417.0,17.0,414.0,174.0,37.0,563,379.0,651.0,19.0,85.0,176.0,44.0,39.0,797.0,537.0,130.0,32.0,267.0,58.0,24.0,21.0,1486.0,640,10.0,9.0,118.0,113.0,13.0,42.0,122.0,197.0,145.0,20.0,95.0,256.0,762.0,20.0,50.0,349.0,147.0,389.0,247.0,421.0,36.0,394.0,276.0,157.0
638,29.0,4.0,23.0,4.0,7.0,11.0,90.0,11.0,277.0,134.0,319,13.0,8.0,20.0,4.0,73.0,5.0,35.0,21.0,7.0,304,67.0,16.0,7.0,110.0,365.0,2.0,4.0,74.0,23.0,40.0,12.0,22.0,16.0,5.0,0.0,5.0,265,70.0,1.0,59.0,9.0,29.0,2.0,41.0,8.0,15.0,41.0,16.0,43.0,146.0,254.0,5.0,84.0,9.0,5.0,31.0,25.0,132.0,20.0,3.0,18.0
639,123.0,23.0,38.0,13.0,15.0,22.0,31.0,14.0,18.0,7.0,58,10.0,14.0,27.0,18.0,80.0,7.0,8.0,24.0,15.0,424,59.0,14.0,5.0,35.0,6.0,13.0,175.0,22.0,53.0,9.0,43.0,21.0,15.0,229.0,9.0,80.0,248,22.0,3.0,22.0,25.0,52.0,12.0,162.0,8.0,35.0,20.0,25.0,7.0,241.0,183.0,429.0,9.0,11.0,11.0,22.0,259.0,13.0,74.0,9.0,67.0
64,65.0,18.0,81.0,397.0,257.0,40.0,26.0,23.0,35.0,3.0,3384,112.0,92.0,108.0,13.0,223.0,7.0,228.0,12.0,23.0,160,634.0,738.0,58.0,160.0,12.0,16.0,7.0,74.0,12.0,13.0,16.0,124.0,41.0,9.0,8.0,163.0,1278,10.0,2.0,58.0,204.0,346.0,232.0,66.0,38.0,31.0,200.0,8.0,94.0,431.0,434.0,6.0,38.0,17.0,20.0,13.0,33.0,12.0,125.0,39.0,29.0
640,45.0,20.0,1435.0,5.0,105.0,140.0,130.0,493.0,113.0,217.0,1026,9.0,710.0,340.0,632.0,80.0,12.0,58.0,12.0,253.0,743,60.0,190.0,7.0,36.0,93.0,15.0,10.0,42.0,409.0,61.0,115.0,63.0,254.0,34.0,203.0,194.0,452,32.0,60.0,164.0,86.0,16.0,13.0,276.0,106.0,54.0,40.0,23.0,105.0,176.0,66.0,89.0,315.0,68.0,162.0,19.0,21.0,22.0,32.0,179.0,117.0
642,119.0,34.0,962.0,1391.0,99.0,313.0,174.0,1529.0,51.0,120.0,3730,110.0,1060.0,419.0,929.0,167.0,22.0,100.0,698.0,163.0,274,393.0,280.0,19.0,227.0,122.0,36.0,16.0,163.0,650.0,119.0,116.0,285.0,103.0,9.0,15.0,257.0,827,133.0,18.0,160.0,122.0,31.0,35.0,160.0,541.0,134.0,187.0,28.0,19.0,303.0,100.0,10.0,66.0,175.0,307.0,34.0,110.0,25.0,69.0,86.0,41.0
648,323.0,907.0,456.0,19.0,16.0,46.0,5.0,7.0,33.0,328.0,96,31.0,658.0,279.0,825.0,29.0,5.0,113.0,29.0,124.0,3381,10.0,63.0,528.0,25.0,300.0,22.0,856.0,32.0,881.0,57.0,121.0,25.0,63.0,1426.0,13.0,158.0,803,9.0,1.0,55.0,139.0,7.0,21.0,669.0,150.0,145.0,21.0,21.0,29.0,176.0,17.0,310.0,982.0,189.0,29.0,32.0,23.0,58.0,74.0,310.0,214.0
649,136.0,96.0,498.0,79.0,1430.0,596.0,728.0,1159.0,764.0,850.0,263,385.0,2213.0,757.0,379.0,241.0,47.0,1808.0,115.0,164.0,1554,268.0,3118.0,921.0,164.0,1220.0,80.0,45.0,1078.0,596.0,243.0,349.0,467.0,279.0,74.0,56.0,501.0,1447,314.0,31.0,276.0,219.0,84.0,69.0,770.0,162.0,416.0,783.0,479.0,559.0,731.0,225.0,301.0,369.0,85.0,251.0,308.0,789.0,115.0,224.0,37.0,327.0
65,1.0,7.0,12.0,3.0,3.0,12.0,1.0,2.0,4.0,2.0,128,2.0,15.0,7.0,16.0,2.0,2.0,0.0,7.0,10.0,91,2.0,5.0,1.0,3.0,9.0,9.0,1.0,7.0,4.0,2.0,4.0,5.0,15.0,2.0,4.0,1.0,74,3.0,1.0,1.0,7.0,2.0,14.0,8.0,4.0,4.0,5.0,1.0,2.0,9.0,3.0,33.0,2.0,4.0,1.0,0.0,5.0,13.0,14.0,0.0,4.0
651,76.0,22.0,206.0,21.0,81.0,18.0,147.0,54.0,89.0,72.0,5538,68.0,58.0,69.0,163.0,74.0,3.0,123.0,31.0,36.0,750,1569.0,180.0,25.0,186.0,53.0,21.0,13.0,1842.0,48.0,21.0,107.0,106.0,122.0,7.0,7.0,135.0,2620,273.0,6.0,20.0,23.0,65.0,169.0,132.0,40.0,97.0,122.0,224.0,121.0,507.0,265.0,17.0,87.0,35.0,86.0,48.0,281.0,641.0,239.0,9.0,50.0
652,110.0,42.0,1225.0,375.0,208.0,118.0,451.0,259.0,131.0,131.0,11357,208.0,1148.0,467.0,403.0,253.0,17.0,346.0,236.0,162.0,1516,1331.0,779.0,614.0,888.0,589.0,36.0,43.0,1820.0,206.0,183.0,295.0,635.0,1717.0,141.0,154.0,245.0,2666,157.0,15.0,241.0,89.0,445.0,777.0,726.0,217.0,340.0,129.0,452.0,517.0,247.0,1629.0,172.0,295.0,144.0,229.0,132.0,172.0,51.0,114.0,55.0,191.0
653,65.0,97.0,209.0,12.0,64.0,46.0,109.0,202.0,21.0,22.0,986,10.0,122.0,117.0,392.0,66.0,19.0,370.0,56.0,156.0,949,36.0,384.0,17.0,30.0,105.0,18.0,42.0,76.0,92.0,29.0,62.0,85.0,204.0,154.0,75.0,112.0,445,100.0,10.0,17.0,42.0,27.0,25.0,397.0,179.0,31.0,114.0,8.0,21.0,411.0,23.0,161.0,120.0,29.0,71.0,72.0,32.0,35.0,61.0,139.0,83.0
657,429.0,104.0,243.0,165.0,60.0,145.0,37.0,36.0,360.0,151.0,608,729.0,348.0,138.0,410.0,407.0,25.0,321.0,119.0,45.0,1371,90.0,224.0,43.0,86.0,170.0,43.0,27.0,297.0,341.0,84.0,99.0,136.0,147.0,33.0,29.0,331.0,1485,28.0,16.0,106.0,100.0,44.0,271.0,72.0,135.0,75.0,61.0,50.0,238.0,238.0,97.0,109.0,107.0,133.0,83.0,231.0,261.0,61.0,360.0,36.0,70.0
