strain_id,A_MTX_Trifluoperazine.SRO9_SGN1,A_MTX_Trifluoperazine.SRO9_DHH1,A_MTX_Trifluoperazine.ERG27_ACF2,A_MTX_Trifluoperazine.MID2_MAM33,A_MTX_Trifluoperazine.TPO1_MID2,A_MTX_Trifluoperazine.ERG11_ACF2,A_MTX_Trifluoperazine.PMC1_GTR2,A_MTX_Trifluoperazine.SSH1_ERG11,A_MTX_Trifluoperazine.HNM1_ERG11,A_MTX_Trifluoperazine.MID2_WSC2,A_MTX_Trifluoperazine.MID2_TPO2,A_MTX_Trifluoperazine.HUG1_PGM2,A_MTX_Trifluoperazine.SSH1_PIS1,A_MTX_Trifluoperazine.ERV25_PIS1,A_MTX_Trifluoperazine.MID2_PIN2,A_MTX_Trifluoperazine.ERG11_ERG5,A_MTX_Trifluoperazine.ERV25_EMP47,A_MTX_Trifluoperazine.ERV25_ORM2,A_MTX_Trifluoperazine.PLM2_HNM1,A_MTX_Trifluoperazine.ERG11_PIS1,A_MTX_Trifluoperazine.HNM1_TPO4,A_MTX_Trifluoperazine.RET2_SNA3,A_MTX_Trifluoperazine.ALO1_HYR1,A_MTX_Trifluoperazine.noPPI_reference,A_MTX_Trifluoperazine.SSH1_ORM2,A_MTX_Trifluoperazine.FMP45_HNM1,A_MTX_Trifluoperazine.TPO1_TPO2,A_MTX_Trifluoperazine.ADE17_GIS2,A_MTX_Trifluoperazine.SNA4_VAC8,A_MTX_Trifluoperazine.ADE17_HYR1,A_MTX_Trifluoperazine.HUG1_ALO1,A_MTX_Trifluoperazine.TPO1_TCB2,A_MTX_Trifluoperazine.ERV25_ERG5,A_MTX_Trifluoperazine.RET2_EMP70,A_MTX_Trifluoperazine.HUG1_ADE17,A_MTX_Trifluoperazine.HNM1_TPO2,A_MTX_Trifluoperazine.ERG11_MID2,A_MTX_Trifluoperazine.ERG11_ORM2,A_MTX_Trifluoperazine.GTR1_SLM4,A_MTX_Trifluoperazine.SRO9_GIS2,A_MTX_Trifluoperazine.ERG11_TPO4,A_MTX_Trifluoperazine.HNM1_MAM33,A_MTX_Trifluoperazine.ERG11_ERV25,A_MTX_Trifluoperazine.PMC1_CTR2,A_MTX_Trifluoperazine.ALO1_ADE17,A_MTX_Trifluoperazine.ADE17_PGM2,A_MTX_Trifluoperazine.MID2_RSN1,A_MTX_Trifluoperazine.HNM1_MID2,A_MTX_Trifluoperazine.ALO1_UIP4,A_MTX_Trifluoperazine.FMP45_MEP1,A_MTX_Trifluoperazine.FMP45_MID2,A_MTX_Trifluoperazine.MID2_TPO4,A_MTX_Trifluoperazine.HNM1_RBD2,A_MTX_Trifluoperazine.ERG11_HYR1,A_MTX_Trifluoperazine.SNA4_GTR2,A_MTX_Trifluoperazine.RET2_EMP47,A_MTX_Trifluoperazine.SSH1_ERV25,A_MTX_Trifluoperazine.DHH1_LSM3,A_MTX_Trifluoperazine.HNM1_TPO1,A_MTX_Trifluoperazine.ERV25_UIP4,A_MTX_Trifluoperazine.PLM2_SNA3,A_MTX_Trifluoperazine.ERV25_RBD2
543,2.0,7.0,6.0,2.0,9.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,8.0,5.0,9.0,3.0,3.0,0.0,4.0,1.0,1.0,4.0,0.0,16.0,2.0,7.0,405.0,5.0,3.0,0.0,4.0,2.0,1.0,9.0,2.0,7.0,7.0,2.0,21.0,14.0,1.0,2.0,7.0,2.0,3.0,2.0,0.0,7.0,1.0,0.0,1.0,2.0,2.0,5.0,8.0,3.0,2.0,0.0,2.0,1.0,2.0
545,317.0,497.0,32.0,28.0,659.0,81.0,244.0,154.0,33.0,15.0,86.0,242.0,38.0,178.0,132.0,194.0,4689.0,192.0,66.0,61.0,87.0,26.0,1355.0,220.0,120.0,18.0,700.0,19.0,21.0,14.0,32.0,6.0,316.0,21.0,1986.0,58.0,47.0,460.0,15.0,592.0,309.0,390.0,64.0,327.0,799.0,8.0,33.0,71.0,2597.0,85.0,63.0,76.0,60.0,59.0,413.0,51.0,62.0,33.0,79.0,1239.0,6.0,29.0
546,19.0,3.0,6.0,6.0,6.0,3.0,5.0,8.0,5.0,6.0,7.0,0.0,22.0,21.0,9.0,84.0,22.0,51.0,1.0,2.0,1.0,2.0,23.0,6.0,4.0,1.0,5.0,12.0,0.0,2.0,0.0,4.0,21.0,2.0,6.0,7.0,13.0,11.0,1.0,169.0,14.0,6.0,8.0,10.0,10.0,2.0,3.0,1.0,44.0,11.0,1.0,3.0,0.0,145.0,6.0,9.0,4.0,13.0,3.0,12.0,7.0,1.0
557,1.0,14.0,4.0,10.0,17.0,1.0,34.0,9.0,3.0,30.0,9.0,3.0,5.0,3.0,66.0,116.0,22.0,47.0,4.0,2.0,2.0,3.0,1.0,0.0,4.0,4.0,2.0,27.0,12.0,8.0,2.0,4.0,20.0,2.0,3.0,2.0,18.0,24.0,5.0,76.0,75.0,4.0,49.0,10.0,6.0,7.0,17.0,6.0,16.0,11.0,4.0,12.0,28.0,75.0,20.0,18.0,12.0,27.0,3.0,9.0,1.0,2.0
559,4.0,6.0,7.0,6.0,40.0,7.0,2.0,10.0,4.0,12.0,12.0,1.0,10.0,9.0,2.0,21.0,20.0,11.0,5.0,4.0,9.0,2.0,26.0,185.0,147.0,2.0,12.0,16.0,34.0,9.0,1.0,2.0,9.0,3.0,2.0,54.0,5.0,54.0,2.0,42.0,14.0,18.0,2.0,4.0,2.0,4.0,8.0,189.0,14.0,5.0,6.0,4.0,13.0,21.0,9.0,3.0,10.0,6.0,776.0,9.0,4.0,6.0
564,28.0,255.0,21.0,12.0,17.0,27.0,65.0,333.0,45.0,47.0,18.0,27.0,28.0,12.0,57.0,29.0,761.0,46.0,9.0,68.0,51.0,8.0,26.0,773.0,27.0,2.0,120.0,13.0,12.0,35.0,10.0,2.0,50.0,10.0,16.0,30.0,132.0,74.0,10.0,380.0,34.0,55.0,6.0,90.0,11.0,9.0,68.0,2.0,71.0,147.0,90.0,115.0,27.0,46.0,38.0,7.0,160.0,8.0,246.0,94.0,4.0,182.0
567,44.0,394.0,92.0,17.0,539.0,29.0,216.0,71.0,36.0,10.0,110.0,5.0,19.0,4.0,37.0,259.0,237.0,66.0,1.0,37.0,103.0,10.0,179.0,126.0,6.0,31.0,1646.0,22.0,4.0,37.0,4.0,15.0,71.0,19.0,25.0,3.0,89.0,273.0,4.0,307.0,514.0,8.0,41.0,309.0,8.0,3.0,13.0,35.0,188.0,107.0,47.0,123.0,9.0,769.0,54.0,32.0,104.0,102.0,11.0,59.0,0.0,30.0
57,2.0,1.0,4.0,0.0,2.0,12.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,6.0,1.0,8.0,17.0,13.0,1.0,1.0,6.0,0.0,2.0,2.0,11.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,14.0,0.0,20.0,13.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,4.0,1.0,2.0,2.0,7.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0
571,7.0,130.0,1437.0,34.0,853.0,6.0,154.0,396.0,19.0,125.0,38.0,423.0,225.0,10.0,261.0,34.0,20.0,41.0,89.0,71.0,310.0,9.0,17.0,175.0,41.0,5.0,265.0,679.0,23.0,13.0,5.0,9.0,24.0,27.0,957.0,84.0,317.0,51.0,1.0,22.0,160.0,116.0,3.0,199.0,263.0,13.0,44.0,9.0,77.0,129.0,78.0,83.0,11.0,20.0,226.0,19.0,103.0,12.0,186.0,70.0,6.0,14.0
574,1.0,2.0,3.0,2.0,5.0,0.0,2.0,7.0,3.0,0.0,3.0,1.0,2.0,1.0,3.0,12.0,2.0,5.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,8.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,30.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0
576,4.0,1.0,10.0,1.0,6.0,2.0,1.0,11.0,0.0,1.0,2.0,1.0,4.0,3.0,6.0,23.0,69.0,4.0,0.0,0.0,3.0,0.0,49.0,5.0,3.0,0.0,4.0,0.0,11.0,1.0,4.0,2.0,5.0,1.0,4.0,2.0,8.0,11.0,2.0,14.0,8.0,14.0,3.0,5.0,7.0,2.0,2.0,0.0,34.0,7.0,2.0,3.0,3.0,10.0,2.0,1.0,2.0,5.0,1.0,32.0,5.0,3.0
578,490.0,346.0,2283.0,3598.0,938.0,5884.0,1784.0,2005.0,3800.0,125.0,699.0,279.0,1407.0,781.0,3004.0,2062.0,31931.0,668.0,1773.0,1321.0,2356.0,110.0,4947.0,1555.0,744.0,881.0,1368.0,184.0,1227.0,158.0,115.0,82.0,4959.0,140.0,82.0,2310.0,2419.0,510.0,228.0,732.0,3204.0,14917.0,335.0,2693.0,248.0,93.0,722.0,1285.0,10643.0,6761.0,4527.0,1159.0,3137.0,2063.0,2553.0,78.0,1165.0,1499.0,3328.0,14488.0,7926.0,100.0
58,1.0,2.0,5.0,1.0,1.0,14.0,1.0,15.0,0.0,2.0,4.0,1.0,7.0,13.0,6.0,5.0,27.0,7.0,1.0,1.0,5.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,51.0,3.0,1.0,21.0,6.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,1.0,3.0,1.0,3.0,29.0,2.0,3.0,4.0,0.0,2.0,5.0,0.0,2.0
581,1.0,3.0,8.0,2.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,27.0,4.0,11.0,0.0,2.0,1.0,0.0,10.0,3.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,1.0,8.0,2.0,59.0,9.0,11.0,9.0,0.0,0.0,1.0,0.0,0.0,17.0,3.0,0.0,1.0,1.0,46.0,0.0,2.0,3.0,0.0,4.0,13.0,1.0,2.0
586,24.0,29.0,26.0,21.0,21.0,13.0,19.0,71.0,6.0,66.0,36.0,8.0,10.0,3.0,129.0,60.0,170.0,35.0,9.0,19.0,26.0,5.0,39.0,14.0,21.0,4.0,19.0,21.0,43.0,35.0,4.0,5.0,34.0,12.0,14.0,10.0,23.0,21.0,8.0,82.0,81.0,36.0,10.0,10.0,33.0,14.0,19.0,7.0,107.0,31.0,9.0,31.0,26.0,76.0,31.0,11.0,65.0,17.0,23.0,92.0,5.0,13.0
588,7.0,18.0,6.0,5.0,3.0,3.0,6.0,27.0,22.0,8.0,15.0,2.0,14.0,2.0,13.0,93.0,16.0,44.0,5.0,4.0,8.0,1.0,7.0,805.0,30.0,0.0,17.0,5.0,7.0,11.0,1.0,3.0,61.0,1.0,7.0,18.0,11.0,13.0,4.0,78.0,38.0,9.0,0.0,3.0,1.0,4.0,7.0,14.0,23.0,4.0,1.0,5.0,7.0,130.0,22.0,6.0,20.0,9.0,6.0,11.0,2.0,5.0
589,4.0,7.0,2.0,0.0,4.0,1.0,3.0,3.0,0.0,5.0,5.0,3.0,2.0,6.0,11.0,26.0,8.0,20.0,5.0,9.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,195.0,2.0,4.0,0.0,3.0,4.0,2.0,2.0,3.0,16.0,55.0,2.0,173.0,33.0,1.0,13.0,8.0,5.0,7.0,1.0,0.0,17.0,5.0,2.0,3.0,18.0,73.0,8.0,2.0,7.0,7.0,1.0,2.0,0.0,6.0
590,9.0,18.0,5.0,1.0,33.0,0.0,8.0,20.0,2.0,19.0,10.0,4.0,36.0,2.0,21.0,32.0,15.0,16.0,2.0,5.0,6.0,0.0,1.0,3.0,25.0,0.0,11.0,41.0,18.0,8.0,1.0,3.0,16.0,2.0,1.0,15.0,6.0,85.0,13.0,59.0,19.0,4.0,2.0,2.0,6.0,9.0,7.0,3.0,9.0,11.0,5.0,3.0,11.0,12.0,9.0,4.0,11.0,9.0,10.0,7.0,0.0,4.0
598,110.0,284.0,30.0,109.0,1690.0,20.0,35.0,772.0,343.0,161.0,112.0,57.0,107.0,185.0,53.0,630.0,89.0,350.0,57.0,285.0,583.0,21.0,26.0,138.0,47.0,4.0,2263.0,15410.0,94.0,160.0,11.0,33.0,307.0,34.0,1557.0,1684.0,662.0,157.0,11.0,91.0,2581.0,136.0,78.0,67.0,20.0,93.0,22.0,346.0,91.0,132.0,79.0,28.0,49.0,1673.0,348.0,105.0,63.0,846.0,1990.0,247.0,12.0,42.0
599,854.0,2785.0,467.0,319.0,5692.0,103.0,177.0,3080.0,400.0,592.0,1709.0,308.0,125.0,48.0,1528.0,994.0,1721.0,1146.0,127.0,706.0,771.0,62.0,62.0,121.0,3300.0,710.0,4476.0,98.0,2885.0,111.0,93.0,70.0,726.0,87.0,226.0,2879.0,1794.0,3408.0,3504.0,1386.0,3810.0,258.0,170.0,110.0,59.0,34.0,418.0,214.0,684.0,507.0,1389.0,1458.0,729.0,493.0,1499.0,130.0,1972.0,2890.0,1110.0,531.0,34.0,68.0
599_ref1,7.0,7.0,15.0,24.0,2.0,0.0,4.0,17.0,0.0,469.0,11.0,0.0,18.0,10.0,8.0,6.0,518.0,2.0,30.0,4.0,7.0,26.0,8.0,5.0,2.0,0.0,5.0,13.0,1.0,27.0,0.0,6.0,3.0,4.0,5.0,5.0,3.0,7.0,0.0,8.0,7.0,39.0,4.0,14.0,3.0,5.0,4.0,3.0,34.0,9.0,0.0,8.0,637.0,48.0,2.0,18.0,10.0,0.0,3.0,13.0,4.0,9.0
599_ref2,4.0,6.0,3.0,3.0,1.0,1.0,0.0,7.0,0.0,39.0,2.0,1.0,9.0,4.0,8.0,5.0,112.0,2.0,0.0,4.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,0.0,1.0,7.0,89.0,5.0,8.0,0.0,4.0,2.0,0.0,5.0,178.0,3.0,1.0,89.0,33.0,1.0,1.0,1.0,0.0,13.0,4.0,0.0,6.0
6,5.0,6.0,5.0,5.0,4.0,2.0,1.0,19.0,3.0,11.0,4.0,0.0,5.0,1.0,5.0,7.0,19.0,8.0,1.0,5.0,9.0,0.0,4.0,19.0,2.0,0.0,7.0,8.0,10.0,48.0,0.0,5.0,7.0,0.0,1.0,16.0,4.0,19.0,2.0,168.0,20.0,7.0,1.0,4.0,12.0,28.0,1.0,0.0,5.0,9.0,0.0,2.0,2.0,8.0,25.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0
60,57.0,192.0,101.0,11.0,19.0,37.0,101.0,594.0,971.0,7.0,118.0,77.0,60.0,171.0,212.0,1547.0,996.0,265.0,79.0,201.0,4422.0,22.0,254.0,18.0,108.0,56.0,28.0,36.0,20.0,33.0,52.0,2.0,1325.0,9.0,16.0,94.0,1844.0,65.0,30.0,1060.0,2966.0,303.0,122.0,140.0,49.0,10.0,44.0,3615.0,191.0,124.0,111.0,299.0,16.0,992.0,104.0,37.0,1045.0,8.0,844.0,42.0,26.0,12.0
611,7.0,0.0,2.0,3.0,5.0,2.0,1.0,8.0,1.0,1.0,1.0,0.0,10.0,5.0,5.0,105.0,9.0,9.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,8.0,2.0,37.0,13.0,6.0,9.0,1.0,2.0,0.0,2.0,1.0,18.0,3.0,0.0,0.0,4.0,73.0,3.0,2.0,1.0,1.0,3.0,6.0,2.0,0.0
616,91.0,248.0,359.0,76.0,18.0,215.0,75.0,555.0,50.0,6.0,169.0,351.0,1907.0,22.0,129.0,407.0,684.0,284.0,1.0,230.0,179.0,17.0,516.0,98.0,330.0,27.0,8.0,26.0,479.0,11.0,35.0,2.0,96.0,108.0,7948.0,186.0,318.0,2951.0,9.0,649.0,531.0,94.0,38.0,108.0,24.0,3.0,18.0,48.0,1643.0,78.0,25.0,108.0,25.0,316.0,268.0,195.0,225.0,190.0,77.0,493.0,6.0,58.0
619,9.0,8.0,3.0,2.0,3.0,2.0,7.0,23.0,2.0,8.0,8.0,0.0,3.0,4.0,19.0,17.0,10.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,10.0,6.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,8.0,8.0,0.0,31.0,67.0,5.0,2.0,11.0,7.0,4.0,4.0,0.0,23.0,2.0,4.0,4.0,10.0,25.0,13.0,2.0,10.0,8.0,1.0,1.0,4.0,6.0
622,16.0,20.0,5.0,9.0,44.0,1.0,14.0,56.0,4.0,15.0,27.0,3.0,7.0,2.0,75.0,49.0,30.0,32.0,4.0,9.0,12.0,1.0,2.0,2.0,67.0,5.0,24.0,15.0,57.0,12.0,1.0,3.0,7.0,7.0,9.0,12.0,20.0,41.0,9.0,50.0,75.0,7.0,3.0,10.0,7.0,4.0,12.0,2.0,17.0,10.0,6.0,18.0,12.0,27.0,30.0,4.0,41.0,22.0,10.0,9.0,0.0,8.0
627,33.0,479.0,211.0,8.0,4.0,15.0,30.0,153.0,8.0,3.0,10.0,83.0,8.0,3.0,30.0,56.0,4.0,61.0,1.0,29.0,12.0,2.0,7.0,264.0,31.0,1.0,10.0,4.0,11.0,2.0,3.0,2.0,10.0,3.0,84.0,4.0,99.0,89.0,1.0,82.0,86.0,34.0,67.0,51.0,1.0,2.0,7.0,1.0,22.0,2.0,14.0,0.0,9.0,30.0,35.0,3.0,83.0,21.0,3.0,10.0,57.0,2.0
631,1170.0,414.0,24.0,33.0,60.0,32.0,20.0,1055.0,25.0,15.0,107.0,4.0,19.0,52.0,128.0,766.0,94.0,316.0,3.0,294.0,262.0,9.0,93.0,8.0,546.0,3.0,21.0,37.0,14.0,15.0,10.0,11.0,134.0,10.0,108.0,370.0,405.0,2581.0,92.0,406.0,571.0,51.0,183.0,33.0,43.0,172.0,44.0,73.0,89.0,30.0,7.0,149.0,67.0,854.0,177.0,17.0,460.0,376.0,200.0,26.0,5.0,6.0
632,41.0,69.0,271.0,68.0,122.0,146.0,127.0,176.0,34.0,155.0,86.0,42.0,243.0,86.0,335.0,300.0,371.0,346.0,31.0,94.0,140.0,24.0,117.0,39.0,135.0,56.0,85.0,136.0,72.0,101.0,41.0,35.0,260.0,87.0,33.0,83.0,78.0,746.0,42.0,281.0,241.0,174.0,56.0,91.0,115.0,86.0,269.0,40.0,697.0,195.0,65.0,107.0,280.0,272.0,114.0,53.0,128.0,87.0,56.0,288.0,19.0,40.0
636,1.0,5.0,6.0,1.0,11.0,2.0,5.0,9.0,2.0,14.0,6.0,3.0,7.0,2.0,12.0,438.0,70.0,10.0,1.0,8.0,3.0,3.0,8.0,2.0,1.0,0.0,3.0,7.0,10.0,8.0,3.0,3.0,7.0,3.0,8.0,3.0,25.0,45.0,3.0,424.0,20.0,5.0,26.0,3.0,1.0,6.0,8.0,1.0,16.0,6.0,5.0,8.0,15.0,185.0,9.0,6.0,3.0,4.0,0.0,15.0,0.0,4.0
638,13.0,53.0,8.0,17.0,4.0,2.0,31.0,29.0,3.0,4.0,4.0,15.0,1.0,1.0,8.0,18.0,167.0,18.0,84.0,11.0,10.0,0.0,284.0,90.0,5.0,1.0,26.0,2.0,5.0,4.0,2.0,3.0,12.0,6.0,264.0,5.0,27.0,21.0,37.0,68.0,127.0,4.0,17.0,4.0,80.0,3.0,2.0,0.0,135.0,3.0,15.0,5.0,5.0,5.0,18.0,0.0,10.0,1.0,2.0,8.0,1.0,1.0
639,19.0,71.0,270.0,30.0,183.0,27.0,52.0,80.0,34.0,650.0,113.0,49.0,45.0,57.0,115.0,64.0,110.0,86.0,21.0,63.0,110.0,22.0,114.0,52.0,85.0,32.0,136.0,58.0,36.0,18.0,21.0,30.0,126.0,55.0,16.0,81.0,88.0,109.0,20.0,101.0,234.0,59.0,28.0,67.0,79.0,32.0,63.0,12.0,199.0,75.0,39.0,32.0,43.0,119.0,41.0,42.0,65.0,69.0,27.0,123.0,23.0,16.0
64,183.0,573.0,19.0,49.0,235.0,11.0,1.0,180.0,202.0,63.0,15.0,11.0,51.0,22.0,20.0,143.0,883.0,207.0,72.0,70.0,51.0,8.0,275.0,5.0,72.0,161.0,206.0,58.0,13.0,14.0,1.0,91.0,515.0,8.0,8.0,41.0,135.0,41.0,122.0,559.0,188.0,9.0,25.0,12.0,262.0,41.0,17.0,71.0,119.0,67.0,36.0,43.0,9.0,38.0,47.0,17.0,22.0,73.0,47.0,257.0,18457.0,4.0
640,27.0,4.0,565.0,149.0,227.0,6.0,9.0,110.0,15.0,186.0,58.0,77.0,69.0,6.0,171.0,11.0,158.0,31.0,3.0,9.0,34.0,1.0,7.0,9.0,17.0,2.0,168.0,24.0,52.0,4.0,7.0,4.0,33.0,7.0,42.0,77.0,29.0,30.0,6.0,37.0,72.0,72.0,3.0,51.0,36.0,3.0,24.0,43.0,41.0,15.0,110.0,23.0,7.0,73.0,147.0,8.0,26.0,96.0,146.0,41.0,4.0,2.0
642,115.0,57.0,12189.0,188.0,445.0,359.0,143.0,606.0,212.0,44.0,55.0,492.0,245.0,135.0,198.0,231.0,6047.0,581.0,154.0,80.0,699.0,45.0,394.0,1237.0,2406.0,105.0,314.0,44.0,34.0,38.0,61.0,84.0,421.0,269.0,429.0,630.0,313.0,2797.0,103.0,202.0,210.0,2349.0,87.0,255.0,205.0,40.0,110.0,118.0,3519.0,709.0,159.0,136.0,84.0,272.0,489.0,70.0,260.0,862.0,255.0,1517.0,2831.0,42.0
643,2.0,1.0,5.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,155.0,9.0,0.0,1.0,2.0,0.0,12.0,18.0,1.0,7.0,1.0,1.0,1.0,0.0,4.0,0.0,11.0,3.0,3.0,2.0,7.0,11.0,6.0,13.0,10.0,7.0,1.0,2.0,0.0,1.0,3.0,2.0,17.0,2.0,1.0,2.0,1.0,7.0,1.0,3.0,1.0,1.0,2.0,35.0,3.0,0.0
648,20.0,13.0,9.0,998.0,11.0,3.0,26.0,330.0,121.0,1150.0,207.0,5.0,110.0,9.0,347.0,42.0,55.0,62.0,83.0,173.0,20.0,2.0,2.0,32.0,430.0,52.0,27.0,465.0,24.0,1635.0,7.0,23.0,9.0,2.0,7.0,19.0,684.0,145.0,23.0,64.0,29.0,37.0,0.0,14.0,51.0,36.0,13.0,11.0,36.0,70.0,94.0,35.0,103.0,210.0,482.0,10.0,56.0,13.0,21.0,12.0,2401.0,13.0
649,223.0,692.0,4749.0,2321.0,4070.0,358.0,1061.0,1086.0,627.0,2054.0,1914.0,1402.0,225.0,235.0,1964.0,1616.0,2312.0,694.0,549.0,675.0,291.0,92.0,604.0,1390.0,478.0,153.0,3435.0,231.0,146.0,147.0,125.0,119.0,1190.0,189.0,2287.0,716.0,1825.0,882.0,73.0,2054.0,2826.0,905.0,239.0,589.0,312.0,135.0,1599.0,842.0,1888.0,1057.0,603.0,1355.0,262.0,1383.0,1210.0,182.0,977.0,3896.0,345.0,826.0,61.0,173.0
65,7.0,4.0,20.0,6.0,5.0,3.0,10.0,5.0,1.0,49.0,9.0,0.0,22.0,8.0,33.0,11.0,18.0,14.0,3.0,4.0,5.0,1.0,6.0,3.0,3.0,1.0,3.0,23.0,5.0,10.0,2.0,2.0,11.0,1.0,0.0,3.0,7.0,4.0,4.0,20.0,12.0,21.0,1.0,6.0,2.0,7.0,8.0,0.0,11.0,15.0,4.0,1.0,37.0,10.0,18.0,1.0,2.0,3.0,5.0,10.0,4.0,5.0
651,221.0,213.0,79.0,108.0,254.0,30.0,306.0,191.0,19.0,27.0,87.0,60.0,88.0,31.0,88.0,346.0,2818.0,86.0,3.0,53.0,95.0,5.0,243.0,58.0,3.0,10.0,97.0,18.0,20.0,8.0,6.0,5.0,292.0,7.0,23.0,35.0,51.0,27.0,407.0,579.0,125.0,12.0,5.0,764.0,124.0,1.0,128.0,26.0,270.0,81.0,31.0,180.0,12.0,32.0,27.0,17.0,46.0,218.0,9.0,617.0,1.0,31.0
652,1027.0,776.0,109.0,171.0,1734.0,43.0,828.0,2159.0,328.0,148.0,2241.0,96.0,80.0,157.0,740.0,315.0,2983.0,2578.0,17.0,161.0,1185.0,36.0,664.0,54.0,125.0,133.0,349.0,51.0,2982.0,58.0,49.0,24.0,1662.0,24.0,1103.0,987.0,315.0,397.0,30.0,568.0,725.0,86.0,186.0,821.0,83.0,43.0,133.0,1003.0,1157.0,69.0,161.0,2251.0,105.0,447.0,1096.0,27.0,672.0,1489.0,389.0,1475.0,263.0,108.0
653,10.0,14.0,263.0,20.0,78.0,20.0,23.0,358.0,12.0,32.0,51.0,211.0,85.0,7.0,64.0,64.0,60.0,60.0,10.0,21.0,70.0,6.0,13.0,73.0,40.0,30.0,55.0,27.0,309.0,18.0,4.0,4.0,43.0,14.0,44.0,65.0,35.0,139.0,7.0,87.0,36.0,92.0,2.0,21.0,9.0,19.0,44.0,18.0,46.0,59.0,333.0,59.0,38.0,57.0,125.0,10.0,47.0,18.0,137.0,44.0,4.0,11.0
657,166.0,745.0,169.0,19.0,53.0,52.0,80.0,391.0,71.0,24.0,46.0,16.0,35.0,25.0,128.0,538.0,1594.0,141.0,128.0,353.0,48.0,11.0,22.0,553.0,103.0,9.0,111.0,65.0,113.0,25.0,13.0,10.0,67.0,24.0,18.0,53.0,236.0,2125.0,15.0,1039.0,779.0,47.0,35.0,137.0,20.0,26.0,50.0,35.0,413.0,228.0,35.0,53.0,55.0,644.0,173.0,28.0,172.0,92.0,10.0,204.0,4.0,14.0
658,73.0,144.0,19.0,568.0,12.0,27.0,33.0,23.0,39.0,631.0,101.0,405.0,14.0,122.0,60.0,16.0,99.0,14.0,8.0,89.0,4.0,3.0,17.0,970.0,5.0,4.0,5.0,10.0,20.0,11.0,17.0,6.0,16.0,1.0,3397.0,13.0,710.0,167.0,2.0,454.0,11.0,2.0,7.0,30.0,4.0,4.0,34.0,7.0,145.0,39.0,43.0,33.0,20.0,92.0,40.0,7.0,22.0,27.0,4.0,5.0,1.0,24.0
66,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,11.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,11.0,2.0,2.0,1.0,7.0,26.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
660,37.0,109.0,620.0,51.0,66.0,97.0,219.0,163.0,83.0,11.0,47.0,759.0,15.0,7.0,79.0,67.0,23.0,19.0,5.0,42.0,39.0,5.0,14.0,668.0,18.0,5.0,105.0,14.0,24.0,19.0,23.0,5.0,52.0,17.0,1370.0,44.0,51.0,503.0,3.0,54.0,92.0,18.0,11.0,132.0,31.0,9.0,18.0,182.0,450.0,35.0,31.0,27.0,9.0,119.0,221.0,14.0,176.0,17.0,11.0,333.0,4.0,21.0
666,69.0,100.0,1039.0,109.0,307.0,93.0,65.0,522.0,210.0,528.0,225.0,653.0,236.0,26.0,132.0,155.0,745.0,35.0,114.0,46.0,319.0,5.0,107.0,383.0,22.0,36.0,787.0,18.0,272.0,24.0,18.0,10.0,122.0,24.0,88.0,388.0,270.0,20.0,12.0,461.0,227.0,435.0,14.0,40.0,33.0,9.0,43.0,85.0,439.0,303.0,451.0,50.0,45.0,122.0,238.0,25.0,257.0,49.0,286.0,121.0,334.0,15.0
