strain_id,A_noMTX_Fluconazole.SNA4_VAC8,A_noMTX_Fluconazole.HNM1_ERG11,A_noMTX_Fluconazole.HUG1_ADE17,A_noMTX_Fluconazole.HUG1_ALO1,A_noMTX_Fluconazole.TPO1_TPO2,A_noMTX_Fluconazole.HNM1_MAM33,A_noMTX_Fluconazole.SRO9_GIS2,A_noMTX_Fluconazole.MID2_RSN1,A_noMTX_Fluconazole.ERG27_ACF2,A_noMTX_Fluconazole.HNM1_RBD2,A_noMTX_Fluconazole.SSH1_ERV25,A_noMTX_Fluconazole.MID2_WSC2,A_noMTX_Fluconazole.PMC1_CTR2,A_noMTX_Fluconazole.PLM2_SNA3,A_noMTX_Fluconazole.MID2_PIN2,A_noMTX_Fluconazole.ERG11_TPO4,A_noMTX_Fluconazole.ERV25_UIP4,A_noMTX_Fluconazole.ALO1_UIP4,A_noMTX_Fluconazole.ERG11_ERV25,A_noMTX_Fluconazole.MID2_TPO2,A_noMTX_Fluconazole.SSH1_ORM2,A_noMTX_Fluconazole.RET2_EMP70,A_noMTX_Fluconazole.RET2_EMP47,A_noMTX_Fluconazole.ERG11_PIS1,A_noMTX_Fluconazole.noPPI_reference,A_noMTX_Fluconazole.FMP45_MEP1,A_noMTX_Fluconazole.ALO1_HYR1,A_noMTX_Fluconazole.ERV25_EMP47,A_noMTX_Fluconazole.MID2_MAM33,A_noMTX_Fluconazole.PLM2_HNM1,A_noMTX_Fluconazole.HUG1_PGM2,A_noMTX_Fluconazole.ERG11_ACF2,A_noMTX_Fluconazole.ALO1_ADE17,A_noMTX_Fluconazole.ERV25_ERG5,A_noMTX_Fluconazole.ADE17_GIS2,A_noMTX_Fluconazole.SNA4_GTR2,A_noMTX_Fluconazole.ERV25_ORM2,A_noMTX_Fluconazole.SRO9_SGN1,A_noMTX_Fluconazole.HNM1_TPO4,A_noMTX_Fluconazole.HNM1_MID2,A_noMTX_Fluconazole.DHH1_LSM3,A_noMTX_Fluconazole.MID2_TPO4,A_noMTX_Fluconazole.SRO9_DHH1,A_noMTX_Fluconazole.ADE17_PGM2,A_noMTX_Fluconazole.ADE17_HYR1,A_noMTX_Fluconazole.RET2_SNA3,A_noMTX_Fluconazole.ERG11_ORM2,A_noMTX_Fluconazole.ERG11_HYR1,A_noMTX_Fluconazole.SSH1_ERG11,A_noMTX_Fluconazole.TPO1_MID2,A_noMTX_Fluconazole.ERG11_MID2,A_noMTX_Fluconazole.SSH1_PIS1,A_noMTX_Fluconazole.TPO1_TCB2,A_noMTX_Fluconazole.ERV25_PIS1,A_noMTX_Fluconazole.ERG11_ERG5,A_noMTX_Fluconazole.GTR1_SLM4,A_noMTX_Fluconazole.PMC1_GTR2,A_noMTX_Fluconazole.FMP45_MID2,A_noMTX_Fluconazole.FMP45_HNM1,A_noMTX_Fluconazole.HNM1_TPO1,A_noMTX_Fluconazole.HNM1_TPO2,A_noMTX_Fluconazole.ERV25_RBD2
520,2.0,4.0,7.0,7.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,2.0,6.0,1.0,5.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,2.0,0.0,0.0,1.0,3.0,10.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,2.0,2.0,0.0,6.0,3.0
521,9.0,30.0,19.0,23.0,14.0,18.0,5.0,8.0,5.0,12.0,15.0,12.0,6.0,15.0,32.0,1695.0,13.0,21.0,29.0,11.0,14.0,5.0,10.0,10.0,21.0,14.0,11.0,24.0,11.0,13.0,18.0,10.0,24.0,10.0,15.0,8.0,18.0,6.0,17.0,11.0,20.0,6.0,6.0,28.0,9.0,6.0,36.0,3.0,15.0,10.0,14.0,19.0,13.0,15.0,19.0,9.0,24.0,24.0,7.0,10.0,39.0,12.0
522,11.0,260.0,731.0,811.0,15.0,39.0,75.0,48.0,139.0,10.0,103.0,13.0,38.0,9.0,831.0,13.0,225.0,152.0,13.0,20.0,1527.0,22.0,4.0,15.0,34.0,46.0,21.0,29.0,128.0,5.0,365.0,861.0,14.0,55.0,22.0,83.0,61.0,15.0,30.0,38.0,236.0,856.0,23.0,11.0,18.0,9.0,11.0,26.0,25.0,20.0,18.0,20.0,89.0,2.0,65.0,348.0,18.0,9.0,34.0,8.0,26.0,19.0
523,110.0,8063.0,405.0,2292.0,207.0,824.0,151.0,78.0,1190.0,598.0,798.0,47.0,343.0,334.0,498.0,5318.0,708.0,169.0,667.0,174.0,145.0,36.0,41.0,151.0,96.0,699.0,67.0,484.0,374.0,721.0,5144.0,2521.0,538.0,1155.0,4556.0,972.0,4915.0,80.0,923.0,1411.0,1592.0,39.0,158.0,6892.0,250.0,33.0,3256.0,51.0,158.0,105.0,135.0,1667.0,398.0,140.0,4457.0,114.0,186.0,1938.0,824.0,861.0,4286.0,62.0
524,2134.0,265.0,642.0,80.0,100.0,86.0,98.0,16.0,45.0,992.0,452.0,77.0,13.0,16.0,318.0,10.0,63.0,27.0,15.0,164.0,608.0,192.0,23.0,278.0,25.0,224.0,13.0,14.0,529.0,30.0,166.0,855.0,23.0,95.0,17.0,107.0,50.0,22.0,23.0,52.0,10.0,324.0,27.0,32.0,32.0,19.0,169.0,44.0,77.0,564.0,375.0,1672.0,1559.0,12.0,18.0,10.0,130.0,17.0,22.0,19.0,1129.0,21.0
525,172.0,35.0,33.0,458.0,17.0,441.0,20.0,89.0,1655.0,233.0,685.0,14.0,21.0,10.0,169.0,178.0,114.0,87.0,30.0,8.0,13555.0,126.0,12.0,312.0,116.0,315.0,62.0,21.0,14.0,32.0,134.0,75.0,261.0,316.0,21.0,106.0,195.0,10.0,265.0,32.0,78.0,36.0,215.0,21.0,214.0,13.0,17.0,83.0,245.0,37.0,30.0,88.0,38.0,60.0,15.0,6.0,8.0,177.0,47.0,320.0,859.0,7.0
531,5.0,5.0,3.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0,5.0,4.0,5.0,6.0,15.0,7.0,5.0,13.0,1.0,183.0,4.0,5.0,1.0,31.0,3.0,6.0,3.0,7.0,2.0,5.0,8.0,4.0,9.0,5.0,4.0,271.0,5.0,8.0,6.0,0.0,4.0,3.0,10.0,6.0,9.0,3.0,243.0,2.0,4.0,0.0,1.0,5.0,2.0,1.0,73.0,8.0,2.0,3.0,11.0,3.0,10.0,4.0
532,17.0,21.0,10.0,3.0,8.0,9.0,4.0,1.0,10.0,4.0,3.0,4.0,0.0,5.0,5.0,2.0,1.0,19.0,4.0,7.0,2.0,3.0,4.0,4.0,373.0,6.0,163.0,9.0,2.0,7.0,3.0,3.0,15.0,7.0,10.0,5.0,12.0,9.0,6.0,39.0,27.0,1.0,8.0,4.0,2.0,2.0,13.0,224.0,14.0,8.0,3.0,5.0,3.0,4.0,8.0,8.0,4.0,6.0,1.0,14.0,27.0,4.0
535,33.0,208.0,213.0,251.0,733.0,23.0,2386.0,135.0,53.0,75.0,361.0,102.0,36.0,92.0,2717.0,432.0,303.0,76.0,18.0,1535.0,1892.0,52.0,30.0,2311.0,115.0,42.0,9.0,140.0,5745.0,1293.0,590.0,680.0,588.0,119.0,123.0,1588.0,4672.0,37.0,45.0,49.0,91.0,237.0,987.0,140.0,68.0,28.0,5793.0,2697.0,368.0,565.0,22.0,166.0,1664.0,475.0,187.0,52.0,62.0,677.0,1670.0,19.0,53.0,51.0
538,87.0,544.0,11.0,144.0,12.0,790.0,564.0,22.0,15.0,175.0,1321.0,35.0,38.0,94.0,326.0,1016.0,267.0,415.0,44.0,334.0,408.0,15.0,41.0,83.0,145.0,890.0,366.0,50.0,414.0,98.0,55.0,788.0,1095.0,303.0,561.0,53.0,4052.0,455.0,211.0,716.0,26.0,144.0,256.0,6605.0,138.0,50.0,43.0,22.0,557.0,17.0,70.0,2891.0,151.0,54.0,1921.0,42.0,14.0,132.0,130.0,1128.0,307.0,18.0
539,26.0,60.0,153.0,186.0,17.0,46.0,90.0,68.0,14.0,19.0,1486.0,418.0,29.0,143.0,691.0,325.0,33.0,52.0,3051.0,1372.0,597.0,18.0,13.0,26.0,331.0,32.0,26.0,179.0,381.0,128.0,65.0,26.0,1333.0,22.0,1189.0,896.0,212.0,338.0,24.0,280.0,250.0,232.0,494.0,45.0,66.0,10.0,65.0,41.0,68.0,17.0,1679.0,818.0,26.0,278.0,1364.0,33.0,145.0,498.0,136.0,179.0,48.0,38.0
540,998.0,1580.0,1407.0,935.0,993.0,1289.0,584.0,106.0,836.0,1773.0,197.0,427.0,1807.0,58.0,1615.0,59.0,459.0,69.0,58.0,933.0,1224.0,40.0,41.0,2189.0,127.0,1442.0,92.0,336.0,1410.0,744.0,429.0,1701.0,196.0,2809.0,271.0,373.0,861.0,223.0,1270.0,636.0,2148.0,1593.0,684.0,113.0,148.0,41.0,321.0,58.0,119.0,1413.0,249.0,1127.0,2066.0,196.0,786.0,821.0,2114.0,252.0,118.0,1706.0,7553.0,986.0
541,6.0,23.0,10.0,960.0,226.0,17.0,5.0,4.0,15.0,144.0,55.0,4.0,64.0,21.0,67.0,11.0,25.0,56.0,2.0,108.0,7.0,20.0,30.0,636.0,74.0,9.0,2.0,60.0,14.0,69.0,14.0,24.0,189.0,2.0,12.0,116.0,4.0,3.0,4.0,49.0,8.0,24.0,9.0,19.0,20.0,134.0,10.0,12.0,11.0,1016.0,19.0,36.0,603.0,15.0,8.0,450.0,54.0,1331.0,16.0,5.0,438.0,54.0
543,7491.0,35.0,80.0,34.0,30.0,1.0,3.0,5.0,182.0,2.0,2.0,3.0,46.0,206.0,166.0,5.0,2.0,2.0,3.0,33.0,4.0,5.0,1.0,33.0,26.0,46.0,11.0,5.0,97.0,25.0,65.0,4.0,2.0,42.0,16.0,115.0,47.0,4.0,33.0,11.0,27.0,58.0,46.0,39.0,58.0,3.0,4.0,31.0,42.0,79.0,39.0,496.0,64.0,1.0,41.0,4.0,56.0,0.0,1.0,39.0,5.0,7910.0
545,27.0,123.0,3161.0,314.0,1211.0,394.0,932.0,16.0,65.0,20.0,50.0,15.0,94.0,27.0,124.0,57.0,1598.0,412.0,29.0,18.0,17.0,22.0,30.0,34.0,19.0,220.0,984.0,567.0,24.0,46.0,151.0,19.0,945.0,332.0,138.0,154.0,13.0,393.0,6.0,114.0,47.0,143.0,340.0,42.0,65.0,48.0,312.0,22.0,33.0,1366.0,554.0,13.0,313.0,33.0,2567.0,13.0,67.0,358.0,325.0,21.0,32.0,29.0
546,1434.0,3266.0,63.0,188.0,64.0,133.0,283.0,13.0,75.0,13.0,140.0,144.0,23.0,69.0,347.0,441.0,34.0,36.0,19.0,51.0,1437.0,13.0,16.0,53.0,59.0,883.0,13.0,55.0,13.0,71.0,37.0,8.0,49.0,418.0,3608.0,280.0,29.0,127.0,213.0,132.0,465.0,5.0,189.0,39.0,36.0,2.0,119.0,20.0,257.0,265.0,15.0,118.0,84.0,26.0,440.0,48.0,17.0,32.0,78.0,195.0,1483.0,9.0
557,5.0,15.0,11.0,220.0,6.0,30.0,7.0,6.0,261.0,7.0,8.0,2.0,50.0,5.0,130.0,138.0,18.0,2.0,6.0,8.0,3.0,3.0,6.0,48.0,10.0,92.0,8.0,5.0,8.0,50.0,155.0,7.0,3.0,536.0,52.0,97.0,16.0,7.0,5.0,3.0,124.0,5.0,61.0,12.0,584.0,2.0,18.0,9.0,5.0,2.0,27.0,20.0,6.0,12.0,3.0,4.0,6.0,3.0,6.0,7.0,12.0,8.0
559,2.0,6.0,3.0,6.0,5.0,9.0,3.0,2.0,1.0,3.0,3.0,5.0,1.0,5.0,26.0,8.0,2.0,5.0,17.0,3.0,9.0,8.0,3.0,2.0,135.0,11.0,6.0,8.0,6.0,5.0,4.0,6.0,4.0,8.0,10.0,2.0,10.0,0.0,10.0,3.0,11.0,1.0,3.0,7.0,3.0,2.0,5.0,3.0,4.0,8.0,4.0,0.0,1.0,4.0,4.0,8.0,3.0,5.0,8.0,6.0,14.0,2.0
564,6.0,33.0,12.0,43.0,42.0,29.0,9.0,19.0,9.0,17.0,49.0,9.0,28.0,7.0,35.0,15.0,11.0,27.0,19.0,17.0,39.0,12.0,10.0,19.0,36.0,25.0,20.0,26.0,47.0,18.0,37.0,34.0,11.0,26.0,25.0,25.0,50.0,9.0,17.0,13.0,24.0,11.0,99.0,11.0,12.0,12.0,29.0,12.0,106.0,14.0,52.0,9.0,76.0,11.0,113.0,15.0,11.0,22.0,24.0,14.0,44.0,31.0
567,14.0,27.0,10.0,10.0,315.0,19.0,98.0,23.0,59.0,7.0,17.0,5.0,84.0,15.0,24.0,123.0,45.0,52.0,16.0,9.0,34.0,7.0,13.0,13.0,58.0,569.0,19.0,12.0,13.0,21.0,28.0,37.0,57.0,439.0,18.0,31.0,39.0,20.0,12.0,25.0,46.0,17.0,129.0,17.0,24.0,8.0,12.0,10.0,10.0,356.0,176.0,34.0,463.0,17.0,21.0,16.0,38.0,55.0,88.0,16.0,20.0,8.0
57,3.0,28.0,10.0,72.0,2.0,1.0,109.0,208.0,11.0,12.0,49.0,1459.0,630.0,13.0,54.0,5.0,9.0,166.0,35.0,43.0,35195.0,212.0,1.0,13.0,298.0,135.0,19.0,9.0,1663.0,6.0,278.0,201.0,45.0,696.0,24.0,5.0,434.0,0.0,137.0,1.0,12.0,1381.0,21.0,14.0,8.0,4.0,4.0,6.0,146.0,6.0,1.0,44.0,15.0,8.0,94.0,2.0,48.0,1.0,121.0,4.0,267.0,15.0
571,2.0,50.0,88.0,316.0,375.0,25.0,18.0,15.0,1185.0,7.0,44.0,4.0,11.0,17.0,103.0,30.0,907.0,28.0,12.0,46.0,56.0,22.0,20.0,10.0,30.0,671.0,10.0,27.0,15.0,114.0,66.0,4.0,358.0,5.0,19.0,140.0,154.0,2.0,4812.0,72.0,9.0,5.0,45.0,27.0,37.0,21.0,44.0,16.0,312.0,2570.0,5.0,54.0,376.0,2.0,37.0,8.0,33.0,9.0,113.0,33.0,16.0,18.0
574,5.0,54.0,4.0,9.0,321.0,3.0,1.0,3.0,16.0,2.0,7.0,3.0,14.0,5.0,19.0,5.0,3.0,69.0,6.0,5.0,17.0,21.0,6.0,3.0,58.0,7.0,17.0,43.0,7.0,2.0,37.0,35.0,77.0,6.0,7.0,29.0,7.0,1.0,85.0,28.0,41.0,190.0,15.0,5.0,4.0,4.0,6.0,23.0,3.0,100.0,4.0,1.0,49.0,0.0,3.0,3.0,62.0,2.0,9.0,28.0,3.0,54.0
576,3.0,1.0,12.0,17.0,2511.0,6.0,2.0,6.0,10.0,3.0,8.0,4.0,105.0,2.0,290.0,3.0,125.0,222.0,16.0,7.0,1.0,16.0,19.0,5.0,37.0,6.0,355.0,109.0,13.0,4.0,59.0,4.0,22.0,5.0,3.0,128.0,6.0,4.0,11.0,0.0,10.0,3.0,24.0,11.0,24.0,9.0,2.0,18.0,4.0,475.0,1.0,0.0,49.0,2.0,4.0,1.0,36.0,2.0,0.0,10.0,218.0,7.0
578,632.0,6921.0,1281.0,121.0,94.0,6730.0,1600.0,111.0,1220.0,1990.0,1207.0,47.0,160.0,580.0,1276.0,1879.0,284.0,538.0,8607.0,2903.0,142.0,68.0,41.0,6807.0,217.0,2971.0,3771.0,3403.0,162.0,797.0,186.0,7236.0,427.0,6305.0,6223.0,459.0,2732.0,323.0,3351.0,1488.0,6830.0,222.0,655.0,195.0,409.0,41.0,12146.0,477.0,1450.0,515.0,1936.0,402.0,110.0,323.0,5742.0,180.0,950.0,1825.0,485.0,2321.0,2700.0,79.0
58,502.0,8.0,841.0,19.0,8.0,36.0,2.0,21.0,10.0,14.0,26.0,93.0,4.0,19.0,187.0,4.0,2.0,5.0,1.0,267.0,9.0,2.0,0.0,29.0,10.0,6.0,3.0,5.0,135.0,127.0,23.0,3.0,5.0,89.0,10.0,37.0,44.0,1.0,5.0,9.0,55.0,46.0,14.0,851.0,17.0,0.0,2.0,1.0,264.0,19.0,32.0,16.0,21.0,0.0,6.0,1.0,25.0,2.0,4.0,6.0,6.0,18.0
581,10.0,1111.0,20.0,177.0,2.0,14.0,27.0,10.0,13.0,6.0,164.0,7.0,338.0,11.0,389.0,187.0,6.0,36.0,4.0,5.0,20.0,4.0,8.0,10.0,46.0,172.0,8.0,710.0,13.0,6.0,12.0,14.0,8.0,95.0,17.0,18.0,280.0,14.0,11.0,35.0,13.0,127.0,12.0,5.0,10.0,5.0,6.0,13.0,89.0,6.0,6.0,680.0,2.0,5.0,10.0,185.0,5.0,15.0,65.0,4.0,9.0,16.0
586,10.0,43.0,75.0,2846.0,99.0,16.0,11.0,41.0,51.0,191.0,84.0,173.0,53.0,387.0,153.0,10.0,62.0,23.0,12.0,3650.0,188.0,6.0,5.0,11.0,27.0,84.0,83.0,32.0,183.0,21.0,39.0,143.0,127.0,479.0,2.0,3.0,157.0,2.0,51.0,70.0,43.0,84.0,73.0,11.0,21.0,12.0,705.0,10.0,1784.0,7.0,5.0,57.0,9.0,9.0,8.0,8.0,112.0,63.0,8.0,270.0,24.0,106.0
588,8.0,2078.0,12.0,6.0,7.0,5.0,2.0,11.0,14.0,7.0,2.0,0.0,5.0,4.0,12.0,5.0,121.0,8.0,0.0,11.0,49.0,7.0,2.0,4.0,2731.0,1.0,9.0,7.0,2.0,20.0,2.0,28.0,4.0,362.0,3.0,13.0,425.0,7.0,8.0,15.0,4.0,4.0,14.0,0.0,10.0,2.0,6.0,6.0,20.0,5.0,6.0,19.0,4.0,3.0,3.0,27.0,4.0,14.0,14.0,4.0,4.0,12.0
589,90.0,2382.0,8350.0,4818.0,3102.0,353.0,589.0,88.0,819.0,186.0,1210.0,41.0,68.0,420.0,2474.0,368.0,140.0,280.0,2505.0,2535.0,60.0,1119.0,534.0,532.0,76.0,207.0,529.0,228.0,809.0,875.0,1156.0,4094.0,260.0,310.0,5259.0,536.0,108.0,450.0,202.0,2199.0,189.0,497.0,554.0,700.0,128.0,2889.0,14182.0,119.0,537.0,607.0,1160.0,1250.0,863.0,85.0,119.0,1546.0,186.0,375.0,190.0,957.0,1849.0,108.0
590,4.0,29.0,13.0,25.0,34.0,17.0,3.0,27.0,335.0,13.0,33.0,9.0,27.0,12.0,17.0,15.0,53.0,46.0,10.0,28.0,14.0,38.0,0.0,14.0,23.0,9.0,11.0,19.0,14.0,61.0,24.0,1855.0,62.0,75.0,6.0,7.0,126.0,9.0,30.0,7.0,63.0,13.0,35.0,14.0,23.0,10.0,1387.0,3.0,17.0,11.0,9.0,12.0,8.0,3.0,337.0,7.0,27.0,255.0,18.0,52.0,37.0,34.0
596,21.0,1087.0,28.0,27.0,6.0,7.0,4.0,157.0,15.0,11.0,12.0,19.0,4.0,9.0,181.0,7.0,34.0,142.0,44.0,4.0,26269.0,158.0,1.0,9.0,454.0,171.0,17.0,132.0,41.0,21.0,187.0,290.0,18.0,428.0,9.0,116.0,28114.0,164.0,4.0,41.0,128.0,20.0,296.0,15.0,12.0,11.0,14.0,79.0,33.0,9.0,15.0,147.0,11.0,7.0,6.0,91.0,77.0,13.0,98.0,8.0,28.0,12.0
598,1431.0,118.0,3594.0,85.0,204.0,163.0,45.0,10.0,54.0,389.0,241.0,44.0,17.0,25.0,320.0,980.0,294.0,33.0,12.0,3.0,7.0,8.0,20.0,316.0,12.0,401.0,14.0,141.0,79.0,325.0,162.0,8.0,26.0,358.0,5508.0,229.0,439.0,7.0,172.0,8.0,82.0,12.0,56.0,72.0,106.0,11.0,5380.0,32.0,195.0,70.0,422.0,191.0,30.0,153.0,288.0,14.0,61.0,64.0,19.0,17.0,61.0,30.0
599,8.0,1140.0,568.0,397.0,269.0,60.0,22.0,36.0,222.0,24.0,470.0,4.0,66.0,48.0,126.0,60.0,12.0,55.0,58.0,14.0,38.0,42.0,11.0,41.0,10.0,498.0,9.0,262.0,315.0,84.0,9729.0,521.0,25.0,97.0,5.0,90.0,15.0,53.0,82.0,118.0,74.0,126.0,25.0,18.0,14.0,11.0,5877.0,15.0,134.0,346.0,36.0,14.0,165.0,7.0,40.0,129.0,235.0,27.0,65.0,160.0,685.0,63.0
599_ref1,66.0,705.0,5.0,6.0,66.0,25.0,69.0,94.0,76.0,236.0,38.0,42.0,12.0,10.0,48.0,222.0,14.0,62.0,89.0,83.0,1.0,50.0,23.0,242.0,3.0,17.0,0.0,113.0,17.0,36.0,4.0,2.0,8.0,6.0,16.0,43.0,27.0,31.0,77.0,30.0,51.0,20.0,15.0,5.0,36.0,34.0,664.0,9349.0,35.0,45.0,13.0,1.0,24.0,5.0,167.0,57.0,13.0,18.0,14.0,158.0,63.0,156.0
599_ref2,30.0,654.0,6.0,6.0,25.0,12.0,2.0,1.0,36.0,89.0,2.0,51.0,1.0,7.0,32.0,6.0,6.0,4.0,193.0,0.0,90.0,42.0,11.0,290.0,2.0,5.0,2.0,40.0,5.0,5.0,5.0,3.0,1.0,2.0,6.0,32.0,27.0,4.0,27.0,8.0,49.0,3.0,4.0,25.0,33.0,25.0,154.0,5330.0,10.0,32.0,10.0,3.0,16.0,4.0,149.0,31.0,2.0,50.0,15.0,20.0,27.0,177.0
6,59.0,34.0,4026.0,24.0,3.0,17.0,93.0,9.0,26.0,4.0,4.0,217.0,10.0,3.0,85.0,22.0,13.0,5.0,2.0,9.0,1113.0,8.0,3.0,11.0,30.0,104.0,22.0,7.0,18.0,14.0,29.0,18.0,4.0,62.0,5.0,9.0,24.0,7.0,10.0,10.0,48.0,10.0,30.0,9.0,12.0,4.0,5.0,4.0,26.0,3.0,4.0,75.0,3.0,5.0,7.0,7.0,17.0,3.0,5.0,23.0,46.0,34.0
60,11.0,1351.0,13.0,147.0,6.0,909.0,8.0,7.0,241.0,5.0,430.0,3.0,71.0,37.0,55.0,3792.0,20.0,178.0,18.0,3.0,10.0,6.0,10.0,5.0,33.0,1138.0,68.0,225.0,7.0,790.0,21.0,5.0,87.0,376.0,19.0,32.0,69.0,13.0,916.0,353.0,0.0,2.0,10.0,34.0,35.0,11.0,41.0,6.0,33.0,6.0,41.0,578.0,11.0,539.0,13.0,22.0,87.0,673.0,1051.0,994.0,1034.0,11.0
607,5.0,14.0,6.0,6.0,8.0,2.0,2.0,3.0,23.0,3.0,6.0,4.0,5.0,3.0,10.0,3.0,7.0,42.0,2.0,9.0,21.0,66.0,34.0,5.0,1076.0,5.0,6.0,44.0,4.0,5.0,4.0,18.0,4.0,251.0,2.0,8.0,13.0,7.0,7.0,13.0,13.0,598.0,4.0,4.0,5.0,634.0,9.0,32.0,11.0,10.0,1.0,10.0,8.0,2.0,1.0,8.0,1.0,1.0,2.0,6.0,6.0,8.0
61,5.0,6.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,2.0
611,171.0,955.0,62.0,329.0,115.0,125.0,38.0,34.0,134.0,22.0,10.0,15.0,11.0,13.0,200.0,1.0,29.0,20.0,2528.0,191.0,46.0,12.0,8.0,11.0,15.0,288.0,22.0,15.0,101.0,24.0,771.0,8.0,119.0,87.0,21.0,56.0,36.0,69.0,11.0,114.0,44.0,211.0,1123.0,10.0,25.0,7.0,94.0,10.0,19.0,421.0,47.0,3.0,279.0,18.0,234.0,17.0,145.0,110.0,72.0,115.0,527.0,11.0
616,2518.0,489.0,80.0,110.0,59.0,215.0,210.0,39.0,433.0,29.0,134.0,23.0,8.0,8.0,4949.0,9.0,109.0,116.0,10.0,674.0,303.0,905.0,2992.0,51.0,28.0,327.0,26.0,108.0,116.0,106.0,90.0,565.0,213.0,21.0,24.0,91.0,351.0,195.0,321.0,192.0,81.0,714.0,73.0,17.0,25.0,5019.0,305.0,134.0,28.0,490.0,9.0,100.0,37.0,19.0,59.0,44.0,9.0,40.0,107.0,33.0,14.0,6.0
619,4.0,11.0,12.0,7.0,6.0,5.0,2.0,1.0,8.0,10.0,2.0,3.0,4.0,4.0,19.0,5.0,3.0,1.0,6.0,7.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,3.0,2.0,5.0,1.0,8.0,2.0,0.0,4.0,3.0,1.0,6.0,2.0,1.0,10.0,1.0,1.0,1.0,10.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,8.0,12.0,3.0,0.0,11.0,1.0
622,6.0,32.0,1951.0,54.0,11.0,9.0,4.0,16.0,202.0,32.0,775.0,17.0,6.0,16.0,82.0,9.0,24.0,12.0,5.0,548.0,59.0,6.0,5.0,4.0,43.0,6.0,3.0,9.0,223.0,75.0,44.0,10.0,404.0,250.0,240.0,20.0,76.0,5.0,15.0,17.0,24.0,136.0,28.0,6.0,200.0,6.0,13.0,3.0,32.0,90.0,1.0,143.0,18.0,9.0,11.0,5.0,121.0,25.0,10.0,12.0,32.0,24.0
627,2.0,27.0,8.0,7.0,7.0,6.0,7.0,16.0,4.0,17.0,743.0,33.0,68.0,7.0,107.0,182.0,7.0,21.0,4.0,233.0,148.0,4.0,2.0,5.0,94.0,10.0,61.0,25.0,61.0,42.0,40.0,3.0,24.0,10.0,3.0,8.0,37.0,4.0,6.0,8.0,8.0,129.0,13.0,6.0,2.0,7.0,883.0,16.0,79.0,5.0,22.0,1.0,4.0,1.0,125.0,16.0,64.0,346.0,267.0,2.0,8.0,7.0
631,15.0,82.0,32.0,77.0,129.0,201.0,287.0,61.0,53.0,50.0,134.0,13.0,25.0,74.0,242.0,848.0,26.0,144.0,72.0,102.0,1466.0,16.0,637.0,568.0,32.0,197.0,35.0,82.0,98.0,8.0,29.0,684.0,108.0,34.0,16.0,401.0,102.0,135.0,300.0,35.0,391.0,156.0,99.0,47.0,12.0,8.0,6476.0,18.0,93.0,61.0,60.0,148.0,36.0,810.0,182.0,16.0,2169.0,94.0,23.0,95.0,865.0,28.0
632,33.0,46.0,23.0,93.0,39.0,21.0,18.0,34.0,29.0,17.0,19.0,12.0,12.0,14.0,47.0,25.0,25.0,64.0,48.0,25.0,109.0,17.0,8.0,42.0,25.0,33.0,43.0,77.0,281.0,19.0,69.0,36.0,15.0,40.0,25.0,259.0,110.0,21.0,37.0,213.0,55.0,9.0,121.0,20.0,22.0,8.0,31.0,16.0,36.0,24.0,15.0,43.0,24.0,23.0,25.0,42.0,36.0,17.0,39.0,24.0,62.0,31.0
636,8.0,18.0,13.0,16.0,45.0,41.0,171.0,4.0,6.0,6.0,224.0,12.0,14.0,23.0,518.0,111.0,34.0,4.0,1.0,54.0,10.0,9.0,10.0,441.0,68.0,25.0,6.0,16.0,20.0,78.0,9.0,32.0,9.0,9.0,11.0,63.0,33.0,12.0,10.0,31.0,364.0,14.0,115.0,19.0,32.0,9.0,6.0,11.0,13.0,652.0,1027.0,8.0,27.0,5.0,514.0,27.0,65.0,344.0,27.0,3.0,78.0,84.0
638,10.0,13.0,2422.0,36.0,5.0,3.0,147.0,8.0,27.0,2.0,9.0,5.0,7.0,7.0,8.0,38.0,270.0,69.0,5.0,8.0,4.0,6.0,1.0,5.0,23.0,7.0,98.0,4.0,14.0,41.0,40.0,1.0,40.0,19.0,1.0,3.0,5.0,3.0,4.0,50.0,24.0,6.0,42.0,13.0,3.0,6.0,11.0,8.0,15.0,34.0,3.0,23.0,184.0,3.0,3.0,24.0,23.0,46.0,1.0,2.0,8.0,19.0
