strain_id,B_noMTX_Metformin.HNM1_TPO2,B_noMTX_Metformin.FMP45_MID2,B_noMTX_Metformin.MID2_TPO4,B_noMTX_Metformin.noPPI_reference,B_noMTX_Metformin.ERG27_ACF2,B_noMTX_Metformin.ERG11_PIS1,B_noMTX_Metformin.ERV25_PIS1,B_noMTX_Metformin.SNA4_VAC8,B_noMTX_Metformin.FMP45_MEP1,B_noMTX_Metformin.ERG11_ERG5,B_noMTX_Metformin.RET2_SNA3,B_noMTX_Metformin.ADE17_GIS2,B_noMTX_Metformin.PMC1_CTR2,B_noMTX_Metformin.ERV25_EMP47,B_noMTX_Metformin.PLM2_SNA3,B_noMTX_Metformin.HNM1_MAM33,B_noMTX_Metformin.SRO9_DHH1,B_noMTX_Metformin.PMC1_GTR2,B_noMTX_Metformin.RET2_EMP47,B_noMTX_Metformin.HNM1_TPO4,B_noMTX_Metformin.SNA4_GTR2,B_noMTX_Metformin.ERG11_ACF2,B_noMTX_Metformin.SSH1_ERV25,B_noMTX_Metformin.TPO1_TPO2,B_noMTX_Metformin.HNM1_TPO1,B_noMTX_Metformin.HNM1_RBD2,B_noMTX_Metformin.ERG11_HYR1,B_noMTX_Metformin.HUG1_ALO1,B_noMTX_Metformin.MID2_TPO2,B_noMTX_Metformin.MID2_RSN1,B_noMTX_Metformin.ERV25_UIP4,B_noMTX_Metformin.ERG11_MID2,B_noMTX_Metformin.HUG1_ADE17,B_noMTX_Metformin.SRO9_SGN1,B_noMTX_Metformin.ERV25_ORM2,B_noMTX_Metformin.ERG11_TPO4,B_noMTX_Metformin.HNM1_MID2,B_noMTX_Metformin.ALO1_UIP4,B_noMTX_Metformin.ERV25_ERG5,B_noMTX_Metformin.ADE17_PGM2,B_noMTX_Metformin.GTR1_SLM4,B_noMTX_Metformin.FMP45_HNM1,B_noMTX_Metformin.PLM2_HNM1,B_noMTX_Metformin.ALO1_ADE17,B_noMTX_Metformin.ERV25_RBD2,B_noMTX_Metformin.DHH1_LSM3,B_noMTX_Metformin.SSH1_ORM2,B_noMTX_Metformin.MID2_PIN2,B_noMTX_Metformin.TPO1_TCB2,B_noMTX_Metformin.TPO1_MID2,B_noMTX_Metformin.ALO1_HYR1,B_noMTX_Metformin.SSH1_PIS1,B_noMTX_Metformin.ERG11_ERV25,B_noMTX_Metformin.ADE17_HYR1,B_noMTX_Metformin.ERG11_ORM2,B_noMTX_Metformin.SSH1_ERG11,B_noMTX_Metformin.SRO9_GIS2,B_noMTX_Metformin.MID2_MAM33,B_noMTX_Metformin.HUG1_PGM2,B_noMTX_Metformin.RET2_EMP70,B_noMTX_Metformin.MID2_WSC2,B_noMTX_Metformin.HNM1_ERG11
539,506.0,437.0,1086.0,121.0,39.0,832.0,519.0,51.0,218.0,800.0,32.0,3407.0,206.0,74.0,168.0,102.0,842.0,126.0,70.0,107.0,564.0,1420.0,1445.0,31.0,67.0,77.0,2321.0,342.0,1620.0,2577,134.0,2675.0,1544.0,553.0,982.0,524.0,244.0,147.0,134.0,59.0,50.0,520.0,337.0,546.0,58.0,125.0,2436.0,2512.0,67.0,24.0,34.0,1649.0,569.0,39.0,313.0,789.0,2251,1063.0,321.0,60.0,1228.0,158.0
540,1278.0,825.0,4466.0,162.0,228.0,377.0,721.0,434.0,516.0,369.0,68.0,319.0,1283.0,96.0,135.0,361.0,1058.0,1549.0,114.0,503.0,841.0,989.0,220.0,600.0,1574.0,6625.0,1919.0,902.0,4725.0,6354,200.0,880.0,7260.0,298.0,1823.0,75.0,799.0,85.0,554.0,1208.0,8383.0,763.0,710.0,201.0,124.0,224.0,566.0,6903.0,1469.0,741.0,185.0,2712.0,129.0,289.0,36.0,72.0,2522,1674.0,481.0,96.0,1750.0,240.0
541,8.0,411.0,112.0,64.0,15.0,45.0,226.0,4.0,85.0,56.0,117.0,13.0,20.0,23.0,18.0,18.0,75.0,92.0,13.0,6.0,14.0,66.0,137.0,241.0,9.0,6835.0,49.0,195.0,219.0,179,160.0,268.0,247.0,5.0,204.0,26.0,213.0,128.0,38.0,19.0,1702.0,156.0,21.0,150.0,458.0,14.0,56.0,383.0,511.0,458.0,4.0,173.0,11.0,5.0,118.0,34.0,160,125.0,116.0,343.0,29.0,49.0
543,6.0,4.0,56.0,11.0,13.0,16.0,5.0,1460.0,2.0,8.0,5.0,29.0,2.0,0.0,16.0,1.0,90.0,2.0,5.0,12.0,10.0,8.0,0.0,6.0,0.0,88.0,6.0,45.0,62.0,95,1.0,27.0,99.0,3.0,74.0,0.0,29.0,1.0,4.0,8.0,7.0,2.0,6.0,0.0,2.0,4.0,7.0,88.0,3.0,18.0,15.0,22.0,0.0,9.0,2.0,4.0,18,16.0,6.0,7.0,14.0,14.0
545,53.0,468.0,347.0,24.0,11.0,54.0,772.0,4.0,63.0,320.0,342.0,40.0,43.0,49.0,14.0,132.0,411.0,63.0,33.0,129.0,168.0,856.0,50.0,202.0,15.0,21.0,71.0,64.0,202.0,232,107.0,98.0,575.0,145.0,147.0,102.0,144.0,166.0,49.0,5.0,7.0,478.0,73.0,702.0,2.0,10.0,124.0,419.0,187.0,135.0,240.0,44.0,184.0,6.0,65.0,42.0,666,11.0,32.0,632.0,4.0,62.0
546,996.0,126.0,469.0,93.0,53.0,196.0,73.0,249.0,372.0,309.0,30.0,8668.0,128.0,184.0,641.0,204.0,606.0,33.0,54.0,359.0,496.0,780.0,1050.0,365.0,516.0,1375.0,596.0,360.0,545.0,801,345.0,962.0,893.0,237.0,40.0,526.0,163.0,97.0,197.0,65.0,24.0,217.0,280.0,220.0,207.0,105.0,290.0,1809.0,471.0,246.0,15.0,170.0,67.0,54.0,78.0,431.0,2647,515.0,128.0,50.0,633.0,50.0
557,8.0,17.0,41.0,123.0,53.0,45.0,88.0,17.0,72.0,41.0,10.0,91.0,99.0,14.0,6.0,9.0,350.0,39.0,14.0,7.0,33.0,101.0,45.0,8.0,4.0,28.0,159.0,725.0,208.0,187,32.0,92.0,2755.0,13.0,87.0,114.0,68.0,188.0,209.0,129.0,21.0,82.0,95.0,3.0,21.0,49.0,156.0,504.0,5.0,3.0,7.0,149.0,80.0,325.0,5.0,18.0,63,31.0,566.0,9.0,15.0,46.0
559,374.0,11.0,17.0,2538.0,3.0,9.0,19.0,12.0,10.0,13.0,1.0,25.0,12.0,5.0,4.0,15.0,20.0,10.0,3.0,13.0,10.0,30.0,68.0,15.0,44.0,62.0,25.0,3.0,37.0,62,8.0,21.0,13.0,11.0,60.0,7.0,5.0,7.0,21.0,28.0,21.0,9.0,23.0,14.0,13.0,5.0,1062.0,87.0,8.0,7.0,8.0,56.0,12.0,22.0,6.0,203.0,42,3.0,6.0,12.0,41.0,5.0
564,18.0,45.0,54.0,55.0,14.0,73.0,15.0,10.0,24.0,20.0,11.0,35.0,16.0,18.0,37.0,12.0,68.0,15.0,16.0,11.0,28.0,64.0,34.0,17.0,39.0,93.0,40.0,74.0,48.0,114,20.0,77.0,139.0,21.0,486.0,12.0,22.0,8.0,16.0,38.0,20.0,44.0,7.0,2.0,47.0,10.0,37.0,114.0,14.0,38.0,17.0,28.0,10.0,14.0,51.0,9.0,114,94.0,18.0,15.0,48.0,12.0
567,28.0,1024.0,245.0,189.0,92.0,98.0,71.0,28.0,242.0,86.0,65.0,64.0,551.0,43.0,22.0,31.0,385.0,292.0,78.0,127.0,47.0,285.0,89.0,538.0,19.0,124.0,514.0,29.0,262.0,187,67.0,301.0,38.0,73.0,1025.0,188.0,77.0,82.0,75.0,28.0,54.0,879.0,102.0,82.0,16.0,30.0,215.0,216.0,631.0,470.0,304.0,366.0,43.0,23.0,108.0,49.0,372,248.0,44.0,45.0,51.0,68.0
57,36.0,33.0,249.0,20.0,2.0,14.0,74.0,2.0,9.0,10.0,1.0,79.0,58.0,25.0,1.0,4.0,81.0,24.0,1.0,92.0,23.0,40.0,204.0,4.0,11.0,347.0,9.0,46.0,157.0,492,2.0,29.0,2.0,2.0,103.0,19.0,83.0,13.0,30.0,30.0,7.0,51.0,2.0,16.0,3.0,4.0,903.0,270.0,2.0,4.0,29.0,20.0,8.0,11.0,4.0,47.0,306,204.0,27.0,6.0,416.0,34.0
571,179.0,30.0,144.0,104.0,133.0,46.0,9.0,7.0,214.0,40.0,10.0,48.0,44.0,8.0,17.0,61.0,33.0,33.0,19.0,663.0,188.0,93.0,193.0,132.0,285.0,23.0,18.0,460.0,166.0,142,17.0,159.0,930.0,5.0,118.0,16.0,72.0,34.0,6.0,520.0,20.0,17.0,289.0,544.0,10.0,15.0,52.0,296.0,239.0,632.0,10.0,37.0,12.0,123.0,16.0,77.0,149,71.0,118.0,4.0,422.0,86.0
574,22.0,8.0,30.0,69.0,13.0,11.0,12.0,4.0,17.0,22.0,6.0,23.0,89.0,5.0,4.0,6.0,66.0,81.0,9.0,59.0,29.0,37.0,90.0,49.0,60.0,27.0,42.0,51.0,64.0,40,69.0,40.0,145.0,50.0,9.0,8.0,65.0,82.0,24.0,6.0,33.0,60.0,6.0,43.0,478.0,38.0,23.0,224.0,40.0,42.0,287.0,39.0,3.0,7.0,1.0,18.0,46,41.0,58.0,6.0,9.0,6.0
576,16.0,188.0,183.0,38.0,5.0,7.0,2.0,2.0,26.0,32.0,3.0,7.0,45.0,66.0,2.0,13.0,165.0,64.0,4.0,9.0,42.0,14.0,58.0,32.0,10.0,12.0,8.0,49.0,69.0,68,68.0,11.0,200.0,55.0,20.0,12.0,36.0,249.0,19.0,4.0,4.0,4.0,1.0,32.0,6.0,13.0,11.0,215.0,62.0,82.0,62.0,3.0,21.0,5.0,5.0,9.0,66,20.0,64.0,5.0,9.0,7.0
578,859.0,1196.0,890.0,120.0,60.0,667.0,714.0,331.0,665.0,1005.0,42.0,6081.0,195.0,309.0,298.0,491.0,262.0,182.0,44.0,1358.0,457.0,2506.0,534.0,106.0,739.0,5103.0,1210.0,192.0,634.0,1023,918.0,853.0,330.0,161.0,392.0,632.0,864.0,489.0,546.0,192.0,33.0,631.0,387.0,245.0,14.0,40.0,1376.0,1066.0,58.0,202.0,1241.0,574.0,111.0,200.0,111.0,157.0,890,392.0,160.0,50.0,187.0,250.0
58,13.0,4.0,76.0,3.0,4.0,25.0,46.0,57.0,18.0,17.0,4.0,281.0,17.0,0.0,7.0,13.0,13.0,26.0,0.0,4.0,60.0,10.0,7.0,19.0,4.0,77.0,13.0,14.0,77.0,108,9.0,38.0,72.0,3.0,24.0,3.0,8.0,1.0,9.0,3254.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,73.0,32.0,37.0,5.0,66.0,0.0,15.0,1.0,11.0,13,166.0,5.0,1.0,410.0,3.0
581,9.0,304.0,520.0,93.0,40.0,32.0,746.0,7.0,50.0,17.0,20.0,34.0,278.0,29.0,27.0,22.0,17.0,214.0,39.0,3.0,140.0,136.0,311.0,13.0,2.0,20.0,544.0,172.0,141.0,222,57.0,99.0,160.0,25.0,1666.0,34.0,286.0,92.0,15.0,4.0,4600.0,628.0,114.0,77.0,345.0,31.0,479.0,659.0,8.0,11.0,271.0,612.0,16.0,2.0,38.0,143.0,343,125.0,50.0,17.0,8.0,127.0
586,176.0,158.0,448.0,77.0,128.0,78.0,2625.0,32.0,65.0,63.0,16.0,47.0,193.0,51.0,352.0,107.0,320.0,112.0,79.0,70.0,48.0,358.0,177.0,101.0,399.0,101.0,483.0,664.0,721.0,571,160.0,211.0,2697.0,51.0,1133.0,140.0,319.0,86.0,114.0,170.0,18.0,298.0,40.0,166.0,501.0,55.0,195.0,986.0,139.0,57.0,308.0,1024.0,30.0,65.0,28.0,160.0,123,521.0,332.0,56.0,1179.0,178.0
588,18.0,29.0,72.0,464.0,2.0,17.0,37.0,13.0,9.0,14.0,10.0,28.0,41.0,10.0,18.0,16.0,53.0,23.0,11.0,5.0,15.0,150.0,14.0,8.0,8.0,38.0,48.0,15.0,67.0,66,19.0,50.0,27.0,15.0,103.0,39.0,42.0,10.0,17.0,10.0,22.0,65.0,23.0,22.0,20.0,16.0,72.0,143.0,5.0,9.0,23.0,43.0,8.0,10.0,4.0,14.0,85,55.0,18.0,7.0,32.0,21.0
589,245.0,170.0,700.0,135.0,387.0,388.0,404.0,148.0,304.0,318.0,12766.0,10726.0,233.0,89.0,225.0,321.0,237.0,125.0,7846.0,266.0,233.0,371.0,925.0,753.0,467.0,800.0,1704.0,888.0,790.0,728,277.0,1222.0,1156.0,69.0,442.0,166.0,1025.0,147.0,76.0,1609.0,4406.0,418.0,403.0,73.0,60.0,78.0,566.0,631.0,483.0,607.0,896.0,870.0,836.0,72.0,310.0,375.0,497,497.0,532.0,18352.0,71.0,186.0
59,4.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,12,2.0,2.0,7.0,1.0,4.0,1.0,6.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,9.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,7,1.0,1.0,1.0,4.0,0.0
590,21.0,93.0,107.0,108.0,55.0,94.0,16.0,11.0,27.0,152.0,647.0,23.0,125.0,16.0,84.0,7.0,53.0,34.0,78.0,15.0,65.0,342.0,69.0,21.0,90.0,47.0,63.0,153.0,145.0,274,71.0,135.0,1080.0,54.0,63.0,13.0,24.0,54.0,29.0,36.0,14.0,13.0,47.0,49.0,6.0,17.0,36.0,430.0,19.0,14.0,14.0,309.0,27.0,9.0,169.0,20.0,346,126.0,72.0,588.0,59.0,27.0
596,47.0,13.0,84.0,341.0,27.0,49.0,27.0,21.0,174.0,359.0,121.0,29.0,29.0,17.0,9.0,50.0,2233.0,49.0,29.0,11.0,14.0,251.0,19.0,10.0,9.0,70.0,79.0,34.0,104.0,222,81.0,871.0,57.0,14.0,104.0,206.0,88.0,190.0,118.0,37.0,18.0,142.0,9.0,10.0,10.0,19.0,5964.0,906.0,14.0,11.0,29.0,77.0,59.0,16.0,69.0,102.0,192,9.0,45.0,429.0,134.0,106.0
598,326.0,604.0,156.0,142.0,6.0,282.0,1015.0,1687.0,125.0,306.0,19.0,9555.0,60.0,70.0,12.0,165.0,141.0,40.0,67.0,137.0,80.0,894.0,99.0,309.0,172.0,107.0,431.0,209.0,78.0,207,190.0,488.0,186.0,140.0,1849.0,326.0,292.0,51.0,107.0,1183.0,16.0,519.0,334.0,9.0,6.0,63.0,287.0,219.0,94.0,268.0,31.0,1688.0,56.0,91.0,74.0,108.0,65,167.0,172.0,28.0,707.0,98.0
599,404.0,665.0,947.0,170.0,167.0,343.0,172.0,177.0,378.0,265.0,46.0,88.0,165.0,217.0,67.0,338.0,660.0,215.0,46.0,193.0,816.0,826.0,649.0,814.0,434.0,3091.0,383.0,1035.0,1278.0,1129,106.0,1031.0,4354.0,392.0,311.0,287.0,289.0,117.0,132.0,900.0,9106.0,891.0,357.0,47.0,37.0,148.0,829.0,2775.0,1138.0,1215.0,20.0,708.0,146.0,288.0,254.0,351.0,1309,1608.0,668.0,45.0,575.0,126.0
599_ref1,236.0,171.0,186.0,10.0,24.0,230.0,41.0,384.0,32.0,101.0,34.0,228.0,13.0,186.0,41.0,133.0,194.0,32.0,53.0,213.0,95.0,3.0,72.0,36.0,109.0,14584.0,6035.0,11.0,233.0,187,129.0,157.0,16.0,106.0,16.0,13.0,208.0,38.0,3.0,1261.0,270.0,160.0,73.0,12.0,1319.0,20.0,19.0,575.0,34.0,87.0,65.0,56.0,21.0,405.0,50.0,19.0,541,92.0,12.0,94.0,261.0,60.0
599_ref2,205.0,185.0,68.0,8.0,19.0,117.0,50.0,130.0,24.0,67.0,39.0,135.0,8.0,179.0,25.0,115.0,58.0,13.0,48.0,238.0,73.0,7.0,74.0,35.0,65.0,6597.0,7617.0,10.0,103.0,103,218.0,101.0,7.0,41.0,33.0,5.0,245.0,28.0,10.0,741.0,544.0,167.0,74.0,14.0,651.0,16.0,5.0,177.0,35.0,57.0,34.0,70.0,26.0,216.0,56.0,25.0,485,16.0,6.0,91.0,230.0,113.0
6,11.0,7.0,84.0,107.0,23.0,100.0,15.0,16.0,82.0,11.0,7.0,179.0,116.0,9.0,9.0,9.0,23.0,18.0,237.0,14.0,10.0,63.0,96.0,14.0,14.0,71.0,20.0,20.0,90.0,87,6.0,70.0,220.0,7.0,39.0,61.0,6.0,12.0,15.0,31.0,9.0,9.0,9.0,38.0,4.0,1.0,543.0,222.0,17.0,33.0,16.0,2302.0,6.0,65.0,2.0,132.0,921,17.0,8.0,7.0,575.0,3.0
60,843.0,1334.0,447.0,32.0,59.0,427.0,3439.0,7.0,408.0,340.0,21.0,137.0,123.0,413.0,54.0,321.0,425.0,440.0,30.0,1180.0,192.0,639.0,405.0,12.0,1110.0,23.0,1100.0,666.0,690.0,341,84.0,1560.0,253.0,44.0,293.0,807.0,4037.0,438.0,444.0,927.0,41.0,1819.0,843.0,372.0,225.0,20.0,1016.0,651.0,12.0,14.0,706.0,103.0,330.0,18.0,27.0,174.0,875,88.0,92.0,27.0,32.0,441.0
61,5.0,0.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,7.0,1.0,6.0,5,1.0,2.0,5.0,2.0,4.0,1.0,5.0,3.0,1.0,7.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,8.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,6,0.0,0.0,0.0,5.0,5.0
611,75.0,418.0,267.0,129.0,27.0,188.0,10.0,666.0,601.0,388.0,49.0,90.0,121.0,5.0,14.0,77.0,303.0,192.0,33.0,145.0,104.0,152.0,249.0,627.0,66.0,18.0,281.0,450.0,148.0,470,61.0,326.0,1197.0,39.0,76.0,45.0,395.0,43.0,152.0,309.0,10.0,521.0,104.0,51.0,9.0,25.0,308.0,334.0,481.0,622.0,14.0,15.0,220.0,89.0,79.0,14.0,334,509.0,195.0,76.0,19.0,136.0
616,88.0,255.0,417.0,84.0,186.0,241.0,24.0,512.0,136.0,397.0,18657.0,47.0,20.0,91.0,120.0,86.0,144.0,7.0,4355.0,51.0,215.0,1000.0,202.0,200.0,42.0,23.0,695.0,456.0,262.0,278,116.0,508.0,529.0,124.0,998.0,167.0,329.0,328.0,49.0,9.0,14.0,463.0,65.0,145.0,13.0,19.0,1468.0,286.0,159.0,173.0,403.0,642.0,107.0,9.0,177.0,165.0,1050,77.0,203.0,20497.0,23.0,74.0
619,4.0,8.0,25.0,1.0,5.0,4.0,9.0,11.0,8.0,7.0,7.0,17.0,23.0,1.0,10.0,5.0,20.0,9.0,8.0,4.0,4.0,20.0,7.0,1.0,9.0,22.0,12.0,10.0,31.0,37,8.0,35.0,24.0,7.0,16.0,5.0,7.0,5.0,4.0,4.0,10.0,9.0,7.0,1.0,12.0,5.0,16.0,69.0,1.0,3.0,10.0,19.0,7.0,8.0,2.0,1.0,39,6.0,9.0,7.0,16.0,11.0
622,167.0,84.0,340.0,95.0,37.0,54.0,2715.0,25.0,17.0,87.0,10.0,1045.0,92.0,26.0,20.0,164.0,111.0,37.0,101.0,112.0,86.0,369.0,493.0,17.0,90.0,156.0,288.0,340.0,625.0,1013,169.0,238.0,1513.0,123.0,1039.0,28.0,253.0,53.0,105.0,16.0,23.0,343.0,56.0,162.0,19.0,79.0,566.0,1008.0,117.0,37.0,27.0,736.0,91.0,154.0,94.0,198.0,101,705.0,166.0,17.0,234.0,67.0
627,12.0,222.0,110.0,72.0,21.0,79.0,18.0,9.0,21.0,86.0,10.0,24.0,45.0,14.0,44.0,11.0,58.0,29.0,5.0,6.0,15.0,170.0,260.0,6.0,4.0,27.0,315.0,37.0,50.0,192,13.0,382.0,55.0,14.0,255.0,63.0,16.0,11.0,6.0,5.0,15.0,120.0,19.0,41.0,10.0,18.0,338.0,169.0,4.0,2.0,158.0,21.0,72.0,4.0,37.0,26.0,192,47.0,45.0,32.0,216.0,19.0
631,2074.0,563.0,1178.0,188.0,243.0,766.0,2138.0,33.0,521.0,345.0,59.0,109.0,245.0,143.0,394.0,1116.0,1475.0,144.0,327.0,841.0,478.0,2412.0,698.0,119.0,600.0,75.0,7747.0,160.0,1602.0,1249,470.0,2310.0,289.0,1771.0,923.0,536.0,807.0,668.0,277.0,1705.0,646.0,1032.0,339.0,330.0,21.0,234.0,2576.0,1252.0,93.0,204.0,2033.0,2633.0,1186.0,30.0,366.0,511.0,2800,1402.0,132.0,90.0,148.0,247.0
632,49.0,81.0,293.0,156.0,68.0,102.0,89.0,39.0,98.0,87.0,52.0,103.0,62.0,112.0,23.0,63.0,271.0,64.0,70.0,70.0,159.0,218.0,81.0,42.0,40.0,286.0,254.0,408.0,257.0,495,63.0,264.0,585.0,97.0,205.0,118.0,115.0,194.0,70.0,99.0,86.0,170.0,41.0,54.0,17.0,48.0,1297.0,595.0,231.0,59.0,60.0,598.0,90.0,24.0,66.0,26.0,469,58.0,218.0,59.0,168.0,44.0
636,272.0,294.0,100.0,74.0,9.0,377.0,35.0,21.0,380.0,297.0,28.0,41.0,92.0,28.0,21.0,241.0,270.0,34.0,41.0,70.0,69.0,646.0,322.0,186.0,21.0,81.0,590.0,18.0,256.0,580,267.0,670.0,54.0,60.0,57.0,737.0,281.0,36.0,57.0,661.0,66.0,672.0,260.0,21.0,499.0,49.0,81.0,575.0,263.0,233.0,16.0,680.0,90.0,16.0,56.0,42.0,2223,187.0,11.0,35.0,81.0,36.0
638,1.0,196.0,20.0,27.0,4.0,24.0,6.0,0.0,1.0,22.0,1.0,5.0,29.0,2.0,4.0,9.0,116.0,11.0,4.0,5.0,15.0,5.0,7.0,5.0,3.0,7.0,4.0,50.0,7.0,44,20.0,12.0,183.0,21.0,19.0,144.0,54.0,46.0,10.0,19.0,138.0,79.0,17.0,37.0,3.0,4.0,15.0,130.0,6.0,1.0,45.0,11.0,1.0,2.0,1.0,5.0,61,33.0,19.0,2.0,7.0,9.0
639,7.0,25.0,61.0,46.0,10.0,88.0,13.0,19.0,18.0,22.0,8.0,101.0,17.0,4.0,12.0,15.0,90.0,49.0,7.0,6.0,16.0,87.0,21.0,8.0,12.0,66.0,21.0,74.0,96.0,142,26.0,67.0,175.0,13.0,17.0,19.0,22.0,18.0,7.0,15.0,38.0,24.0,7.0,164.0,7.0,15.0,12.0,215.0,11.0,11.0,123.0,25.0,8.0,45.0,40.0,9.0,152,11.0,35.0,10.0,530.0,8.0
64,27.0,17.0,73.0,141.0,18.0,26.0,388.0,19.0,71.0,28.0,11.0,19.0,39.0,464.0,12.0,41.0,438.0,25.0,23.0,63.0,46.0,80.0,3.0,190.0,25.0,22.0,572.0,15.0,86.0,66,639.0,33.0,92.0,318.0,59.0,21.0,135.0,297.0,127.0,141.0,14.0,261.0,2.0,673.0,521.0,14.0,50.0,288.0,285.0,262.0,2577.0,22.0,73.0,9.0,15.0,42.0,783,84.0,50.0,16.0,20.0,58.0
640,169.0,250.0,224.0,27.0,26.0,61.0,7.0,377.0,85.0,8.0,129.0,42.0,26.0,41.0,5.0,69.0,131.0,42.0,11.0,100.0,191.0,175.0,164.0,62.0,167.0,34.0,137.0,74.0,439.0,524,32.0,372.0,1073.0,44.0,214.0,55.0,141.0,40.0,29.0,504.0,27.0,159.0,176.0,29.0,10.0,24.0,370.0,409.0,78.0,63.0,11.0,745.0,7.0,12.0,6.0,351.0,163,156.0,54.0,9.0,750.0,28.0
642,260.0,249.0,499.0,45.0,218.0,85.0,19.0,46.0,164.0,50.0,39.0,43.0,56.0,168.0,222.0,253.0,234.0,39.0,26.0,465.0,201.0,146.0,178.0,41.0,154.0,37.0,284.0,357.0,207.0,165,156.0,515.0,763.0,100.0,289.0,37.0,398.0,124.0,86.0,256.0,68.0,50.0,70.0,92.0,1118.0,62.0,314.0,199.0,128.0,84.0,52.0,663.0,289.0,16.0,22.0,241.0,209,54.0,138.0,38.0,31.0,6118.0
643,2.0,7.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,1.0,10.0,6.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,8.0,8.0,13.0,38.0,15,2.0,3.0,32.0,2.0,13.0,0.0,2.0,1.0,2.0,0.0,9.0,2.0,3.0,1.0,1.0,3.0,166.0,17.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,32.0,26,0.0,0.0,8.0,2.0,4.0
648,30.0,85.0,86.0,26.0,2.0,74.0,16.0,21.0,39.0,34.0,3.0,1518.0,20.0,3.0,2950.0,29.0,25.0,14.0,11.0,37.0,147.0,57.0,58.0,35.0,38.0,435.0,407.0,29.0,138.0,169,6.0,345.0,14.0,25.0,31.0,16.0,33.0,15.0,12.0,597.0,11.0,30.0,550.0,14.0,12.0,27.0,48.0,468.0,27.0,23.0,4.0,462.0,9.0,2521.0,552.0,34.0,87,271.0,7.0,4.0,362.0,24.0
649,100.0,1763.0,1196.0,190.0,113.0,438.0,55.0,51.0,330.0,168.0,35.0,86.0,209.0,41.0,57.0,266.0,486.0,406.0,68.0,161.0,311.0,589.0,145.0,646.0,100.0,116.0,409.0,340.0,729.0,1055,65.0,535.0,2249.0,100.0,172.0,304.0,552.0,112.0,140.0,37.0,64.0,1034.0,299.0,59.0,41.0,131.0,366.0,1238.0,1220.0,779.0,204.0,354.0,80.0,24.0,98.0,124.0,1679,897.0,576.0,43.0,1312.0,104.0
65,5.0,3.0,28.0,3.0,0.0,2.0,22.0,19.0,15.0,3.0,5.0,19.0,8.0,6.0,0.0,6.0,14.0,3.0,7.0,2.0,2.0,56.0,4.0,0.0,5.0,24.0,28.0,5.0,18.0,19,4.0,6.0,7.0,2.0,49.0,6.0,1.0,0.0,4.0,5.0,49.0,5.0,3.0,0.0,3.0,2.0,14.0,39.0,0.0,6.0,2.0,50.0,4.0,2.0,0.0,6.0,24,5.0,3.0,4.0,144.0,0.0
651,71.0,80.0,248.0,68.0,10.0,94.0,135.0,16.0,115.0,98.0,3.0,15.0,533.0,860.0,13.0,12.0,214.0,240.0,16.0,22.0,20.0,62.0,115.0,56.0,10.0,30.0,26.0,230.0,315.0,233,768.0,152.0,163.0,322.0,112.0,61.0,79.0,262.0,28.0,11.0,2022.0,177.0,38.0,214.0,9.0,32.0,26.0,301.0,304.0,105.0,239.0,97.0,8.0,12.0,80.0,34.0,731,91.0,177.0,5.0,45.0,15.0
652,238.0,591.0,843.0,63.0,57.0,102.0,1009.0,323.0,123.0,105.0,21.0,74.0,681.0,476.0,123.0,66.0,322.0,570.0,26.0,136.0,247.0,332.0,147.0,125.0,115.0,105.0,264.0,242.0,756.0,398,716.0,216.0,537.0,438.0,2085.0,77.0,377.0,291.0,167.0,66.0,36.0,1252.0,104.0,702.0,385.0,114.0,413.0,1175.0,191.0,143.0,1793.0,492.0,150.0,23.0,106.0,115.0,545,239.0,116.0,34.0,320.0,140.0
653,37.0,95.0,216.0,259.0,96.0,50.0,54.0,148.0,98.0,39.0,30.0,383.0,34.0,16.0,19.0,84.0,170.0,20.0,40.0,57.0,50.0,185.0,132.0,69.0,89.0,192.0,126.0,204.0,256.0,280,41.0,127.0,207.0,33.0,142.0,28.0,50.0,17.0,63.0,400.0,15.0,36.0,28.0,20.0,26.0,13.0,183.0,315.0,76.0,109.0,45.0,1235.0,59.0,31.0,30.0,92.0,217,73.0,151.0,27.0,305.0,27.0
