strain_id,A_MTX_Fluconazole.PMC1_CTR2,A_MTX_Fluconazole.PLM2_SNA3,A_MTX_Fluconazole.ERV25_ERG5,A_MTX_Fluconazole.ERV25_UIP4,A_MTX_Fluconazole.HNM1_TPO4,A_MTX_Fluconazole.PLM2_HNM1,A_MTX_Fluconazole.RET2_SNA3,A_MTX_Fluconazole.ERG11_ERV25,A_MTX_Fluconazole.ALO1_UIP4,A_MTX_Fluconazole.SRO9_GIS2,A_MTX_Fluconazole.ADE17_HYR1,A_MTX_Fluconazole.ERV25_RBD2,A_MTX_Fluconazole.SSH1_ERV25,A_MTX_Fluconazole.MID2_TPO2,A_MTX_Fluconazole.TPO1_TPO2,A_MTX_Fluconazole.HNM1_RBD2,A_MTX_Fluconazole.SNA4_GTR2,A_MTX_Fluconazole.ERG11_PIS1,A_MTX_Fluconazole.FMP45_MEP1,A_MTX_Fluconazole.TPO1_MID2,A_MTX_Fluconazole.SRO9_SGN1,A_MTX_Fluconazole.SSH1_ERG11,A_MTX_Fluconazole.RET2_EMP70,A_MTX_Fluconazole.FMP45_MID2,A_MTX_Fluconazole.GTR1_SLM4,A_MTX_Fluconazole.ADE17_GIS2,A_MTX_Fluconazole.MID2_WSC2,A_MTX_Fluconazole.MID2_TPO4,A_MTX_Fluconazole.ALO1_ADE17,A_MTX_Fluconazole.ERG11_ORM2,A_MTX_Fluconazole.noPPI_reference,A_MTX_Fluconazole.RET2_EMP47,A_MTX_Fluconazole.ERV25_ORM2,A_MTX_Fluconazole.HNM1_MAM33,A_MTX_Fluconazole.HUG1_ALO1,A_MTX_Fluconazole.DHH1_LSM3,A_MTX_Fluconazole.HNM1_TPO2,A_MTX_Fluconazole.ERG11_TPO4,A_MTX_Fluconazole.ERV25_PIS1,A_MTX_Fluconazole.MID2_RSN1,A_MTX_Fluconazole.HNM1_ERG11,A_MTX_Fluconazole.MID2_PIN2,A_MTX_Fluconazole.HUG1_PGM2,A_MTX_Fluconazole.FMP45_HNM1,A_MTX_Fluconazole.TPO1_TCB2,A_MTX_Fluconazole.ERV25_EMP47,A_MTX_Fluconazole.ALO1_HYR1,A_MTX_Fluconazole.SRO9_DHH1,A_MTX_Fluconazole.HUG1_ADE17,A_MTX_Fluconazole.ERG11_HYR1,A_MTX_Fluconazole.SSH1_ORM2,A_MTX_Fluconazole.PMC1_GTR2,A_MTX_Fluconazole.HNM1_TPO1,A_MTX_Fluconazole.ERG11_ERG5,A_MTX_Fluconazole.ERG11_ACF2,A_MTX_Fluconazole.SNA4_VAC8,A_MTX_Fluconazole.HNM1_MID2,A_MTX_Fluconazole.MID2_MAM33,A_MTX_Fluconazole.SSH1_PIS1,A_MTX_Fluconazole.ADE17_PGM2,A_MTX_Fluconazole.ERG27_ACF2,A_MTX_Fluconazole.ERG11_MID2
619,8.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,20.0,2.0,1.0,4.0,0.0,0.0,8.0,1.0,14.0,2.0,0.0,1.0,2.0,0.0,7.0,5.0,7.0,1.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,14.0,0.0,8.0,3.0,2.0,3.0,9.0,0.0,2.0,0.0,1.0,1.0,12.0,3.0,0.0,2.0,5.0,0.0,9.0,0.0,6.0,9.0,1.0,6.0,2.0,2.0,8.0
622,5.0,5.0,16.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,11.0,3.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,8.0,18.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,84.0,1.0,18.0,1.0,4.0,3.0,25.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,80.0
627,37.0,3.0,0.0,4.0,4.0,0.0,3.0,9.0,3.0,68.0,0.0,6.0,567.0,56.0,1.0,2.0,29.0,163.0,2.0,3.0,1.0,3.0,0.0,5.0,3.0,1.0,2.0,13.0,4.0,12.0,1.0,1.0,1.0,2.0,14.0,530.0,0.0,1.0,1.0,2.0,0.0,13.0,57.0,0.0,1.0,7.0,0.0,8.0,0.0,36.0,13.0,69.0,3.0,18.0,4.0,0.0,4.0,23.0,1.0,1.0,1.0,140.0
631,11.0,11.0,0.0,9.0,21.0,40.0,0.0,775.0,4.0,128.0,16.0,13.0,57.0,138.0,2.0,3.0,50.0,512.0,15.0,4.0,27.0,0.0,2.0,31.0,45.0,22.0,7.0,211.0,2.0,12.0,4.0,10.0,63.0,8.0,5.0,879.0,41.0,1.0,45.0,18.0,17.0,129.0,6.0,25.0,0.0,8.0,44.0,104.0,0.0,3.0,9.0,4.0,12.0,464.0,2.0,5.0,20.0,12.0,6.0,9.0,5.0,1759.0
632,63.0,7.0,11.0,14.0,23.0,19.0,3.0,53.0,14.0,47.0,67.0,138.0,9.0,14.0,10.0,10.0,19.0,46.0,80.0,3.0,6.0,8.0,5.0,4.0,11.0,90.0,6.0,12.0,1.0,7.0,12.0,17.0,9.0,10.0,34.0,92.0,3.0,38.0,20.0,42.0,40.0,14.0,54.0,25.0,1.0,6.0,9.0,24.0,16.0,2.0,15.0,15.0,23.0,70.0,10.0,53.0,8.0,18.0,97.0,16.0,5.0,45.0
636,2.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,621.0,7.0,3.0,1.0,6.0,0.0,2.0,4.0,83.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,14.0,1.0,42.0,2.0,3.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,174.0,1.0,3.0,3.0,1.0,6.0,2.0,0.0,96.0
638,4.0,2.0,4.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,11.0,3.0,0.0,9.0,2.0,1.0,4.0,5.0,34.0,3.0,23.0,127.0,6.0,0.0,2.0,1.0,3.0,5.0,3.0,1.0,0.0,57.0,12.0,1.0,220.0,1.0,0.0,18.0,19.0,0.0,2.0,3.0,13.0,53.0,7.0,0.0,5.0,0.0,7.0,1.0,3.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,4.0
639,19.0,2.0,10.0,22.0,10.0,5.0,9.0,33.0,2.0,32.0,22.0,25.0,7.0,471.0,18.0,15.0,7.0,108.0,35.0,17.0,28.0,14.0,31.0,2.0,6.0,31.0,934.0,16.0,45.0,4.0,48.0,21.0,17.0,25.0,16.0,346.0,21.0,17.0,29.0,242.0,11.0,1501.0,32.0,4.0,6.0,40.0,3225.0,47.0,13.0,12.0,4.0,11.0,19.0,18.0,0.0,29.0,3.0,10.0,4.0,12.0,31.0,15.0
64,7.0,10.0,0.0,11.0,3.0,6.0,4.0,4.0,1.0,63.0,4.0,3.0,10.0,2.0,4.0,3.0,4.0,25.0,11.0,15.0,33.0,2.0,1.0,316.0,23.0,53.0,15.0,15.0,3.0,2.0,2.0,15.0,1.0,12.0,2.0,13.0,6.0,12.0,26.0,3.0,2.0,36.0,1.0,11.0,0.0,18.0,18.0,120.0,2.0,91.0,3.0,4.0,8.0,19.0,1.0,1.0,24.0,25.0,12.0,5.0,0.0,19.0
640,18.0,2.0,78.0,5.0,2.0,7.0,4.0,2.0,2.0,4.0,4.0,12.0,56.0,83.0,120.0,3.0,157.0,12.0,17.0,42.0,12.0,10.0,1.0,434.0,12.0,11.0,1.0,87.0,2.0,3.0,0.0,2.0,35.0,111.0,23.0,1187.0,51.0,2.0,7.0,8.0,40.0,85.0,11.0,13.0,1.0,11.0,2.0,14.0,1.0,8.0,2.0,1.0,30.0,5.0,0.0,587.0,16.0,12.0,1.0,5.0,43.0,237.0
642,259.0,422.0,34.0,59.0,193.0,85.0,28.0,130.0,76.0,1179.0,43.0,76.0,53.0,192.0,59.0,33.0,21.0,40.0,103.0,53.0,43.0,63.0,107.0,59.0,26.0,87.0,22.0,53.0,42.0,26.0,23.0,89.0,11.0,34.0,128.0,176.0,34.0,144.0,95.0,145.0,166.0,76.0,149.0,251.0,10.0,128.0,65.0,56.0,73.0,19.0,38.0,41.0,133.0,100.0,13.0,51.0,112.0,104.0,38.0,17.0,129.0,179.0
648,32.0,13720.0,19.0,35.0,206.0,2427.0,16.0,20.0,805.0,625.0,7891.0,84.0,1215.0,2612.0,493.0,391.0,3715.0,218.0,935.0,42.0,159.0,95.0,15.0,4391.0,217.0,1363.0,1250.0,2249.0,67.0,28.0,682.0,19.0,159.0,185.0,279.0,550.0,260.0,23.0,18.0,547.0,135.0,19797.0,38.0,917.0,679.0,274.0,5.0,55.0,16.0,158.0,122.0,604.0,191.0,105.0,30.0,51.0,302.0,4722.0,1409.0,128.0,7.0,1377.0
649,77.0,10.0,11.0,6.0,67.0,16.0,4.0,8.0,28.0,35.0,22.0,35.0,56.0,629.0,31.0,18.0,7.0,17.0,24.0,268.0,8.0,16.0,10.0,36.0,10.0,24.0,11.0,197.0,7.0,15.0,12.0,8.0,5.0,9.0,14.0,231.0,1.0,51.0,8.0,122.0,10.0,54.0,31.0,43.0,449.0,458.0,8.0,41.0,10.0,2.0,8.0,17.0,164.0,23.0,8.0,19.0,11.0,7.0,27.0,5.0,75.0,23.0
65,3.0,1.0,54.0,4.0,27.0,31.0,0.0,6.0,0.0,16.0,27.0,35.0,0.0,87.0,2.0,5.0,11.0,3.0,5.0,1.0,19.0,0.0,0.0,0.0,23.0,20.0,1.0,6.0,0.0,6.0,13.0,5.0,13.0,5.0,2.0,9.0,0.0,11.0,17.0,1.0,2.0,20.0,3.0,2.0,0.0,5.0,5.0,7.0,1.0,1.0,0.0,3.0,58.0,17.0,3.0,1.0,3.0,0.0,4.0,3.0,0.0,7.0
651,303.0,4.0,7.0,15.0,1.0,7.0,0.0,0.0,0.0,50.0,2.0,9.0,31.0,306.0,10.0,8.0,7.0,5.0,0.0,8.0,19.0,1.0,0.0,73.0,977.0,2.0,7.0,12.0,1.0,1.0,3.0,2.0,4.0,2.0,11.0,992.0,0.0,1.0,2.0,12.0,6.0,22.0,43.0,14.0,0.0,99.0,5.0,260.0,3.0,6.0,1.0,203.0,3.0,7.0,1.0,1.0,3.0,9.0,0.0,0.0,1.0,4.0
652,22.0,24.0,30.0,17.0,2.0,15.0,6.0,563.0,11.0,185.0,36.0,33.0,32.0,29.0,11.0,19.0,72.0,51.0,29.0,12.0,190.0,10.0,6.0,10.0,18.0,16.0,6.0,137.0,13.0,80.0,10.0,4.0,32.0,9.0,22.0,351.0,12.0,72.0,22.0,8.0,5.0,61.0,27.0,18.0,1.0,18.0,6.0,20.0,6.0,40.0,5.0,41.0,68.0,231.0,10.0,49.0,24.0,52.0,3.0,41.0,2.0,31.0
653,35.0,37.0,238.0,74.0,214.0,54.0,59.0,34.0,17.0,155.0,112.0,105.0,531.0,735.0,463.0,75.0,419.0,139.0,400.0,5197.0,50.0,95.0,52.0,2533.0,41.0,221.0,377.0,3052.0,18.0,84.0,745.0,51.0,94.0,1470.0,366.0,330.0,2520.0,25.0,317.0,576.0,50.0,1174.0,1528.0,277.0,257.0,24.0,80.0,52.0,35.0,41.0,100.0,74.0,620.0,155.0,21.0,5748.0,189.0,227.0,66.0,95.0,281.0,527.0
657,412.0,48.0,504.0,90.0,998.0,178.0,18.0,21.0,389.0,1816.0,84.0,167.0,547.0,97.0,716.0,57.0,294.0,421.0,700.0,429.0,458.0,217.0,21.0,255.0,104.0,118.0,30.0,303.0,162.0,1548.0,77.0,35.0,839.0,70.0,184.0,23764.0,87.0,45.0,21.0,50.0,2416.0,350.0,69.0,310.0,698.0,394.0,34.0,3849.0,126.0,76.0,24.0,74.0,9.0,9081.0,16.0,109.0,2620.0,106.0,50.0,44.0,28.0,1542.0
658,4.0,8.0,4.0,2.0,8.0,2.0,11.0,1.0,6.0,650.0,8.0,6.0,9.0,11.0,8.0,16.0,17.0,7.0,20.0,52.0,1.0,3.0,7.0,1.0,1.0,8.0,1876.0,15.0,10.0,499.0,1.0,11.0,5.0,5.0,3.0,51.0,8.0,8.0,2.0,14.0,0.0,21.0,9.0,2.0,17.0,3.0,1.0,18.0,0.0,15.0,0.0,4.0,3.0,16.0,0.0,5.0,110.0,10.0,0.0,16.0,8.0,5.0
66,7.0,3.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,10.0,0.0,0.0,3.0,1.0,1.0,19.0,3.0,1.0,1.0,2.0,2.0,6.0,8.0,3.0,0.0,1.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,40.0,0.0,3.0,4.0,0.0,8.0
660,4.0,3.0,70.0,8.0,6.0,5.0,11.0,1.0,3.0,3.0,15.0,13.0,294.0,90.0,52.0,7.0,26.0,17.0,15.0,65.0,10.0,1.0,11.0,1.0,2.0,5.0,11.0,24.0,2.0,5.0,2.0,17.0,2.0,5.0,88.0,87.0,41.0,9.0,0.0,75.0,2.0,155.0,148.0,2.0,9.0,3.0,4.0,70.0,6.0,7.0,2.0,22.0,8.0,34.0,39.0,15.0,38.0,30.0,1.0,12.0,15.0,6.0
666,617.0,391.0,744.0,501.0,4724.0,1938.0,396.0,172.0,185.0,3160.0,228.0,246.0,9782.0,3903.0,19058.0,231.0,3471.0,377.0,3657.0,28760.0,518.0,381.0,417.0,11255.0,326.0,184.0,628.0,7232.0,176.0,235.0,1208.0,436.0,230.0,1742.0,2953.0,9936.0,6359.0,129.0,101.0,1909.0,1081.0,7574.0,8694.0,3633.0,6507.0,1613.0,357.0,1189.0,428.0,383.0,441.0,2633.0,2481.0,352.0,96.0,10786.0,9756.0,979.0,200.0,148.0,1347.0,598.0
667,37.0,63.0,19.0,49.0,177.0,98.0,24.0,216.0,21.0,214.0,43.0,50.0,137.0,51.0,65.0,41.0,260.0,96.0,55.0,98.0,1221.0,24.0,19.0,181.0,85.0,33.0,50.0,44.0,96.0,99.0,19.0,43.0,39.0,67.0,74.0,1561.0,70.0,46.0,65.0,25.0,64.0,381.0,29.0,819.0,27.0,237.0,53.0,78.0,21.0,33.0,18.0,169.0,729.0,1306.0,11.0,90.0,578.0,76.0,16.0,24.0,26.0,3193.0
668,24.0,7.0,7.0,10.0,7.0,5.0,12.0,16.0,8.0,44.0,3.0,15.0,25.0,9.0,165.0,3.0,29.0,12.0,17.0,79.0,61.0,20.0,18.0,35.0,21.0,22.0,22.0,12.0,15.0,4.0,3.0,33.0,6.0,38.0,15.0,122.0,25.0,31.0,27.0,9.0,17.0,103.0,192.0,39.0,105.0,70.0,18.0,15.0,7.0,65.0,7.0,18.0,14.0,34.0,1.0,120.0,25.0,1417.0,10.0,12.0,11.0,75.0
673,9051.0,27.0,46.0,37.0,20.0,254.0,28.0,941.0,12.0,1465.0,27.0,136.0,446.0,636.0,658.0,75.0,281.0,82.0,618.0,1893.0,519.0,48.0,26.0,141.0,52.0,83.0,35.0,1101.0,5.0,22.0,10.0,76.0,75.0,22.0,149.0,4949.0,82.0,169.0,69.0,205.0,110.0,461.0,479.0,581.0,597.0,46.0,198.0,3636.0,88.0,35.0,7.0,552.0,21.0,832.0,8.0,1154.0,1984.0,104.0,42.0,23.0,28.0,1853.0
674,286.0,272.0,1507.0,509.0,60.0,1748.0,28.0,59.0,465.0,361.0,69.0,56.0,753.0,219.0,292.0,507.0,169.0,437.0,2366.0,1017.0,164.0,73.0,28.0,721.0,15672.0,74.0,38.0,102.0,97.0,29.0,238.0,39.0,1281.0,35.0,89.0,143.0,17.0,2060.0,29.0,544.0,389.0,558.0,373.0,407.0,199.0,3209.0,1575.0,4238.0,26.0,70.0,47.0,341.0,30.0,1620.0,44.0,66.0,1973.0,1430.0,49.0,19.0,172.0,1609.0
676,866.0,33.0,83.0,26.0,223.0,1231.0,13.0,19.0,67.0,19.0,217.0,27.0,175.0,51.0,25.0,25.0,7016.0,377.0,493.0,33.0,52.0,119.0,8.0,15.0,57.0,262.0,67.0,70.0,36.0,127.0,80.0,12.0,49.0,320.0,154.0,134.0,442.0,10.0,16.0,25.0,78.0,607.0,199.0,129.0,28.0,41.0,366.0,178.0,41.0,43.0,14.0,201.0,56.0,402.0,6.0,21082.0,25.0,156.0,65.0,4995.0,579.0,214.0
677,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,20.0,1.0,2.0,5.0,0.0,6.0,2.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,4.0,1.0,5.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,10.0
685,2.0,9.0,362.0,5.0,1.0,15.0,0.0,169.0,1.0,25.0,2.0,1.0,11.0,3.0,0.0,2.0,4.0,133.0,9.0,1.0,17.0,5.0,0.0,13.0,9.0,11.0,3.0,2.0,0.0,15.0,2.0,4.0,14.0,3.0,0.0,59.0,2.0,46.0,9.0,2.0,10.0,1.0,1.0,9.0,0.0,3.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,105.0,4.0,39.0,36.0,2.0,7.0,4.0,2.0,1535.0
689,272.0,292.0,54.0,191.0,250.0,4988.0,66.0,211.0,127.0,168.0,225.0,471.0,693.0,6830.0,134.0,89.0,483.0,132.0,3069.0,15.0,198.0,10975.0,69.0,707.0,181.0,65.0,150.0,1321.0,111.0,68.0,14285.0,39.0,379.0,234.0,16082.0,614.0,108.0,126.0,162.0,5030.0,86.0,6876.0,6490.0,276.0,36.0,153.0,184.0,600.0,154.0,91.0,147.0,136.0,19647.0,35.0,100.0,108.0,125.0,9899.0,2723.0,28.0,1354.0,4440.0
690,217.0,8.0,14.0,57.0,46.0,35.0,38.0,7.0,235.0,162.0,12114.0,38.0,255.0,54.0,40.0,354.0,162.0,8993.0,210.0,2051.0,14.0,14.0,15.0,60.0,8.0,218.0,25.0,47.0,8.0,138.0,586.0,25.0,22.0,53.0,276.0,18.0,5.0,13.0,7.0,18.0,163.0,305.0,56.0,792.0,16.0,58.0,19.0,1907.0,11.0,17.0,46.0,61.0,66.0,5254.0,22.0,687.0,133.0,24.0,2.0,1043.0,35.0,81.0
693,8.0,5.0,17.0,24.0,12.0,19.0,13.0,25.0,6.0,365.0,18.0,16.0,17.0,25.0,53.0,7.0,24.0,1112.0,18.0,10.0,30.0,10.0,15.0,8.0,24.0,24.0,10.0,14.0,5.0,1.0,22.0,16.0,14.0,8.0,9.0,36.0,5.0,17.0,18.0,63.0,17.0,22.0,6.0,10.0,18.0,17.0,14.0,7.0,7.0,839.0,11.0,3.0,41.0,15.0,21.0,9.0,14.0,11.0,29.0,4.0,13.0,26.0
695,4.0,16.0,8.0,17.0,11.0,15.0,9.0,12.0,7.0,281.0,7.0,5.0,32.0,12.0,88.0,10.0,15.0,69.0,3.0,202.0,11.0,13.0,19.0,14.0,580.0,5.0,3.0,16.0,10.0,6.0,13.0,7.0,9.0,9.0,313.0,277.0,6.0,9.0,232.0,7.0,29.0,53.0,17.0,7.0,69.0,12.0,56.0,44.0,8.0,15.0,1.0,26.0,15.0,35.0,9.0,10.0,16.0,7.0,7.0,5.0,70.0,130.0
697,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,0.0,1.0,4.0,1.0,1.0,157.0,0.0,1.0,4.0,0.0,9.0,0.0,8.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,21.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0
7,3.0,3.0,0.0,8.0,55.0,2.0,809.0,3.0,3.0,1.0,8.0,5.0,9.0,15.0,17.0,4.0,12.0,6.0,4.0,6.0,2.0,0.0,718.0,1.0,2.0,1.0,12.0,331.0,2.0,1.0,2.0,37.0,16.0,15.0,5.0,118.0,3.0,0.0,1.0,12.0,1.0,6.0,8.0,3.0,16.0,7.0,3.0,3.0,1.0,34.0,4.0,221.0,214.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,161.0,4.0
701,3.0,5.0,1025.0,13.0,3.0,9.0,5.0,1432.0,6.0,698.0,21.0,0.0,9.0,6.0,1.0,9.0,23.0,906.0,28.0,7.0,16.0,35.0,8.0,7.0,14.0,34.0,2.0,6.0,5.0,8.0,8.0,7.0,130.0,24.0,1.0,1.0,10.0,574.0,12.0,7.0,15.0,6.0,1.0,14.0,5.0,10.0,11.0,1.0,27.0,262.0,11.0,1.0,14.0,2205.0,15.0,58.0,148.0,1.0,10.0,12.0,4.0,468.0
702,6.0,27.0,14.0,3.0,4.0,0.0,3.0,2.0,1.0,88.0,46.0,10.0,5.0,23.0,3.0,21.0,33.0,119.0,34.0,17.0,5.0,1.0,2.0,23.0,10.0,59.0,18.0,14.0,18.0,23.0,5.0,10.0,11.0,31.0,3.0,233.0,9.0,297.0,8.0,4.0,4.0,24.0,2.0,1.0,11.0,6.0,3.0,4.0,4.0,41.0,0.0,11.0,4.0,5339.0,3.0,45.0,21.0,4.0,12.0,37.0,2.0,48.0
703,4.0,0.0,2.0,176.0,0.0,0.0,3.0,1.0,0.0,38.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,68.0,2.0,1.0,13.0,0.0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,57.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,0.0,16.0
705,1.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,15.0
709,44.0,5.0,131.0,53.0,35.0,22.0,3.0,8.0,2.0,731.0,7.0,137.0,51.0,83.0,486.0,12.0,169.0,10.0,40.0,26.0,38.0,4.0,4.0,16.0,14.0,9.0,10.0,8.0,6.0,3.0,29.0,11.0,1839.0,4.0,29.0,4547.0,7.0,8.0,15.0,7.0,7.0,51.0,12.0,63.0,41.0,411.0,712.0,455.0,9.0,27.0,83.0,26.0,318.0,4.0,10.0,9.0,12.0,24.0,12.0,8.0,6.0,18.0
711,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
715,4.0,7.0,0.0,4.0,0.0,0.0,0.0,272.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,9.0,6.0,0.0,6.0,2.0,3.0,2.0,2.0,3.0,0.0,11.0,5.0,4.0,6.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,11.0,0.0,2.0,2.0,6.0,2.0,11.0,0.0,15.0
717,423.0,61.0,1767.0,64.0,37.0,1050.0,15.0,8.0,144.0,87.0,7.0,23.0,433.0,8.0,202.0,25.0,47.0,15.0,298.0,475.0,80.0,23.0,24.0,76.0,33.0,13.0,34.0,14.0,3.0,12.0,83.0,12.0,80.0,107.0,203.0,615.0,98.0,305.0,12.0,11.0,33.0,24.0,55.0,359.0,14.0,271.0,14.0,702.0,47.0,21.0,14.0,52.0,70.0,300.0,9.0,16.0,94.0,3.0,25.0,2.0,304.0,85.0
721,5.0,2.0,307.0,4.0,3.0,12.0,3.0,12.0,1.0,1008.0,5.0,2.0,4.0,5.0,0.0,9.0,1.0,280.0,2.0,3.0,10.0,5.0,4.0,9.0,86.0,19.0,4.0,7.0,1.0,19.0,3.0,12.0,53.0,6.0,3.0,275.0,3.0,22.0,14.0,5.0,6.0,11.0,3.0,7.0,0.0,5.0,1.0,5.0,5.0,4.0,4.0,0.0,5.0,65.0,3.0,5.0,50.0,0.0,10.0,0.0,0.0,759.0
724,8.0,34.0,2.0,1.0,2.0,3.0,47.0,8.0,2.0,22.0,2.0,5.0,2.0,1.0,6.0,4.0,1.0,4.0,3.0,8.0,10.0,1.0,25.0,6.0,12.0,18.0,20.0,4.0,15.0,2.0,3.0,44.0,10.0,5.0,2.0,84.0,31.0,20.0,17.0,3.0,7.0,5.0,2.0,5.0,33.0,6.0,6.0,9.0,1.0,23.0,5.0,3.0,4.0,24.0,1.0,1.0,3.0,8.0,19.0,20.0,5.0,63.0
727,31.0,20.0,119.0,21.0,11.0,24.0,6.0,15.0,10.0,179.0,2201.0,4.0,73.0,14.0,12.0,5.0,61.0,62.0,60.0,3.0,54.0,9.0,6.0,97.0,754.0,55.0,30.0,12.0,18.0,20.0,13.0,7.0,36.0,12.0,42.0,21.0,16.0,21.0,974.0,12.0,12.0,59.0,8.0,21.0,17.0,15.0,15.0,67.0,3.0,9.0,48.0,17.0,121.0,38.0,12.0,19.0,357.0,139.0,17.0,1790.0,6.0,27.0
729,71.0,127.0,1670.0,112.0,1509.0,5943.0,220.0,308.0,114.0,2599.0,192.0,144.0,2665.0,329.0,16988.0,83.0,152.0,687.0,2622.0,1150.0,368.0,2490.0,235.0,1283.0,165.0,156.0,718.0,384.0,136.0,106.0,509.0,342.0,121.0,218.0,1056.0,976.0,659.0,8741.0,806.0,212.0,82.0,4138.0,846.0,2117.0,17106.0,311.0,102.0,2627.0,278.0,341.0,219.0,269.0,3784.0,3618.0,703.0,86.0,353.0,3168.0,862.0,109.0,320.0,910.0
731,9.0,9.0,9.0,1.0,6.0,31.0,1.0,54.0,11.0,1204.0,3.0,4.0,17.0,10.0,1.0,7.0,1.0,133.0,8.0,26.0,4.0,5.0,2.0,31.0,24.0,27.0,8.0,69.0,7.0,9.0,0.0,16.0,6.0,1.0,1.0,181.0,0.0,1484.0,11.0,14.0,13.0,10.0,0.0,20.0,1.0,10.0,1.0,4.0,0.0,81.0,2.0,7.0,1.0,171.0,30.0,2.0,31.0,2.0,10.0,3.0,1.0,3195.0
732,3.0,4.0,33.0,0.0,1.0,1.0,2.0,2.0,2.0,400.0,14.0,0.0,3.0,5.0,8.0,5.0,2.0,31.0,6.0,5.0,5.0,0.0,1.0,3.0,3.0,15.0,5.0,11.0,2.0,3.0,0.0,5.0,3.0,11.0,0.0,7.0,2.0,3.0,2.0,4.0,12.0,8.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,325.0,0.0,2.0,0.0,1157.0,1.0,10.0,4.0,1.0,3.0,7.0,1.0,24.0
