strain_id,A_MTX_Metformin.RET2_SNA3,A_MTX_Metformin.HNM1_RBD2,A_MTX_Metformin.GTR1_SLM4,A_MTX_Metformin.ERG11_ORM2,A_MTX_Metformin.ERV25_ERG5,A_MTX_Metformin.SSH1_PIS1,A_MTX_Metformin.ADE17_PGM2,A_MTX_Metformin.FMP45_HNM1,A_MTX_Metformin.TPO1_TCB2,A_MTX_Metformin.HUG1_ADE17,A_MTX_Metformin.FMP45_MID2,A_MTX_Metformin.HNM1_TPO2,A_MTX_Metformin.ERG11_ERG5,A_MTX_Metformin.SSH1_ORM2,A_MTX_Metformin.FMP45_MEP1,A_MTX_Metformin.RET2_EMP70,A_MTX_Metformin.ERG11_MID2,A_MTX_Metformin.ERG11_TPO4,A_MTX_Metformin.ALO1_ADE17,A_MTX_Metformin.TPO1_TPO2,A_MTX_Metformin.SNA4_GTR2,A_MTX_Metformin.SSH1_ERV25,A_MTX_Metformin.HNM1_MID2,A_MTX_Metformin.PMC1_CTR2,A_MTX_Metformin.ERG11_ACF2,A_MTX_Metformin.SRO9_GIS2,A_MTX_Metformin.HNM1_ERG11,A_MTX_Metformin.PLM2_SNA3,A_MTX_Metformin.HNM1_TPO4,A_MTX_Metformin.ERG11_HYR1,A_MTX_Metformin.MID2_PIN2,A_MTX_Metformin.noPPI_reference,A_MTX_Metformin.ERV25_UIP4,A_MTX_Metformin.ADE17_HYR1,A_MTX_Metformin.RET2_EMP47,A_MTX_Metformin.MID2_WSC2,A_MTX_Metformin.DHH1_LSM3,A_MTX_Metformin.SRO9_DHH1,A_MTX_Metformin.SSH1_ERG11,A_MTX_Metformin.ERV25_PIS1,A_MTX_Metformin.ERV25_ORM2,A_MTX_Metformin.HNM1_MAM33,A_MTX_Metformin.MID2_MAM33,A_MTX_Metformin.SNA4_VAC8,A_MTX_Metformin.MID2_TPO2,A_MTX_Metformin.ERG11_PIS1,A_MTX_Metformin.ALO1_HYR1,A_MTX_Metformin.ERV25_RBD2,A_MTX_Metformin.HUG1_ALO1,A_MTX_Metformin.PLM2_HNM1,A_MTX_Metformin.ADE17_GIS2,A_MTX_Metformin.SRO9_SGN1,A_MTX_Metformin.MID2_TPO4,A_MTX_Metformin.TPO1_MID2,A_MTX_Metformin.HNM1_TPO1,A_MTX_Metformin.ERG27_ACF2,A_MTX_Metformin.MID2_RSN1,A_MTX_Metformin.ALO1_UIP4,A_MTX_Metformin.PMC1_GTR2,A_MTX_Metformin.ERV25_EMP47,A_MTX_Metformin.HUG1_PGM2,A_MTX_Metformin.ERG11_ERV25
717,31.0,2013.0,65.0,185.0,203.0,291.0,42.0,353.0,889.0,969.0,229.0,2687.0,326.0,237.0,485.0,48.0,244.0,407.0,686.0,512.0,280.0,404.0,252.0,789.0,425.0,167.0,1107.0,1891.0,187.0,195.0,485.0,433.0,2124.0,54.0,23.0,937.0,241.0,564.0,618.0,311.0,166.0,493.0,479.0,14.0,246.0,215.0,731.0,883.0,1164.0,149.0,91.0,5122,231.0,1098.0,187.0,400.0,1345.0,1438.0,676.0,896.0,353.0,321.0
721,6.0,2.0,135.0,30.0,35.0,9.0,5.0,5.0,28.0,5.0,14.0,161.0,46.0,14.0,5.0,9.0,29.0,247.0,16.0,7.0,11.0,12.0,70.0,1.0,5.0,66.0,17.0,8.0,94.0,25.0,15.0,2.0,14.0,4.0,6.0,10.0,80.0,10.0,19.0,19.0,109.0,11.0,11.0,3.0,5.0,23.0,36.0,6.0,5.0,7.0,3.0,433,4.0,23.0,95.0,15.0,31.0,17.0,6.0,23.0,8.0,97.0
724,27.0,8.0,14.0,7.0,22.0,15.0,6.0,4.0,18.0,9.0,11.0,94.0,10.0,9.0,4.0,52.0,7.0,20.0,17.0,8.0,12.0,8.0,19.0,5.0,19.0,82.0,3.0,9.0,6.0,41.0,15.0,9.0,26.0,1.0,39.0,2.0,49.0,30.0,15.0,30.0,44.0,16.0,8.0,1.0,18.0,9.0,37.0,5.0,7.0,8.0,8.0,660,23.0,8.0,21.0,15.0,20.0,12.0,9.0,17.0,8.0,22.0
727,44.0,3147.0,5519.0,2438.0,1936.0,816.0,21032.0,527.0,2548.0,134.0,1443.0,4149.0,1176.0,1375.0,2478.0,93.0,919.0,3766.0,269.0,1652.0,593.0,1614.0,263.0,765.0,5849.0,1091.0,1433.0,112.0,1800.0,504.0,3155.0,773.0,1902.0,8575.0,56.0,115.0,102.0,2026.0,893.0,1380.0,1076.0,756.0,1401.0,112.0,901.0,730.0,8709.0,63.0,2630.0,485.0,247.0,6508,423.0,516.0,1048.0,1676.0,2204.0,1164.0,799.0,1522.0,1585.0,3189.0
729,34.0,56.0,49.0,197.0,713.0,3619.0,74.0,336.0,2168.0,5113.0,463.0,4917.0,346.0,1206.0,618.0,71.0,841.0,4150.0,69.0,1169.0,211.0,1320.0,131.0,137.0,2733.0,635.0,270.0,45.0,1280.0,411.0,3959.0,333.0,808.0,36.0,59.0,419.0,152.0,758.0,1163.0,767.0,187.0,1071.0,1369.0,27.0,673.0,267.0,312.0,58.0,1406.0,995.0,69.0,6667,324.0,1393.0,1293.0,641.0,2969.0,162.0,285.0,803.0,940.0,1272.0
731,24.0,57.0,101.0,5260.0,1987.0,110.0,51.0,64.0,321.0,46.0,115.0,317.0,9027.0,261.0,60.0,83.0,4508.0,10517.0,61.0,145.0,138.0,333.0,2297.0,116.0,41.0,6185.0,466.0,44.0,313.0,2946.0,670.0,28.0,370.0,46.0,85.0,87.0,1468.0,1333.0,450.0,310.0,5194.0,195.0,24.0,30.0,388.0,502.0,502.0,77.0,50.0,26.0,153.0,5453,2168.0,2603.0,327.0,33.0,1306.0,320.0,96.0,169.0,217.0,43107.0
732,4.0,13.0,20.0,209.0,216.0,13.0,22.0,3.0,4.0,1.0,11.0,896.0,2369.0,9.0,10.0,4.0,112.0,975.0,11.0,4.0,49.0,17.0,137.0,10.0,7.0,1332.0,22.0,5.0,70.0,495.0,36.0,1.0,103.0,9.0,7.0,13.0,84.0,166.0,51.0,63.0,33.0,56.0,5.0,10.0,32.0,210.0,47.0,2.0,4.0,5.0,32.0,6286,66.0,37.0,28.0,4.0,14.0,12.0,5.0,30.0,10.0,307.0
734,3.0,2.0,13.0,184.0,29.0,8.0,12.0,33.0,25.0,84.0,80.0,42.0,45.0,22.0,48.0,3.0,292.0,184.0,40.0,31.0,125.0,6.0,60.0,105.0,90.0,19.0,79.0,575.0,115.0,235.0,297.0,53.0,45.0,12.0,2.0,415.0,10.0,79.0,16.0,26.0,150.0,24.0,381.0,1.0,189.0,55.0,16.0,9.0,80.0,55.0,7.0,229,40.0,25.0,24.0,10.0,948.0,9.0,276.0,15.0,36.0,52.0
735,1.0,1.0,2.0,9.0,29.0,2.0,2.0,1.0,2.0,1.0,1.0,209.0,19.0,2.0,1.0,2.0,82.0,42.0,0.0,1.0,10.0,3.0,28.0,0.0,0.0,4.0,5.0,1.0,19.0,113.0,2.0,1.0,6.0,38.0,1.0,1.0,18.0,0.0,9.0,9.0,10.0,4.0,1.0,2.0,1.0,11.0,5.0,1.0,0.0,1.0,5.0,385,0.0,5.0,41.0,1.0,3.0,6.0,0.0,6.0,0.0,13.0
738,3.0,3.0,1.0,40.0,1.0,53.0,30.0,3.0,0.0,2.0,40.0,56.0,19.0,29.0,18.0,2.0,45.0,126.0,79.0,2.0,36.0,28.0,4.0,10.0,14.0,16.0,10.0,2.0,42.0,29.0,31.0,142.0,60.0,29.0,1.0,59.0,40.0,21.0,2.0,3.0,11.0,53.0,40.0,6.0,26.0,4.0,14.0,2.0,57.0,12.0,2.0,170,21.0,2.0,10.0,2.0,44.0,76.0,27.0,6.0,30.0,29.0
739,4.0,8.0,170.0,55.0,521.0,18.0,194.0,30.0,12.0,6.0,17.0,2139.0,289.0,26.0,125.0,4.0,174.0,172.0,23.0,59.0,247.0,104.0,546.0,5.0,8.0,74.0,104.0,12.0,254.0,348.0,53.0,53.0,72.0,24035.0,5.0,5.0,124.0,44.0,201.0,193.0,704.0,31.0,12.0,211.0,63.0,116.0,27.0,66.0,5.0,54.0,196.0,1349,46.0,16.0,349.0,9.0,66.0,12.0,6.0,12.0,6.0,164.0
740,22.0,13.0,36.0,48.0,13.0,20.0,5.0,10.0,3.0,8.0,21.0,38.0,26.0,32.0,5.0,34.0,22.0,23.0,6.0,14.0,14.0,12.0,3.0,14.0,8.0,42.0,6.0,4.0,16.0,35.0,19.0,9.0,25.0,6.0,29.0,0.0,23.0,21.0,15.0,53.0,39.0,35.0,6.0,4.0,7.0,3.0,22.0,6.0,5.0,7.0,8.0,260,20.0,29.0,20.0,6.0,110.0,33.0,17.0,22.0,9.0,117.0
741,25.0,10.0,60.0,203.0,118.0,28.0,27.0,17.0,56.0,21.0,70.0,282.0,11.0,41.0,18.0,23.0,21.0,339.0,67.0,21.0,18.0,33.0,38.0,67.0,252.0,140.0,28.0,49.0,42.0,49.0,183.0,402.0,1873.0,18.0,25.0,21.0,41.0,64.0,30.0,82.0,48.0,66.0,47.0,13.0,31.0,23.0,76.0,8.0,24.0,17.0,13.0,497,67.0,33.0,65.0,32.0,61.0,312.0,66.0,136.0,23.0,232.0
742,40.0,98.0,82.0,107.0,560.0,52.0,48.0,31.0,85.0,25.0,45.0,1142.0,289.0,83.0,15.0,32.0,191.0,791.0,65.0,65.0,79.0,86.0,169.0,39.0,52.0,460.0,177.0,56.0,552.0,263.0,141.0,65.0,139.0,50.0,52.0,37.0,252.0,139.0,197.0,146.0,156.0,101.0,65.0,194.0,59.0,198.0,135.0,39.0,27.0,69.0,58.0,2234,125.0,295.0,419.0,64.0,133.0,51.0,40.0,97.0,56.0,551.0
748,4.0,0.0,6.0,52.0,140.0,7.0,5.0,3.0,3.0,0.0,0.0,119.0,61.0,11.0,13.0,10.0,44.0,47.0,5.0,2.0,13.0,6.0,73.0,8.0,8.0,30.0,16.0,3.0,27.0,53.0,10.0,3.0,18.0,1.0,9.0,1.0,56.0,61.0,3.0,22.0,40.0,4.0,4.0,3.0,2.0,29.0,24.0,0.0,6.0,1.0,352.0,861,6.0,16.0,4.0,2.0,4.0,12.0,2.0,5.0,10.0,27.0
753,9.0,1.0,0.0,1.0,2.0,4.0,24.0,1.0,3.0,0.0,1.0,21.0,6.0,7.0,17.0,10.0,6.0,2.0,3.0,2.0,8.0,3.0,4.0,2.0,5.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,4.0,9.0,0.0,2.0,4.0,0.0,18.0,0.0,2.0,1.0,2.0,2.0,29.0,9.0,0.0,2.0,1.0,29.0,65,2.0,2.0,4.0,0.0,1.0,3.0,0.0,2.0,2.0,15.0
754,1.0,14.0,4.0,187.0,68.0,3.0,7.0,2.0,4.0,1.0,6.0,97.0,156.0,42.0,8.0,4.0,42.0,1.0,1.0,0.0,20.0,13.0,34.0,1.0,2.0,40.0,6.0,1.0,4.0,37.0,12.0,3.0,10.0,8.0,2.0,2.0,13.0,5.0,5.0,9.0,656.0,11.0,1.0,4.0,5.0,15.0,8.0,3.0,5.0,1.0,17.0,498,5.0,1.0,7.0,0.0,5.0,6.0,2.0,2.0,3.0,97.0
755,1.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,49.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,19,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
756,68024.0,1608.0,94.0,1034.0,557.0,889.0,45.0,803.0,1460.0,548.0,700.0,1263.0,692.0,951.0,928.0,84041.0,1424.0,1101.0,238.0,842.0,424.0,991.0,442.0,578.0,701.0,614.0,579.0,336.0,175.0,2194.0,1304.0,432.0,1518.0,20.0,92568.0,44.0,93.0,1044.0,1152.0,915.0,743.0,312.0,447.0,18.0,391.0,701.0,2861.0,60.0,830.0,977.0,357.0,7006,208.0,1113.0,160.0,686.0,938.0,740.0,596.0,626.0,656.0,1102.0
760,104.0,76.0,143.0,1431.0,472.0,1356.0,205.0,1916.0,2527.0,1372.0,3444.0,5832.0,689.0,1185.0,1986.0,147.0,911.0,582.0,2506.0,1292.0,2147.0,1451.0,502.0,3943.0,1061.0,685.0,1602.0,618.0,233.0,304.0,17208.0,801.0,3683.0,106.0,176.0,10294.0,1521.0,1765.0,750.0,4529.0,954.0,202.0,3009.0,84.0,2403.0,856.0,10377.0,8263.0,7024.0,334.0,10819.0,8636,3597.0,2420.0,454.0,1557.0,7552.0,2149.0,2554.0,529.0,2632.0,899.0
77,4.0,0.0,11.0,109.0,10.0,9.0,4.0,73.0,5.0,26.0,132.0,17.0,41.0,31.0,30.0,1.0,281.0,400.0,36.0,1.0,5.0,212.0,82.0,11.0,3.0,172.0,87.0,1015.0,4.0,246.0,142.0,89.0,257.0,168.0,6.0,6.0,3.0,116.0,146.0,25.0,15.0,60.0,5.0,5.0,12.0,10.0,1534.0,1.0,22.0,118.0,2.0,239,91.0,0.0,11.0,66.0,806.0,48.0,2.0,10.0,134.0,59.0
772,7.0,0.0,4.0,5.0,30.0,8.0,3.0,7.0,57.0,18.0,254.0,30.0,8.0,67.0,19.0,25.0,30.0,3.0,101.0,75.0,26.0,45.0,17.0,50.0,2.0,31.0,28.0,6.0,80.0,8.0,892.0,142.0,418.0,15.0,10.0,2.0,27.0,71.0,32.0,10.0,23.0,29.0,68.0,3.0,73.0,4.0,492.0,12.0,263.0,72.0,3.0,260,10.0,81.0,17.0,42.0,105.0,116.0,147.0,100.0,190.0,17.0
775,2.0,7.0,17.0,98.0,179.0,15.0,4.0,2.0,7.0,11.0,12.0,253.0,360.0,10.0,5.0,3.0,105.0,271.0,7.0,5.0,27.0,91.0,207.0,13.0,14.0,682.0,25.0,3.0,40.0,163.0,28.0,3.0,95.0,17.0,10.0,6.0,16.0,296.0,34.0,34.0,356.0,20.0,11.0,130.0,31.0,25.0,24.0,4.0,7.0,2.0,14.0,2174,46.0,24.0,36.0,5.0,30.0,21.0,14.0,21.0,12.0,139.0
778,14.0,2.0,4353.0,291.0,181.0,8.0,10.0,62.0,430.0,296.0,312.0,728.0,81.0,141.0,68.0,16.0,495.0,113.0,243.0,176.0,169.0,184.0,280.0,394.0,108.0,307.0,161.0,30.0,529.0,177.0,660.0,73.0,1163.0,62.0,3.0,12.0,200.0,57.0,183.0,29.0,190.0,106.0,246.0,1.0,206.0,217.0,956.0,10.0,1008.0,223.0,23.0,305,94.0,406.0,313.0,327.0,1226.0,643.0,586.0,130.0,568.0,143.0
782,1.0,1.0,13.0,69.0,105.0,4.0,2.0,1.0,0.0,0.0,5.0,65.0,124.0,4.0,0.0,1.0,57.0,906.0,5.0,1.0,15.0,24.0,216.0,1.0,2.0,41.0,3.0,3.0,11.0,12.0,22.0,1.0,15.0,2.0,1.0,2.0,38.0,21.0,10.0,21.0,52.0,10.0,3.0,0.0,6.0,25.0,14.0,2.0,5.0,4.0,7.0,100,63.0,14.0,9.0,3.0,8.0,19.0,9.0,16.0,2.0,151.0
783,13.0,1407.0,23.0,201.0,192.0,24.0,45.0,178.0,237.0,4.0,141.0,18.0,969.0,18.0,132.0,13.0,519.0,588.0,6.0,166.0,85.0,321.0,102.0,34.0,584.0,414.0,269.0,5.0,266.0,321.0,681.0,626.0,67.0,33.0,31.0,11.0,102.0,135.0,98.0,64.0,181.0,298.0,4.0,33.0,15.0,946.0,120.0,1.0,21.0,44.0,6130.0,2487,11.0,935.0,236.0,78.0,110.0,114.0,58.0,29.0,214.0,364.0
790,10.0,12.0,529.0,74.0,143.0,17.0,11.0,20.0,25.0,8.0,38.0,195.0,101.0,35.0,11.0,28.0,55.0,323.0,28.0,18.0,22.0,41.0,119.0,19.0,21.0,52.0,49.0,24.0,112.0,118.0,86.0,14.0,53.0,331.0,19.0,19.0,27.0,22.0,23.0,52.0,223.0,56.0,23.0,10.0,18.0,34.0,47.0,22.0,19.0,20.0,26.0,546,46.0,49.0,248.0,15.0,54.0,30.0,15.0,39.0,36.0,66.0
791,16.0,14.0,24.0,55.0,73.0,20.0,22.0,14.0,30.0,9.0,26.0,257.0,53.0,13.0,10.0,18.0,22.0,59.0,29.0,38.0,12.0,16.0,8.0,9.0,18.0,18.0,21.0,24.0,46.0,39.0,33.0,23.0,47.0,15.0,13.0,11.0,40.0,43.0,24.0,40.0,184.0,50.0,20.0,7.0,13.0,28.0,45.0,33.0,5.0,27.0,6.0,619,28.0,15.0,101.0,13.0,41.0,20.0,12.0,26.0,11.0,34.0
795,97.0,88.0,4069.0,8780.0,6769.0,299.0,181.0,157.0,159.0,59.0,308.0,11612.0,16610.0,352.0,118.0,68.0,5997.0,30972.0,218.0,98.0,526.0,2012.0,6854.0,112.0,651.0,4483.0,2355.0,231.0,4995.0,9337.0,645.0,91.0,476.0,110.0,169.0,74.0,689.0,2639.0,1705.0,891.0,15532.0,556.0,75.0,104.0,806.0,7289.0,692.0,125.0,94.0,113.0,238.0,28416,1476.0,875.0,1039.0,92.0,535.0,492.0,95.0,673.0,28.0,9603.0
798,5.0,6.0,31.0,364.0,109.0,6.0,13.0,3.0,12.0,6.0,6.0,147.0,1465.0,12.0,11.0,9.0,195.0,1340.0,12.0,7.0,60.0,84.0,80.0,14.0,24.0,347.0,21.0,5.0,25.0,1378.0,124.0,4.0,247.0,6.0,13.0,71.0,300.0,369.0,112.0,63.0,198.0,38.0,9.0,12.0,45.0,96.0,95.0,6.0,13.0,2.0,33.0,6944,91.0,27.0,190.0,11.0,97.0,60.0,11.0,59.0,25.0,151.0
800,1.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,4.0,1.0,3.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,6.0,24,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,6.0
801,1.0,55.0,2.0,2.0,10.0,7.0,4.0,3.0,5.0,1.0,0.0,8.0,2.0,4.0,5.0,1.0,14.0,4.0,3.0,4.0,14.0,3.0,1.0,2.0,17.0,6.0,5.0,57.0,14.0,2.0,64.0,15.0,1.0,0.0,1.0,38.0,5.0,0.0,5.0,4.0,4.0,11.0,24.0,0.0,30.0,2.0,2.0,0.0,0.0,7.0,1.0,56,10.0,6.0,6.0,0.0,96.0,1.0,3.0,3.0,0.0,9.0
804,5.0,772.0,12.0,123.0,26.0,99.0,26.0,32.0,7.0,10.0,26.0,3618.0,129.0,39.0,340.0,3.0,261.0,1317.0,24.0,8.0,75.0,456.0,14.0,48.0,819.0,139.0,141.0,15.0,76.0,85.0,11.0,357.0,174.0,52.0,7.0,6.0,411.0,119.0,341.0,33.0,46.0,214.0,53.0,3.0,120.0,185.0,17.0,2.0,556.0,47.0,15.0,1242,18.0,13.0,26.0,48.0,139.0,263.0,187.0,331.0,447.0,28.0
805,1.0,4.0,12.0,21.0,58.0,89.0,10.0,89.0,154.0,6.0,334.0,60.0,236.0,222.0,102.0,9.0,22.0,426.0,19.0,101.0,9.0,71.0,472.0,65.0,57.0,19.0,166.0,7.0,78.0,30.0,778.0,195.0,108.0,5.0,5.0,33.0,260.0,300.0,193.0,8.0,45.0,96.0,190.0,7.0,82.0,73.0,13.0,6.0,211.0,34.0,8.0,500,61.0,429.0,11.0,7.0,531.0,219.0,83.0,11.0,146.0,34.0
807,2.0,1.0,3.0,94.0,8.0,2.0,3.0,1.0,0.0,0.0,1.0,12.0,18.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,11.0,1.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,9.0,5.0,4.0,105.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,760,0.0,0.0,13.0,1.0,2.0,2.0,0.0,3.0,1.0,47.0
808,6.0,5.0,88.0,88.0,45.0,32.0,11.0,8.0,14.0,4.0,16.0,112.0,66.0,9.0,11.0,6.0,53.0,361.0,17.0,7.0,15.0,15.0,18.0,29.0,10.0,31.0,7.0,19.0,11.0,28.0,26.0,7.0,20.0,5.0,38.0,13.0,17.0,49.0,5.0,79.0,55.0,29.0,14.0,2.0,12.0,20.0,20.0,4.0,9.0,13.0,27.0,382,9.0,13.0,22.0,3.0,32.0,9.0,7.0,26.0,7.0,93.0
809,113.0,8.0,62.0,466.0,165.0,50.0,50.0,85.0,273.0,38.0,144.0,3805.0,124.0,223.0,270.0,233.0,515.0,1680.0,95.0,230.0,278.0,254.0,193.0,87.0,380.0,327.0,216.0,34.0,354.0,106.0,707.0,110.0,349.0,273.0,193.0,126.0,100.0,539.0,267.0,105.0,191.0,256.0,157.0,1267.0,105.0,127.0,143.0,13.0,123.0,229.0,70.0,5954,90.0,250.0,423.0,228.0,640.0,172.0,128.0,497.0,126.0,280.0
811,8.0,696.0,24.0,51.0,18.0,223.0,72.0,7.0,22.0,5.0,13.0,4259.0,22.0,15.0,8.0,11.0,14.0,18.0,18.0,3.0,57.0,42.0,5.0,5.0,9.0,20.0,19.0,22.0,225.0,26.0,23.0,231.0,21.0,38.0,17.0,15.0,16.0,13.0,56.0,56.0,31.0,557.0,21.0,2.0,6.0,5.0,40.0,2.0,9.0,28.0,21.0,326,11.0,44.0,128.0,193.0,17.0,2.0,53.0,19.0,6.0,28.0
812,3.0,0.0,6.0,2.0,14.0,1.0,19.0,2.0,1.0,1.0,0.0,19.0,16.0,6.0,1.0,0.0,0.0,28.0,1.0,1.0,6.0,2.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,11.0,4.0,21.0,1.0,0.0,2.0,20.0,2.0,3.0,6.0,11.0,6.0,3.0,2.0,1.0,0.0,6.0,1.0,2.0,3.0,5.0,70,2.0,0.0,6.0,0.0,5.0,3.0,2.0,2.0,5.0,16.0
813,10.0,22.0,69.0,101.0,80.0,39.0,71.0,37.0,28.0,25.0,33.0,310.0,499.0,63.0,42.0,38.0,49.0,447.0,73.0,9.0,116.0,55.0,99.0,42.0,60.0,109.0,43.0,28.0,58.0,85.0,132.0,20.0,104.0,25.0,19.0,19.0,121.0,75.0,44.0,147.0,109.0,108.0,42.0,50.0,40.0,150.0,142.0,17.0,38.0,16.0,68.0,2037,50.0,25.0,100.0,39.0,169.0,83.0,37.0,89.0,44.0,575.0
819,3.0,4.0,1174.0,62.0,212.0,7.0,10.0,4.0,5.0,12.0,14.0,59.0,377.0,11.0,10.0,3.0,151.0,44.0,12.0,1.0,22.0,28.0,299.0,1.0,7.0,216.0,85.0,5.0,90.0,35.0,25.0,2.0,31.0,29.0,2.0,4.0,162.0,28.0,41.0,17.0,128.0,16.0,8.0,6.0,10.0,134.0,23.0,0.0,6.0,6.0,12.0,1976,116.0,146.0,30.0,5.0,21.0,9.0,7.0,22.0,12.0,285.0
823,7.0,14.0,33.0,66.0,75.0,20.0,20.0,14.0,10.0,11.0,22.0,232.0,461.0,24.0,20.0,16.0,35.0,98.0,29.0,8.0,33.0,29.0,127.0,23.0,24.0,18.0,21.0,20.0,12.0,74.0,55.0,15.0,102.0,11.0,17.0,13.0,49.0,25.0,25.0,97.0,55.0,46.0,22.0,14.0,12.0,16.0,118.0,8.0,13.0,9.0,22.0,909,93.0,12.0,60.0,14.0,58.0,48.0,21.0,48.0,13.0,209.0
833,9.0,4.0,18.0,205.0,29.0,25.0,89.0,11.0,49.0,17.0,14.0,261.0,165.0,460.0,65.0,14.0,13.0,200.0,21.0,23.0,227.0,12.0,12.0,55.0,17.0,45.0,10.0,7.0,5.0,112.0,32.0,252.0,71.0,31.0,7.0,7.0,73.0,36.0,135.0,71.0,46.0,51.0,17.0,53.0,10.0,64.0,72.0,7.0,367.0,7.0,85.0,1667,28.0,116.0,40.0,21.0,80.0,20.0,14.0,30.0,351.0,57.0
837,21.0,11.0,137.0,286.0,97.0,607.0,21.0,79.0,97.0,25.0,368.0,139.0,244.0,111.0,76.0,40.0,297.0,783.0,35.0,52.0,91.0,145.0,69.0,90.0,167.0,148.0,80.0,29.0,348.0,266.0,808.0,111.0,360.0,10.0,28.0,82.0,84.0,168.0,138.0,64.0,294.0,143.0,231.0,7.0,171.0,123.0,1502.0,28.0,349.0,247.0,15.0,2396,93.0,121.0,73.0,221.0,387.0,69.0,79.0,107.0,151.0,1245.0
838,1022.0,14579.0,48904.0,58295.0,66848.0,30750.0,2132.0,35474.0,20826.0,1698.0,48431.0,140789.0,29413.0,29405.0,21461.0,1723.0,43800.0,50160.0,73025.0,5973.0,13437.0,31006.0,23185.0,17869.0,64565.0,10186.0,43580.0,4176.0,30135.0,15231.0,97409.0,9575.0,29901.0,1548.0,1804.0,21829.0,15091.0,15524.0,19751.0,131679.0,54516.0,43011.0,58553.0,5056.0,16686.0,26234.0,91731.0,2003.0,32931.0,48088.0,2698.0,230247,21033.0,21435.0,8025.0,46806.0,154069.0,46214.0,30958.0,14155.0,21559.0,35893.0
839,11.0,4.0,59.0,114.0,80.0,21.0,16.0,14.0,18.0,11.0,15.0,191.0,19.0,21.0,14.0,19.0,36.0,23.0,25.0,9.0,32.0,18.0,23.0,14.0,37.0,149.0,14.0,21.0,9.0,133.0,43.0,12.0,57.0,11.0,11.0,20.0,38.0,51.0,40.0,47.0,48.0,36.0,20.0,8.0,8.0,22.0,65.0,5.0,27.0,11.0,3.0,1280,35.0,34.0,23.0,17.0,52.0,30.0,20.0,54.0,31.0,93.0
841,5.0,27.0,13.0,139.0,84.0,231.0,59.0,91.0,44.0,4.0,63.0,72.0,43.0,218.0,35.0,8.0,101.0,49.0,3377.0,67.0,109.0,200.0,20.0,114.0,578.0,71.0,67.0,790.0,47.0,25.0,815.0,80.0,1324.0,18.0,3.0,699.0,85.0,365.0,251.0,23.0,312.0,95.0,584.0,8.0,131.0,113.0,52.0,1604.0,43.0,20.0,1091.0,666,109.0,62.0,331.0,19.0,1168.0,615.0,273.0,244.0,13.0,57.0
842,22.0,10.0,36.0,585.0,107.0,1000.0,69.0,530.0,1688.0,100.0,506.0,707.0,357.0,2861.0,1128.0,56.0,228.0,453.0,6950.0,1316.0,583.0,389.0,345.0,848.0,2962.0,335.0,813.0,58.0,272.0,181.0,1761.0,588.0,998.0,19.0,33.0,280.0,480.0,738.0,204.0,47.0,464.0,252.0,286.0,28.0,175.0,463.0,2712.0,28.0,1613.0,868.0,31.0,975,105.0,852.0,116.0,768.0,1260.0,1153.0,973.0,576.0,1159.0,790.0
843,15.0,7.0,24.0,712.0,184.0,24.0,26.0,10.0,15.0,12.0,17.0,343.0,775.0,23.0,18.0,20.0,190.0,711.0,29.0,16.0,76.0,48.0,66.0,13.0,13.0,485.0,15.0,11.0,20.0,2011.0,78.0,12.0,162.0,9.0,25.0,32.0,127.0,496.0,61.0,72.0,342.0,72.0,18.0,29.0,56.0,146.0,90.0,7.0,19.0,8.0,35.0,5900,73.0,19.0,48.0,28.0,49.0,49.0,21.0,72.0,31.0,1159.0
850,2.0,3.0,22.0,340.0,711.0,17.0,18.0,9.0,18.0,8.0,9.0,1696.0,1155.0,17.0,7.0,11.0,559.0,4227.0,18.0,11.0,34.0,99.0,287.0,10.0,4.0,442.0,62.0,10.0,637.0,1005.0,39.0,7.0,45.0,9.0,17.0,7.0,229.0,68.0,276.0,70.0,148.0,37.0,11.0,50.0,19.0,284.0,43.0,2.0,5.0,7.0,21.0,2634,22.0,40.0,520.0,6.0,32.0,69.0,8.0,80.0,9.0,3003.0
