PPI_1,PPI_2
SNQ2:TPO1,TPO1:TCB2
SNQ2:TPO1,TPO2:TPO1
SNQ2:TPO1,TPO1:MID2
FMP45:SLM1,FMP45:MID2
MUP1:TPO1,TPO1:TCB2
MUP1:TPO1,TPO2:TPO1
MUP1:TPO1,TPO1:MID2
SWP1:UIP4,UIP4:ALO1
SWP1:UIP4,ERV25:UIP4
DHH1:PBP1,DHH1:LSM3
DHH1:PBP1,DHH1:SRO9
ERG11:SIS2,ERG5:ERG11
ERG11:SIS2,ERV25:ERG11
ERG11:SIS2,ERG11:ACF2
ERG11:SIS2,ERG11:SSH1
ERG11:SIS2,ERG11:ORM2
ERG11:SIS2,ERG11:TPO4
ERG11:SIS2,ERG11:HYR1
HNM1:MID2,WSC2:MID2
HNM1:MID2,HNM1:PDR5
HNM1:MID2,DNF2:MID2
HNM1:MID2,HNM1:YVH1
HNM1:MID2,SMI1:MID2
HNM1:MID2,MID2:LSP1
HNM1:MID2,HNM1:SWP1
HNM1:MID2,QDR2:MID2
HNM1:MID2,HNM1:YJU3
HNM1:MID2,RIM1:HNM1
HNM1:MID2,HNM1:MEP1
HNM1:MID2,HNM1:MSC3
HNM1:MID2,MAM33:MID2
HNM1:MID2,HNM1:YLR326W
HNM1:MID2,VHT1:MID2
HNM1:MID2,YOR1:MID2
HNM1:MID2,DOP1:HNM1
HNM1:MID2,PST2:HNM1
HNM1:MID2,GIN4:MID2
HNM1:MID2,HNM1:WSC2
HNM1:MID2,GPX2:HNM1
HNM1:MID2,FLC2:HNM1
HNM1:MID2,HXT1:MID2
HNM1:MID2,HNM1:SMI1
HNM1:MID2,HNM1:FLC1
HNM1:MID2,HNM1:LSP1
HNM1:MID2,FPS1:MID2
HNM1:MID2,HNM1:QDR2
HNM1:MID2,MID2:PPZ1
HNM1:MID2,YGL108C:MID2
HNM1:MID2,MID2:PDR12
HNM1:MID2,MID2:DYN3
HNM1:MID2,MID2:LCB1
HNM1:MID2,MUP1:MID2
HNM1:MID2,MAM33:HNM1
HNM1:MID2,SDS23:MID2
HNM1:MID2,MID2:TCB3
HNM1:MID2,MID2:RTS1
HNM1:MID2,OLE1:MID2
HNM1:MID2,HNM1:VHT1
HNM1:MID2,HNM1:YOR1
HNM1:MID2,SLM1:MID2
HNM1:MID2,PLM2:HNM1
HNM1:MID2,HNM1:HXT5
HNM1:MID2,HNM1:HXT1
HNM1:MID2,HNM1:HXT2
HNM1:MID2,HNM1:PPZ1
HNM1:MID2,HNM1:YGL108C
HNM1:MID2,HNM1:YMR010W
HNM1:MID2,HNM1:PDR12
HNM1:MID2,SYP1:MID2
HNM1:MID2,HNM1:YLR413W
HNM1:MID2,FMP45:MID2
HNM1:MID2,BBC1:MID2
HNM1:MID2,SNQ2:HNM1
HNM1:MID2,HNM1:MUP1
HNM1:MID2,SDS23:HNM1
HNM1:MID2,HNM1:TCB3
HNM1:MID2,MID2:MYO5
HNM1:MID2,FTR1:MID2
HNM1:MID2,TPO1:MID2
HNM1:MID2,HNM1:SLM1
ITR1:PLM2,PLM2:HNM1
ITR1:PLM2,PLM2:SNA3
SNA3:VPS66,SNA3:RET2
SNA3:VPS66,PLM2:SNA3
GAR1:GIS2,GIS2:SRO9
ERP1:UIP4,UIP4:ALO1
ERP1:UIP4,ERV25:UIP4
WSC2:MID2,DNF2:MID2
WSC2:MID2,SMI1:MID2
WSC2:MID2,MID2:LSP1
WSC2:MID2,QDR2:MID2
WSC2:MID2,MAM33:MID2
WSC2:MID2,VHT1:MID2
WSC2:MID2,YOR1:MID2
WSC2:MID2,PST2:WSC2
WSC2:MID2,GIN4:MID2
WSC2:MID2,HNM1:WSC2
WSC2:MID2,FLC2:WSC2
WSC2:MID2,HXT1:MID2
WSC2:MID2,FPS1:MID2
WSC2:MID2,MID2:PPZ1
WSC2:MID2,YGL108C:MID2
WSC2:MID2,MID2:PDR12
WSC2:MID2,MID2:DYN3
WSC2:MID2,MID2:LCB1
WSC2:MID2,MUP1:MID2
WSC2:MID2,SDS23:MID2
WSC2:MID2,MID2:TCB3
WSC2:MID2,MID2:RTS1
WSC2:MID2,OLE1:MID2
WSC2:MID2,SLM1:MID2
WSC2:MID2,ROM2:WSC2
WSC2:MID2,PLM2:WSC2
WSC2:MID2,YGL108C:WSC2
WSC2:MID2,WSC2:PDR12
WSC2:MID2,SYP1:MID2
WSC2:MID2,FMP45:MID2
WSC2:MID2,BBC1:MID2
WSC2:MID2,MUP1:WSC2
WSC2:MID2,MID2:MYO5
WSC2:MID2,TCB3:WSC2
WSC2:MID2,FTR1:MID2
WSC2:MID2,TPO1:MID2
ORM2:ERP4,ORM2:SSH1
ORM2:ERP4,ERG11:ORM2
SLC1:SNA3,SNA3:RET2
SLC1:SNA3,PLM2:SNA3
SUR2:ORM2,ORM2:SSH1
SUR2:ORM2,ERG11:ORM2
MCR1:ALO1,HYR1:ALO1
MCR1:ALO1,UIP4:ALO1
MCR1:ALO1,ALO1:HUG1
EBP2:GIS2,GIS2:SRO9
GTT1:SNA3,SNA3:RET2
GTT1:SNA3,PLM2:SNA3
TSC10:SNA3,SNA3:RET2
TSC10:SNA3,PLM2:SNA3
TPO1:TCB3,TPO1:TCB2
TPO1:TCB3,TPO2:TPO1
TPO1:TCB3,TPO1:MID2
DHH1:MPT5,DHH1:LSM3
DHH1:MPT5,DHH1:SRO9
GTT1:ALO1,HYR1:ALO1
GTT1:ALO1,UIP4:ALO1
GTT1:ALO1,ALO1:HUG1
YOR1:TPO4,ERG11:TPO4
HYR1:ALO1,SSL2:ALO1
HYR1:ALO1,MSP1:ALO1
HYR1:ALO1,GRE3:ALO1
HYR1:ALO1,FUN14:ALO1
HYR1:ALO1,HYR1:ADE17
HYR1:ALO1,HYR1:PDR12
HYR1:ALO1,ALO1:TOM70
HYR1:ALO1,TOM20:ALO1
HYR1:ALO1,ALO1:ADE4
HYR1:ALO1,PCK1:ALO1
HYR1:ALO1,DNM1:ALO1
HYR1:ALO1,ALO1:SIS1
HYR1:ALO1,YGR012W:ALO1
HYR1:ALO1,UIP4:ALO1
HYR1:ALO1,HYR1:TPO3
HYR1:ALO1,ALO1:HUG1
HYR1:ALO1,QCR9:ALO1
HYR1:ALO1,YDR381C-A:ALO1
HYR1:ALO1,FMP45:HYR1
HYR1:ALO1,ALO1:LSP1
HYR1:ALO1,YPT1:ALO1
HYR1:ALO1,YBL039W-A:HYR1
HYR1:ALO1,RFS1:HYR1
HYR1:ALO1,INO1:ALO1
HYR1:ALO1,ERG11:HYR1
HYR1:ALO1,FAA3:ALO1
HYR1:ALO1,ARF1:ALO1
ADE17:SNC2,HYR1:ADE17
ADE17:SNC2,HUG1:ADE17
ERG5:ERG11,ERG11:PKR1
ERG5:ERG11,ERG11:HXT1
ERG5:ERG11,VMA21:ERG11
ERG5:ERG11,ERG11:PPZ1
ERG5:ERG11,ERV25:ERG11
ERG5:ERG11,ERG11:NDI1
ERG5:ERG11,ERG11:OSH6
ERG5:ERG11,ERG11:LAC1
ERG5:ERG11,RPB5:ERG5
ERG5:ERG11,SUR2:ERG11
ERG5:ERG11,OLE1:ERG11
ERG5:ERG11,ERG11:ACF2
ERG5:ERG11,EHT1:ERG11
ERG5:ERG11,ERG11:SSH1
ERG5:ERG11,CHO2:ERG11
ERG5:ERG11,ERG11:SPC1
ERG5:ERG11,ERG11:EPT1
ERG5:ERG11,PHO88:ERG11
ERG5:ERG11,ERP1:ERG5
ERG5:ERG11,ERG11:SOP4
ERG5:ERG11,ERG11:ORM2
ERG5:ERG11,AYT1:ERG5
ERG5:ERG11,GPI17:ERG11
ERG5:ERG11,ERG11:KES1
ERG5:ERG11,ERG11:SCS7
ERG5:ERG11,ERG11:SPC2
ERG5:ERG11,SHR3:ERG11
ERG5:ERG11,ERG5:PIS1
ERG5:ERG11,COS4:ERG11
ERG5:ERG11,ERG11:SEC62
ERG5:ERG11,SHU1:ERG11
ERG5:ERG11,ERG11:CPT1
ERG5:ERG11,ERG11:SEY1
ERG5:ERG11,ERG11:TPO4
ERG5:ERG11,SLC1:ERG11
ERG5:ERG11,ERG11:GTT1
ERG5:ERG11,ERG11:VHS3
ERG5:ERG11,ERG11:HYR1
ERG5:ERG11,ERG11:ILM1
ERG5:ERG11,ERG11:STE24
ERG5:ERG11,ERG11:PHO86
CBR1:ERV25,ERV25:ERG11
CBR1:ERV25,ERV25:RBD2
CBR1:ERV25,EMP47:ERV25
CBR1:ERV25,ERV25:UIP4
CBR1:ERV25,PIS1:ERV25
ERG11:PKR1,ERV25:ERG11
ERG11:PKR1,ERG11:ACF2
ERG11:PKR1,ERG11:SSH1
ERG11:PKR1,ERG11:ORM2
ERG11:PKR1,ERG11:TPO4
ERG11:PKR1,ERG11:HYR1
ACB1:ADE17,HYR1:ADE17
ACB1:ADE17,HUG1:ADE17
HUG1:SKI3,ALO1:HUG1
HUG1:SKI3,HUG1:ADE17
DHH1:NAM7,DHH1:LSM3
DHH1:NAM7,DHH1:SRO9
FMP45:TPO3,FMP45:MID2
SNA4:VMA13,SNA4:VAC8
ADE17:YNL247W,HYR1:ADE17
ADE17:YNL247W,HUG1:ADE17
HNM1:PDR5,MAM33:HNM1
HNM1:PDR5,PLM2:HNM1
ERG11:HXT1,ERV25:ERG11
ERG11:HXT1,ERG11:ACF2
ERG11:HXT1,ERG11:SSH1
ERG11:HXT1,ERG11:ORM2
ERG11:HXT1,ERG11:TPO4
ERG11:HXT1,ERG11:HYR1
VMA21:ERG11,ERV25:ERG11
VMA21:ERG11,ERG11:ACF2
VMA21:ERG11,ERG11:SSH1
VMA21:ERG11,ERG11:ORM2
VMA21:ERG11,ERG11:TPO4
VMA21:ERG11,ERG11:HYR1
ERV25:SCS7,ERV25:ERG11
ERV25:SCS7,ERV25:RBD2
ERV25:SCS7,EMP47:ERV25
ERV25:SCS7,ERV25:UIP4
ERV25:SCS7,PIS1:ERV25
DNF2:MID2,MAM33:MID2
DNF2:MID2,FMP45:MID2
DNF2:MID2,TPO1:MID2
ERG11:PPZ1,ERV25:ERG11
ERG11:PPZ1,ERG11:ACF2
ERG11:PPZ1,ERG11:SSH1
ERG11:PPZ1,ERG11:ORM2
ERG11:PPZ1,ERG11:TPO4
ERG11:PPZ1,ERG11:HYR1
HNM1:YVH1,MAM33:HNM1
HNM1:YVH1,PLM2:HNM1
SHR3:ERV25,ERV25:ERG11
SHR3:ERV25,ERV25:RBD2
SHR3:ERV25,EMP47:ERV25
SHR3:ERV25,ERV25:UIP4
SHR3:ERV25,PIS1:ERV25
FAT1:SNA3,SNA3:RET2
FAT1:SNA3,PLM2:SNA3
SMI1:MID2,MAM33:MID2
SMI1:MID2,FMP45:MID2
SMI1:MID2,TPO1:MID2
MID2:LSP1,MAM33:MID2
MID2:LSP1,FMP45:MID2
MID2:LSP1,TPO1:MID2
SNA4:KES1,SNA4:VAC8
ERV25:ERG11,ERG11:NDI1
ERV25:ERG11,COS4:ERV25
ERV25:ERG11,ERP5:ERV25
ERV25:ERG11,ERG11:OSH6
ERV25:ERG11,ERG11:LAC1
ERV25:ERG11,ERV25:CPT1
ERV25:ERG11,ERV25:SEY1
ERV25:ERG11,SUR2:ERG11
ERV25:ERG11,OLE1:ERG11
ERV25:ERG11,GTT1:ERV25
ERV25:ERG11,ERV25:VHS3
ERV25:ERG11,ERV25:RBD2
ERV25:ERG11,ERG11:ACF2
ERV25:ERG11,EHT1:ERG11
ERV25:ERG11,ERG11:SSH1
ERV25:ERG11,ERV25:YDC1
ERV25:ERG11,CHO2:ERG11
ERV25:ERG11,ERG11:SPC1
ERV25:ERG11,ERG11:EPT1
ERV25:ERG11,PHO88:ERG11
ERV25:ERG11,ERG11:SOP4
ERV25:ERG11,ERV25:SWP1
ERV25:ERG11,KRE27:ERV25
ERV25:ERG11,ERG11:ORM2
ERV25:ERG11,ERP1:ERV25
ERV25:ERG11,EMP47:ERV25
ERV25:ERG11,GPI17:ERG11
ERV25:ERG11,ERG11:KES1
ERV25:ERG11,ERV25:UIP4
ERV25:ERG11,ERG11:SCS7
ERV25:ERG11,ERG11:SPC2
ERV25:ERG11,SHR3:ERG11
ERV25:ERG11,COS4:ERG11
ERV25:ERG11,ERG11:SEC62
ERV25:ERG11,SHU1:ERG11
ERV25:ERG11,ERG11:CPT1
ERV25:ERG11,WBP1:ERV25
ERV25:ERG11,ERV25:ALG5
ERV25:ERG11,PIS1:ERV25
ERV25:ERG11,YBR241C:ERV25
ERV25:ERG11,ERG3:ERV25
ERV25:ERG11,ERG11:SEY1
ERV25:ERG11,ERG11:TPO4
ERV25:ERG11,SLC1:ERG11
ERV25:ERG11,ERG11:GTT1
ERV25:ERG11,ERG11:VHS3
ERV25:ERG11,ERG11:HYR1
ERV25:ERG11,ERG11:ILM1
ERV25:ERG11,ERG11:STE24
ERV25:ERG11,ERG11:PHO86
HNM1:SWP1,MAM33:HNM1
HNM1:SWP1,PLM2:HNM1
PHO88:SSH1,ORM2:SSH1
PHO88:SSH1,ERG11:SSH1
QDR2:MID2,MAM33:MID2
QDR2:MID2,FMP45:MID2
QDR2:MID2,TPO1:MID2
SSL2:ALO1,UIP4:ALO1
SSL2:ALO1,ALO1:HUG1
ERG25:RBD2,ERV25:RBD2
ERG11:NDI1,ERG11:ACF2
ERG11:NDI1,ERG11:SSH1
ERG11:NDI1,ERG11:ORM2
ERG11:NDI1,ERG11:TPO4
ERG11:NDI1,ERG11:HYR1
COS4:ERV25,ERV25:RBD2
COS4:ERV25,EMP47:ERV25
COS4:ERV25,ERV25:UIP4
COS4:ERV25,PIS1:ERV25
RBD2:COG4,ERV25:RBD2
YDR034W-B:TPO1,TPO1:TCB2
YDR034W-B:TPO1,TPO2:TPO1
YDR034W-B:TPO1,TPO1:MID2
PLM2:MEP3,PLM2:HNM1
PLM2:MEP3,PLM2:SNA3
MSP1:ALO1,UIP4:ALO1
MSP1:ALO1,ALO1:HUG1
PLM2:TPO4,PLM2:HNM1
PLM2:TPO4,ERG11:TPO4
PLM2:TPO4,PLM2:SNA3
HNM1:YJU3,MAM33:HNM1
HNM1:YJU3,PLM2:HNM1
GIS2:SRO9,SRO9:DEF1
GIS2:SRO9,SRO9:NAP1
GIS2:SRO9,SRO9:PSA1
GIS2:SRO9,DHH1:SRO9
GIS2:SRO9,DHH1:GIS2
GIS2:SRO9,LYS1:GIS2
SNA3:YIM1,SNA3:RET2
SNA3:YIM1,PLM2:SNA3
ERP5:ERV25,ERV25:RBD2
ERP5:ERV25,EMP47:ERV25
ERP5:ERV25,ERV25:UIP4
ERP5:ERV25,PIS1:ERV25
KRE27:PIS1,PIS1:ERV25
TPO1:TPO3,TPO1:TCB2
TPO1:TPO3,TPO2:TPO1
TPO1:TPO3,TPO1:MID2
ERG7:ACF2,ERG11:ACF2
ERG11:OSH6,ERG11:ACF2
ERG11:OSH6,ERG11:SSH1
ERG11:OSH6,ERG11:ORM2
ERG11:OSH6,ERG11:TPO4
ERG11:OSH6,ERG11:HYR1
ERG11:LAC1,ERG11:ACF2
ERG11:LAC1,ERG11:SSH1
ERG11:LAC1,ERG11:ORM2
ERG11:LAC1,ERG11:TPO4
ERG11:LAC1,ERG11:HYR1
ERV25:CPT1,ERV25:RBD2
ERV25:CPT1,EMP47:ERV25
ERV25:CPT1,ERV25:UIP4
ERV25:CPT1,PIS1:ERV25
RET2:ERV29,SNA3:RET2
ADE17:CAF20,HYR1:ADE17
ADE17:CAF20,HUG1:ADE17
ERP1:PIS1,PIS1:ERV25
SNA3:RET2,SEC27:SNA3
SNA3:RET2,VMA7:SNA3
SNA3:RET2,PLM2:RET2
SNA3:RET2,ARF1:RET2
SNA3:RET2,SNA3:TGL1
SNA3:RET2,VAC8:SNA3
SNA3:RET2,RET2:YMR010W
SNA3:RET2,KRE27:SNA3
SNA3:RET2,RET2:SUR1
SNA3:RET2,SNA3:YJU3
SNA3:RET2,RET2:AUR1
SNA3:RET2,SNA3:SEC21
SNA3:RET2,SNA3:ERG27
SNA3:RET2,AYR1:SNA3
SNA3:RET2,RET2:KEX1
SNA3:RET2,SNA3:VPS35
SNA3:RET2,SFT2:RET2
SNA3:RET2,PLM2:SNA3
SNA3:RET2,ARF1:SNA3
LPP1:RBD2,ERV25:RBD2
SEC27:SNA3,PLM2:SNA3
DHH1:LSM3,DHH1:YGR054W
DHH1:LSM3,DHH1:SRO9
DHH1:LSM3,LSM3:DCP2
DHH1:LSM3,DHH1:LSM7
DHH1:LSM3,LSM3:NOT5
DHH1:LSM3,DHH1:GIS2
DHH1:LSM3,CDC39:DHH1
DHH1:LSM3,DHH1:LSM12
DHH1:LSM3,DHH1:EDC2
DHH1:LSM3,LSM4:LSM3
DHH1:LSM3,DHH1:DEF1
DHH1:LSM3,MOT2:LSM3
DHH1:LSM3,LSM2:LSM3
ORM2:SSH1,GPI13:ORM2
ORM2:SSH1,SPC1:ORM2
ORM2:SSH1,SSH1:SCS7
ORM2:SSH1,PHO88:ORM2
ORM2:SSH1,ERG11:SSH1
ORM2:SSH1,SOP4:ORM2
ORM2:SSH1,SSH1:VHS3
ORM2:SSH1,CBR1:ORM2
ORM2:SSH1,ORM2:SCS7
ORM2:SSH1,ORM2:SPC2
ORM2:SSH1,SHR3:ORM2
ORM2:SSH1,ERG11:ORM2
ORM2:SSH1,ORM2:VHS3
ORM2:SSH1,ORM2:YNL190W
ORM2:SSH1,SSH1:SWP1
ORM2:SSH1,ERP1:SSH1
FMP45:SKG1,FMP45:MID2
GPI13:ORM2,ERG11:ORM2
RIM1:HNM1,MAM33:HNM1
RIM1:HNM1,PLM2:HNM1
TPO1:DIP5,TPO1:TCB2
TPO1:DIP5,TPO2:TPO1
TPO1:DIP5,TPO1:MID2
SFB3:RBD2,ERV25:RBD2
GRE3:ALO1,UIP4:ALO1
GRE3:ALO1,ALO1:HUG1
PPZ1:TPO4,ERG11:TPO4
FTH1:SNA4,SNA4:VAC8
ARF1:RBD2,ERV25:RBD2
VMA7:SNA3,PLM2:SNA3
FUN14:ALO1,UIP4:ALO1
FUN14:ALO1,ALO1:HUG1
HYR1:ADE17,HYR1:PDR12
HYR1:ADE17,SEC27:ADE17
HYR1:ADE17,HYR1:TPO3
HYR1:ADE17,SEM1:ADE17
HYR1:ADE17,FMP45:HYR1
HYR1:ADE17,SAP155:ADE17
HYR1:ADE17,HUG1:ADE17
HYR1:ADE17,PST2:ADE17
HYR1:ADE17,YBL039W-A:HYR1
HYR1:ADE17,ADE17:HCH1
HYR1:ADE17,RFS1:HYR1
HYR1:ADE17,DCS1:ADE17
HYR1:ADE17,ERG11:HYR1
ERV25:SEY1,ERV25:RBD2
ERV25:SEY1,EMP47:ERV25
ERV25:SEY1,ERV25:UIP4
ERV25:SEY1,PIS1:ERV25
SUR2:ERG11,ERG11:ACF2
SUR2:ERG11,ERG11:SSH1
SUR2:ERG11,ERG11:ORM2
SUR2:ERG11,ERG11:TPO4
SUR2:ERG11,ERG11:HYR1
TPO4:PDR12,ERG11:TPO4
HNM1:MEP1,MAM33:HNM1
HNM1:MEP1,PLM2:HNM1
OLE1:ERG11,ERG11:ACF2
OLE1:ERG11,ERG11:SSH1
OLE1:ERG11,ERG11:ORM2
OLE1:ERG11,ERG11:TPO4
OLE1:ERG11,ERG11:HYR1
YML018C:RBD2,ERV25:RBD2
HYR1:PDR12,ERG11:HYR1
ALO1:TOM70,UIP4:ALO1
ALO1:TOM70,ALO1:HUG1
HNM1:MSC3,MAM33:HNM1
HNM1:MSC3,PLM2:HNM1
YBR241C:EMP47,EMP47:ERV25
GTT1:ERV25,ERV25:RBD2
GTT1:ERV25,EMP47:ERV25
GTT1:ERV25,ERV25:UIP4
GTT1:ERV25,PIS1:ERV25
ERV25:VHS3,ERV25:RBD2
ERV25:VHS3,EMP47:ERV25
ERV25:VHS3,ERV25:UIP4
ERV25:VHS3,PIS1:ERV25
PLM2:TPO2,PLM2:HNM1
PLM2:TPO2,TPO2:TPO1
PLM2:TPO2,PLM2:SNA3
SRO9:DEF1,DHH1:SRO9
MAM33:MID2,VHT1:MID2
MAM33:MID2,YOR1:MID2
MAM33:MID2,GIN4:MID2
MAM33:MID2,HXT1:MID2
MAM33:MID2,FPS1:MID2
MAM33:MID2,MID2:PPZ1
MAM33:MID2,YGL108C:MID2
MAM33:MID2,MID2:PDR12
MAM33:MID2,MID2:DYN3
MAM33:MID2,MID2:LCB1
MAM33:MID2,PST2:MAM33
MAM33:MID2,MUP1:MID2
MAM33:MID2,MAM33:HNM1
MAM33:MID2,SDS23:MID2
MAM33:MID2,MID2:TCB3
MAM33:MID2,MID2:RTS1
MAM33:MID2,OLE1:MID2
MAM33:MID2,SLM1:MID2
MAM33:MID2,SYP1:MID2
MAM33:MID2,FMP45:MID2
MAM33:MID2,BBC1:MID2
MAM33:MID2,MID2:MYO5
MAM33:MID2,FTR1:MID2
MAM33:MID2,TPO1:MID2
FMP45:DUR3,FMP45:MID2
VAC8:PMC1,SNA4:VAC8
YMR010W:RBD2,ERV25:RBD2
HNM1:YLR326W,MAM33:HNM1
HNM1:YLR326W,PLM2:HNM1
VHT1:MID2,FMP45:MID2
VHT1:MID2,TPO1:MID2
TPO2:HXT5,TPO2:TPO1
SEC26:RBD2,ERV25:RBD2
YOR1:MID2,FMP45:MID2
YOR1:MID2,TPO1:MID2
ERV25:RBD2,YCR043C:RBD2
ERV25:RBD2,GOT1:RBD2
ERV25:RBD2,AUR1:RBD2
ERV25:RBD2,SLY1:RBD2
ERV25:RBD2,ERV25:YDC1
ERV25:RBD2,COG3:RBD2
ERV25:RBD2,BAP2:RBD2
ERV25:RBD2,ERV25:SWP1
ERV25:RBD2,KEX1:RBD2
ERV25:RBD2,KRE27:ERV25
ERV25:RBD2,ERP1:ERV25
ERV25:RBD2,ERV41:RBD2
ERV25:RBD2,EMP47:ERV25
ERV25:RBD2,EPT1:RBD2
ERV25:RBD2,ERV25:UIP4
ERV25:RBD2,DOS2:RBD2
ERV25:RBD2,SFT2:RBD2
ERV25:RBD2,WBP1:ERV25
ERV25:RBD2,ERV25:ALG5
ERV25:RBD2,PIS1:ERV25
ERV25:RBD2,YBR241C:ERV25
ERV25:RBD2,ERG3:ERV25
ERV25:RBD2,TVP15:RBD2
NDC1:PIS1,PIS1:ERV25
FMP45:FTR1,FMP45:MID2
OSH6:TPO4,ERG11:TPO4
SPC1:ORM2,ERG11:ORM2
PLM2:RET2,PLM2:HNM1
PLM2:RET2,PLM2:SNA3
TPO2:HXT1,TPO2:TPO1
PLM2:SEC27,PLM2:HNM1
PLM2:SEC27,PLM2:SNA3
ERG11:ACF2,EHT1:ERG11
ERG11:ACF2,ERG11:SSH1
ERG11:ACF2,SLC1:ACF2
ERG11:ACF2,CHO2:ERG11
ERG11:ACF2,ERG11:SPC1
ERG11:ACF2,FAT1:ACF2
ERG11:ACF2,ERG11:EPT1
ERG11:ACF2,PHO88:ERG11
ERG11:ACF2,ERG11:SOP4
ERG11:ACF2,ERG11:ORM2
ERG11:ACF2,GPI17:ERG11
ERG11:ACF2,ERG11:KES1
ERG11:ACF2,TGL1:ACF2
ERG11:ACF2,ERG11:SCS7
ERG11:ACF2,ERG11:SPC2
ERG11:ACF2,SHR3:ERG11
ERG11:ACF2,COS4:ERG11
ERG11:ACF2,ERG11:SEC62
ERG11:ACF2,SHU1:ERG11
ERG11:ACF2,ERG11:CPT1
ERG11:ACF2,ERG11:SEY1
ERG11:ACF2,ERG11:TPO4
ERG11:ACF2,SLC1:ERG11
ERG11:ACF2,ERG11:GTT1
ERG11:ACF2,ERG11:VHS3
ERG11:ACF2,ERG11:HYR1
ERG11:ACF2,ERG11:ILM1
ERG11:ACF2,ERG11:STE24
ERG11:ACF2,ERG11:PHO86
FMP45:TPO1,TPO1:TCB2
FMP45:TPO1,TPO2:TPO1
FMP45:TPO1,FMP45:MID2
FMP45:TPO1,TPO1:MID2
DOP1:HNM1,MAM33:HNM1
DOP1:HNM1,PLM2:HNM1
PST2:HNM1,MAM33:HNM1
PST2:HNM1,PLM2:HNM1
TOM20:ALO1,UIP4:ALO1
TOM20:ALO1,ALO1:HUG1
MUP1:TPO4,ERG11:TPO4
SNA3:TGL1,PLM2:SNA3
SSH1:SCS7,ERG11:SSH1
ALO1:ADE4,UIP4:ALO1
ALO1:ADE4,ALO1:HUG1
TPO2:PDR12,TPO2:TPO1
FMP45:SFK1,FMP45:MID2
DHH1:YGR054W,DHH1:SRO9
PHO88:ORM2,ERG11:ORM2
VAC8:SNA3,SNA4:VAC8
VAC8:SNA3,PLM2:SNA3
GIN4:MID2,FMP45:MID2
GIN4:MID2,TPO1:MID2
PCK1:ALO1,UIP4:ALO1
PCK1:ALO1,ALO1:HUG1
EHT1:ERG11,ERG11:SSH1
EHT1:ERG11,ERG11:ORM2
EHT1:ERG11,ERG11:TPO4
EHT1:ERG11,ERG11:HYR1
HNM1:WSC2,MAM33:HNM1
HNM1:WSC2,PLM2:HNM1
TCB3:TPO4,ERG11:TPO4
DNM1:ALO1,UIP4:ALO1
DNM1:ALO1,ALO1:HUG1
OLE1:TPO4,ERG11:TPO4
DUR3:TPO1,TPO1:TCB2
DUR3:TPO1,TPO2:TPO1
DUR3:TPO1,TPO1:MID2
SEC27:ADE17,HUG1:ADE17
EMP47:PMC1,EMP47:ERV25
GPX2:HNM1,MAM33:HNM1
GPX2:HNM1,PLM2:HNM1
ERG11:SSH1,CHO2:ERG11
ERG11:SSH1,ERG11:SPC1
ERG11:SSH1,SSH1:VHS3
ERG11:SSH1,ERG11:EPT1
ERG11:SSH1,PHO88:ERG11
ERG11:SSH1,ERG11:SOP4
ERG11:SSH1,ERG11:ORM2
ERG11:SSH1,GPI17:ERG11
ERG11:SSH1,ERG11:KES1
ERG11:SSH1,ERG11:SCS7
ERG11:SSH1,ERG11:SPC2
ERG11:SSH1,SHR3:ERG11
ERG11:SSH1,COS4:ERG11
ERG11:SSH1,ERG11:SEC62
ERG11:SSH1,SHU1:ERG11
ERG11:SSH1,SSH1:SWP1
ERG11:SSH1,ERG11:CPT1
ERG11:SSH1,ERP1:SSH1
ERG11:SSH1,ERG11:SEY1
ERG11:SSH1,ERG11:TPO4
ERG11:SSH1,SLC1:ERG11
ERG11:SSH1,ERG11:GTT1
ERG11:SSH1,ERG11:VHS3
ERG11:SSH1,ERG11:HYR1
ERG11:SSH1,ERG11:ILM1
ERG11:SSH1,ERG11:STE24
ERG11:SSH1,ERG11:PHO86
KRE27:SNA3,PLM2:SNA3
TPO2:YLR413W,TPO2:TPO1
SOP4:ORM2,ERG11:ORM2
RFS1:FMP45,FMP45:MID2
SWH1:VAC8,SNA4:VAC8
ERV25:YDC1,EMP47:ERV25
ERV25:YDC1,ERV25:UIP4
ERV25:YDC1,PIS1:ERV25
SNA3:YJU3,PLM2:SNA3
FLC2:HNM1,MAM33:HNM1
FLC2:HNM1,PLM2:HNM1
NCP1:PIS1,PIS1:ERV25
SNQ2:TPO2,TPO2:TPO1
MUP1:TPO2,TPO2:TPO1
FMP45:YJL016W,FMP45:MID2
HXT1:MID2,FMP45:MID2
HXT1:MID2,TPO1:MID2
HNM1:SMI1,MAM33:HNM1
HNM1:SMI1,PLM2:HNM1
HNM1:FLC1,MAM33:HNM1
HNM1:FLC1,PLM2:HNM1
HNM1:LSP1,MAM33:HNM1
HNM1:LSP1,PLM2:HNM1
FPS1:MID2,FMP45:MID2
FPS1:MID2,TPO1:MID2
EMP47:ERV29,EMP47:ERV25
FMP45:SVL3,FMP45:MID2
SFK1:TPO1,TPO1:TCB2
SFK1:TPO1,TPO2:TPO1
SFK1:TPO1,TPO1:MID2
YKL088W:PIS1,PIS1:ERV25
HSP30:FMP45,FMP45:MID2
HNM1:QDR2,MAM33:HNM1
HNM1:QDR2,PLM2:HNM1
